q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.287313 1 0.287313 639938 639937 0
1 31 0.262607 1 0.262607 639938 639937 0
2 31 0.495932 2 0.247966 1280033 955660 324372
3 31 0.830700 4 0.207675 2566049 1592274 973774
4 31 0.985229 6 0.164205 3849471 2323074 1526396
5 31 0.978500 8 0.122312 5155794 2982097 2173696
6 31 0.964258 10 0.096426 6421815 3697724 2724090
7 31 1.187804 13 0.091370 8345076 4514322 3830753
8 31 1.580385 16 0.098774 11089187 5795647 5293539
9 31 1.778529 19 0.093607 12355177 6289357 6065819
10 31 2.062498 22 0.093750 14262196 7101671 7160524
11 31 2.424434 26 0.093247 16813793 7978220 8835572
12 31 2.769855 30 0.092328 19373964 8852573 10521390
13 31 3.174107 34 0.093356 22376663 9974810 12401852
14 31 3.542792 37 0.095751 25056768 11092870 13963897
15 31 3.692713 40 0.092318 26324449 11558324 14766124
16 31 4.125336 44 0.093758 29775880 12747920 17027959
17 31 4.282437 46 0.093096 30711279 13361689 17349589
18 31 6.074346 49 0.123966 42754031 18310709 24443321
19 31 4.880931 50 0.097619 35610498 15473274 20137223
20 31 6.859697 52 0.131917 51380985 22343652 29037332
21 31 5.328400 53 0.100536 39356454 17247021 22109432
22 31 5.861317 55 0.106569 43638092 19061038 24577053
23 31 4.999898 57 0.087718 36916154 15864317 21051836
24 31 5.740962 60 0.095683 43081987 18288564 24793422
25 31 5.792035 61 0.094951 41901970 17873174 24028795
26 31 7.786203 62 0.125584 41371110 17753258 23617851
27 31 5.637087 64 0.088079 41280471 17418662 23861808
28 31 12.644157 67 0.188719 96659872 40402029 56257842
29 31 6.333228 69 0.091786 47037370 19220145 27817224
30 31 6.520310 70 0.093147 48776947 19771414 29005532
31 31 6.384045 71 0.089916 48290646 19486016 28804629
126.268
