run: 452 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 11:47:56 2021 | q: 0/31 | q_time: 0.104100s | E: 1 | q_time/E: 0.104100s | shuffle time: 0.000000s
Mon Jan 25 11:47:56 2021 | q: 1/31 | q_time: 0.089084s | E: 1 | q_time/E: 0.089084s | shuffle time: 0.000269s
Mon Jan 25 11:47:56 2021 | q: 2/31 | q_time: 0.174571s | E: 2 | q_time/E: 0.087286s | shuffle time: 0.000284s
Mon Jan 25 11:47:57 2021 | q: 3/31 | q_time: 0.349107s | E: 4 | q_time/E: 0.087277s | shuffle time: 0.000256s
Mon Jan 25 11:47:57 2021 | q: 4/31 | q_time: 0.530802s | E: 6 | q_time/E: 0.088467s | shuffle time: 0.000244s
Mon Jan 25 11:47:58 2021 | q: 5/31 | q_time: 0.723602s | E: 8 | q_time/E: 0.090450s | shuffle time: 0.000247s
Mon Jan 25 11:47:59 2021 | q: 6/31 | q_time: 0.914650s | E: 10 | q_time/E: 0.091465s | shuffle time: 0.000248s
Mon Jan 25 11:48:00 2021 | q: 7/31 | q_time: 1.192667s | E: 13 | q_time/E: 0.091744s | shuffle time: 0.000245s
Mon Jan 25 11:48:02 2021 | q: 8/31 | q_time: 1.481989s | E: 16 | q_time/E: 0.092624s | shuffle time: 0.000250s
Mon Jan 25 11:48:03 2021 | q: 9/31 | q_time: 1.760402s | E: 19 | q_time/E: 0.092653s | shuffle time: 0.000251s
Mon Jan 25 11:48:05 2021 | q: 10/31 | q_time: 2.050937s | E: 22 | q_time/E: 0.093224s | shuffle time: 0.000253s
Mon Jan 25 11:48:08 2021 | q: 11/31 | q_time: 2.470907s | E: 26 | q_time/E: 0.095035s | shuffle time: 0.000253s
Mon Jan 25 11:48:11 2021 | q: 12/31 | q_time: 2.813756s | E: 30 | q_time/E: 0.093792s | shuffle time: 0.000254s
Mon Jan 25 11:48:14 2021 | q: 13/31 | q_time: 3.212424s | E: 34 | q_time/E: 0.094483s | shuffle time: 0.000254s
Mon Jan 25 11:48:17 2021 | q: 14/31 | q_time: 3.450752s | E: 37 | q_time/E: 0.093264s | shuffle time: 0.000254s
Mon Jan 25 11:48:21 2021 | q: 15/31 | q_time: 3.927202s | E: 40 | q_time/E: 0.098180s | shuffle time: 0.000253s
Mon Jan 25 11:48:26 2021 | q: 16/31 | q_time: 4.466479s | E: 44 | q_time/E: 0.101511s | shuffle time: 0.000253s
Mon Jan 25 11:48:30 2021 | q: 17/31 | q_time: 4.228035s | E: 46 | q_time/E: 0.091914s | shuffle time: 0.000254s
Mon Jan 25 11:48:35 2021 | q: 18/31 | q_time: 4.781434s | E: 49 | q_time/E: 0.097580s | shuffle time: 0.000256s
Mon Jan 25 11:48:40 2021 | q: 19/31 | q_time: 5.126331s | E: 50 | q_time/E: 0.102527s | shuffle time: 0.000256s
Mon Jan 25 11:48:46 2021 | q: 20/31 | q_time: 6.268723s | E: 52 | q_time/E: 0.120552s | shuffle time: 0.000257s
Mon Jan 25 11:48:51 2021 | q: 21/31 | q_time: 5.034740s | E: 53 | q_time/E: 0.094995s | shuffle time: 0.000257s
Mon Jan 25 11:48:56 2021 | q: 22/31 | q_time: 4.982291s | E: 55 | q_time/E: 0.090587s | shuffle time: 0.000259s
Mon Jan 25 11:49:01 2021 | q: 23/31 | q_time: 5.085916s | E: 57 | q_time/E: 0.089227s | shuffle time: 0.000258s
Mon Jan 25 11:49:07 2021 | q: 24/31 | q_time: 6.040797s | E: 60 | q_time/E: 0.100680s | shuffle time: 0.000258s
Mon Jan 25 11:49:13 2021 | q: 25/31 | q_time: 5.800622s | E: 61 | q_time/E: 0.095092s | shuffle time: 0.000258s
Mon Jan 25 11:49:19 2021 | q: 26/31 | q_time: 6.115192s | E: 62 | q_time/E: 0.098632s | shuffle time: 0.000257s
Mon Jan 25 11:49:29 2021 | q: 27/31 | q_time: 9.537826s | E: 64 | q_time/E: 0.149029s | shuffle time: 0.000254s
Mon Jan 25 11:49:38 2021 | q: 28/31 | q_time: 9.583177s | E: 67 | q_time/E: 0.143032s | shuffle time: 0.000258s
Mon Jan 25 11:49:45 2021 | q: 29/31 | q_time: 6.427956s | E: 69 | q_time/E: 0.093159s | shuffle time: 0.000251s
Mon Jan 25 11:49:51 2021 | q: 30/31 | q_time: 6.552855s | E: 70 | q_time/E: 0.093612s | shuffle time: 0.000250s
Mon Jan 25 11:49:58 2021 | q: 31/31 | q_time: 6.404080s | E: 71 | q_time/E: 0.090198s | shuffle time: 0.000251s
