run: 356 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 08:19:57 2021 | q: 0/31 | q_time: 0.085612s | E: 1 | q_time/E: 0.085612s | shuffle time: 0.000000s
Mon Jan 25 08:19:57 2021 | q: 1/31 | q_time: 0.080128s | E: 1 | q_time/E: 0.080128s | shuffle time: 0.000219s
Mon Jan 25 08:19:57 2021 | q: 2/31 | q_time: 0.169782s | E: 2 | q_time/E: 0.084891s | shuffle time: 0.000244s
Mon Jan 25 08:19:57 2021 | q: 3/31 | q_time: 0.347553s | E: 4 | q_time/E: 0.086888s | shuffle time: 0.000235s
Mon Jan 25 08:19:58 2021 | q: 4/31 | q_time: 0.537064s | E: 6 | q_time/E: 0.089511s | shuffle time: 0.000245s
Mon Jan 25 08:19:58 2021 | q: 5/31 | q_time: 0.723220s | E: 8 | q_time/E: 0.090402s | shuffle time: 0.000248s
Mon Jan 25 08:19:59 2021 | q: 6/31 | q_time: 0.914348s | E: 10 | q_time/E: 0.091435s | shuffle time: 0.000247s
Mon Jan 25 08:20:01 2021 | q: 7/31 | q_time: 1.231771s | E: 13 | q_time/E: 0.094752s | shuffle time: 0.000247s
Mon Jan 25 08:20:02 2021 | q: 8/31 | q_time: 1.637289s | E: 16 | q_time/E: 0.102331s | shuffle time: 0.000250s
Mon Jan 25 08:20:04 2021 | q: 9/31 | q_time: 1.770190s | E: 19 | q_time/E: 0.093168s | shuffle time: 0.000251s
Mon Jan 25 08:20:06 2021 | q: 10/31 | q_time: 2.077485s | E: 22 | q_time/E: 0.094431s | shuffle time: 0.000253s
Mon Jan 25 08:20:08 2021 | q: 11/31 | q_time: 2.418293s | E: 26 | q_time/E: 0.093011s | shuffle time: 0.000254s
Mon Jan 25 08:20:11 2021 | q: 12/31 | q_time: 2.838699s | E: 30 | q_time/E: 0.094623s | shuffle time: 0.000255s
Mon Jan 25 08:20:15 2021 | q: 13/31 | q_time: 3.244532s | E: 34 | q_time/E: 0.095427s | shuffle time: 0.000257s
Mon Jan 25 08:20:18 2021 | q: 14/31 | q_time: 3.399308s | E: 37 | q_time/E: 0.091873s | shuffle time: 0.000254s
Mon Jan 25 08:20:22 2021 | q: 15/31 | q_time: 3.785770s | E: 40 | q_time/E: 0.094644s | shuffle time: 0.000254s
Mon Jan 25 08:20:26 2021 | q: 16/31 | q_time: 4.213000s | E: 44 | q_time/E: 0.095750s | shuffle time: 0.000252s
Mon Jan 25 08:20:30 2021 | q: 17/31 | q_time: 4.230391s | E: 46 | q_time/E: 0.091965s | shuffle time: 0.000253s
Mon Jan 25 08:20:35 2021 | q: 18/31 | q_time: 4.786474s | E: 49 | q_time/E: 0.097683s | shuffle time: 0.000256s
Mon Jan 25 08:20:40 2021 | q: 19/31 | q_time: 5.121560s | E: 50 | q_time/E: 0.102431s | shuffle time: 0.000255s
Mon Jan 25 08:20:48 2021 | q: 20/31 | q_time: 8.046167s | E: 52 | q_time/E: 0.154734s | shuffle time: 0.000256s
Mon Jan 25 08:20:53 2021 | q: 21/31 | q_time: 4.972838s | E: 53 | q_time/E: 0.093827s | shuffle time: 0.000257s
Mon Jan 25 08:20:59 2021 | q: 22/31 | q_time: 5.512145s | E: 55 | q_time/E: 0.100221s | shuffle time: 0.000256s
Mon Jan 25 08:21:04 2021 | q: 23/31 | q_time: 5.377218s | E: 57 | q_time/E: 0.094337s | shuffle time: 0.000257s
Mon Jan 25 08:21:10 2021 | q: 24/31 | q_time: 5.605721s | E: 60 | q_time/E: 0.093429s | shuffle time: 0.000258s
Mon Jan 25 08:21:16 2021 | q: 25/31 | q_time: 6.166792s | E: 61 | q_time/E: 0.101095s | shuffle time: 0.000258s
Mon Jan 25 08:21:22 2021 | q: 26/31 | q_time: 5.851858s | E: 62 | q_time/E: 0.094385s | shuffle time: 0.000257s
Mon Jan 25 08:21:28 2021 | q: 27/31 | q_time: 5.926904s | E: 64 | q_time/E: 0.092608s | shuffle time: 0.000255s
Mon Jan 25 08:21:41 2021 | q: 28/31 | q_time: 13.232811s | E: 67 | q_time/E: 0.197505s | shuffle time: 0.000254s
Mon Jan 25 08:21:47 2021 | q: 29/31 | q_time: 6.498197s | E: 69 | q_time/E: 0.094177s | shuffle time: 0.000254s
Mon Jan 25 08:21:54 2021 | q: 30/31 | q_time: 6.526515s | E: 70 | q_time/E: 0.093236s | shuffle time: 0.000252s
Mon Jan 25 08:22:00 2021 | q: 31/31 | q_time: 6.232046s | E: 71 | q_time/E: 0.087775s | shuffle time: 0.000252s
