run: 766 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 23:01:52 2021 | q: 0/31 | q_time: 0.083319s | E: 1 | q_time/E: 0.083319s | shuffle time: 0.000000s
Mon Jan 25 23:01:52 2021 | q: 1/31 | q_time: 0.079886s | E: 1 | q_time/E: 0.079886s | shuffle time: 0.000220s
Mon Jan 25 23:01:53 2021 | q: 2/31 | q_time: 0.168922s | E: 2 | q_time/E: 0.084461s | shuffle time: 0.000241s
Mon Jan 25 23:01:53 2021 | q: 3/31 | q_time: 0.342763s | E: 4 | q_time/E: 0.085691s | shuffle time: 0.000233s
Mon Jan 25 23:01:53 2021 | q: 4/31 | q_time: 0.527159s | E: 6 | q_time/E: 0.087860s | shuffle time: 0.000240s
Mon Jan 25 23:01:54 2021 | q: 5/31 | q_time: 0.728201s | E: 8 | q_time/E: 0.091025s | shuffle time: 0.000246s
Mon Jan 25 23:01:55 2021 | q: 6/31 | q_time: 0.919399s | E: 10 | q_time/E: 0.091940s | shuffle time: 0.000244s
Mon Jan 25 23:01:56 2021 | q: 7/31 | q_time: 1.182520s | E: 13 | q_time/E: 0.090963s | shuffle time: 0.000242s
Mon Jan 25 23:01:58 2021 | q: 8/31 | q_time: 1.543942s | E: 16 | q_time/E: 0.096496s | shuffle time: 0.000246s
Mon Jan 25 23:02:00 2021 | q: 9/31 | q_time: 1.811093s | E: 19 | q_time/E: 0.095321s | shuffle time: 0.000248s
Mon Jan 25 23:02:02 2021 | q: 10/31 | q_time: 2.041709s | E: 22 | q_time/E: 0.092805s | shuffle time: 0.000252s
Mon Jan 25 23:02:04 2021 | q: 11/31 | q_time: 2.454033s | E: 26 | q_time/E: 0.094386s | shuffle time: 0.000252s
Mon Jan 25 23:02:07 2021 | q: 12/31 | q_time: 2.879687s | E: 30 | q_time/E: 0.095990s | shuffle time: 0.000252s
Mon Jan 25 23:02:10 2021 | q: 13/31 | q_time: 3.192843s | E: 34 | q_time/E: 0.093907s | shuffle time: 0.000254s
Mon Jan 25 23:02:14 2021 | q: 14/31 | q_time: 3.444622s | E: 37 | q_time/E: 0.093098s | shuffle time: 0.000253s
Mon Jan 25 23:02:17 2021 | q: 15/31 | q_time: 3.690656s | E: 40 | q_time/E: 0.092266s | shuffle time: 0.000251s
Mon Jan 25 23:02:22 2021 | q: 16/31 | q_time: 4.272853s | E: 44 | q_time/E: 0.097110s | shuffle time: 0.000250s
Mon Jan 25 23:02:26 2021 | q: 17/31 | q_time: 4.240740s | E: 46 | q_time/E: 0.092190s | shuffle time: 0.000252s
Mon Jan 25 23:02:32 2021 | q: 18/31 | q_time: 5.941967s | E: 49 | q_time/E: 0.121265s | shuffle time: 0.000254s
Mon Jan 25 23:02:36 2021 | q: 19/31 | q_time: 4.696348s | E: 50 | q_time/E: 0.093927s | shuffle time: 0.000254s
Mon Jan 25 23:02:42 2021 | q: 20/31 | q_time: 5.766738s | E: 52 | q_time/E: 0.110899s | shuffle time: 0.000255s
Mon Jan 25 23:02:47 2021 | q: 21/31 | q_time: 5.080356s | E: 53 | q_time/E: 0.095856s | shuffle time: 0.000254s
Mon Jan 25 23:02:53 2021 | q: 22/31 | q_time: 5.667771s | E: 55 | q_time/E: 0.103050s | shuffle time: 0.000257s
Mon Jan 25 23:02:59 2021 | q: 23/31 | q_time: 5.801189s | E: 57 | q_time/E: 0.101775s | shuffle time: 0.000256s
Mon Jan 25 23:03:05 2021 | q: 24/31 | q_time: 6.201440s | E: 60 | q_time/E: 0.103357s | shuffle time: 0.000256s
Mon Jan 25 23:03:11 2021 | q: 25/31 | q_time: 5.910089s | E: 61 | q_time/E: 0.096887s | shuffle time: 0.000256s
Mon Jan 25 23:03:17 2021 | q: 26/31 | q_time: 5.642876s | E: 62 | q_time/E: 0.091014s | shuffle time: 0.000254s
Mon Jan 25 23:03:23 2021 | q: 27/31 | q_time: 5.978570s | E: 64 | q_time/E: 0.093415s | shuffle time: 0.000252s
Mon Jan 25 23:03:36 2021 | q: 28/31 | q_time: 13.055755s | E: 67 | q_time/E: 0.194862s | shuffle time: 0.000249s
Mon Jan 25 23:03:42 2021 | q: 29/31 | q_time: 6.212175s | E: 69 | q_time/E: 0.090032s | shuffle time: 0.000252s
Mon Jan 25 23:03:48 2021 | q: 30/31 | q_time: 6.320639s | E: 70 | q_time/E: 0.090295s | shuffle time: 0.000251s
Mon Jan 25 23:03:54 2021 | q: 31/31 | q_time: 6.359400s | E: 71 | q_time/E: 0.089569s | shuffle time: 0.000249s
