q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.084936 1 0.084936 639938 639937 0
1 31 0.080329 1 0.080329 639938 639937 0
2 31 0.169837 2 0.084918 1280228 957005 323222
3 31 0.344943 4 0.086236 2567270 1593231 974038
4 31 0.531780 6 0.088630 3855860 2327746 1528113
5 31 0.727971 8 0.090996 5168414 3010774 2157639
6 31 0.923240 10 0.092324 6478805 3741889 2736915
7 31 1.196203 13 0.092016 8378808 4543991 3834816
8 31 1.475825 16 0.092239 10274334 5330507 4943826
9 31 1.764091 19 0.092847 12226480 6190786 6035693
10 31 2.047240 22 0.093056 14144408 7041654 7102753
11 31 2.521450 26 0.096979 17540844 8406819 9134024
12 31 2.806505 30 0.093550 19573239 9029888 10543350
13 31 3.166784 34 0.093141 22276732 9880424 12396307
14 31 3.423774 37 0.092534 24187919 10761045 13426873
15 31 3.749740 40 0.093743 26698837 11678337 15020499
16 31 4.154567 44 0.094422 29906809 12885415 17021393
17 31 4.399769 46 0.095647 31508174 13668398 17839775
18 31 5.951664 49 0.121463 43979604 19003719 24975884
19 31 4.797482 50 0.095950 34905273 15137314 19767958
20 31 5.492189 52 0.105619 40489308 17595577 22893730
21 31 4.943177 53 0.093267 36235486 15881690 20353795
22 31 16.062140 55 0.292039 37183890 16220674 20963215
23 31 6.550617 57 0.114923 38178407 16485886 21692520
24 31 5.573812 60 0.092897 41747201 17627653 24119547
25 31 6.040848 61 0.099030 43824110 18642852 25181257
26 31 5.973292 62 0.096343 43646771 18686929 24959841
27 31 8.720463 64 0.136257 41426564 17418879 24007684
28 31 14.130339 67 0.210901 107230631 44556751 62673879
29 31 6.446826 69 0.093432 47923815 19635686 28288128
30 31 6.304019 70 0.090057 47020873 19129026 27891846
31 31 6.254603 71 0.088093 47232913 18905850 28327062
136.811
