run: 687 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 20:13:22 2021 | q: 0/31 | q_time: 0.076425s | E: 1 | q_time/E: 0.076425s | shuffle time: 0.000000s
Mon Jan 25 20:13:22 2021 | q: 1/31 | q_time: 0.079862s | E: 1 | q_time/E: 0.079862s | shuffle time: 0.000217s
Mon Jan 25 20:13:22 2021 | q: 2/31 | q_time: 0.169205s | E: 2 | q_time/E: 0.084602s | shuffle time: 0.000240s
Mon Jan 25 20:13:22 2021 | q: 3/31 | q_time: 0.343440s | E: 4 | q_time/E: 0.085860s | shuffle time: 0.000236s
Mon Jan 25 20:13:23 2021 | q: 4/31 | q_time: 0.529538s | E: 6 | q_time/E: 0.088256s | shuffle time: 0.000243s
Mon Jan 25 20:13:23 2021 | q: 5/31 | q_time: 0.723707s | E: 8 | q_time/E: 0.090463s | shuffle time: 0.000247s
Mon Jan 25 20:13:24 2021 | q: 6/31 | q_time: 0.916736s | E: 10 | q_time/E: 0.091674s | shuffle time: 0.000250s
Mon Jan 25 20:13:26 2021 | q: 7/31 | q_time: 1.209810s | E: 13 | q_time/E: 0.093062s | shuffle time: 0.000246s
Mon Jan 25 20:13:27 2021 | q: 8/31 | q_time: 1.521049s | E: 16 | q_time/E: 0.095066s | shuffle time: 0.000251s
Mon Jan 25 20:13:29 2021 | q: 9/31 | q_time: 1.787238s | E: 19 | q_time/E: 0.094065s | shuffle time: 0.000255s
Mon Jan 25 20:13:31 2021 | q: 10/31 | q_time: 2.103667s | E: 22 | q_time/E: 0.095621s | shuffle time: 0.000257s
Mon Jan 25 20:13:33 2021 | q: 11/31 | q_time: 2.515283s | E: 26 | q_time/E: 0.096742s | shuffle time: 0.000259s
Mon Jan 25 20:13:36 2021 | q: 12/31 | q_time: 2.850873s | E: 30 | q_time/E: 0.095029s | shuffle time: 0.000259s
Mon Jan 25 20:13:39 2021 | q: 13/31 | q_time: 3.172108s | E: 34 | q_time/E: 0.093297s | shuffle time: 0.000262s
Mon Jan 25 20:13:43 2021 | q: 14/31 | q_time: 3.414479s | E: 37 | q_time/E: 0.092283s | shuffle time: 0.000259s
Mon Jan 25 20:13:47 2021 | q: 15/31 | q_time: 3.715700s | E: 40 | q_time/E: 0.092893s | shuffle time: 0.000256s
Mon Jan 25 20:13:51 2021 | q: 16/31 | q_time: 4.150208s | E: 44 | q_time/E: 0.094323s | shuffle time: 0.000256s
Mon Jan 25 20:13:55 2021 | q: 17/31 | q_time: 4.310565s | E: 46 | q_time/E: 0.093708s | shuffle time: 0.000258s
Mon Jan 25 20:14:01 2021 | q: 18/31 | q_time: 6.317768s | E: 49 | q_time/E: 0.128934s | shuffle time: 0.000261s
Mon Jan 25 20:14:06 2021 | q: 19/31 | q_time: 4.617682s | E: 50 | q_time/E: 0.092354s | shuffle time: 0.000260s
Mon Jan 25 20:14:12 2021 | q: 20/31 | q_time: 5.996788s | E: 52 | q_time/E: 0.115323s | shuffle time: 0.000258s
Mon Jan 25 20:14:17 2021 | q: 21/31 | q_time: 5.194095s | E: 53 | q_time/E: 0.098002s | shuffle time: 0.000261s
Mon Jan 25 20:14:23 2021 | q: 22/31 | q_time: 6.132265s | E: 55 | q_time/E: 0.111496s | shuffle time: 0.000261s
Mon Jan 25 20:14:30 2021 | q: 23/31 | q_time: 6.231449s | E: 57 | q_time/E: 0.109324s | shuffle time: 0.000261s
Mon Jan 25 20:14:37 2021 | q: 24/31 | q_time: 7.207986s | E: 60 | q_time/E: 0.120133s | shuffle time: 0.000260s
Mon Jan 25 20:14:43 2021 | q: 25/31 | q_time: 5.842283s | E: 61 | q_time/E: 0.095775s | shuffle time: 0.000260s
Mon Jan 25 20:14:49 2021 | q: 26/31 | q_time: 6.102398s | E: 62 | q_time/E: 0.098426s | shuffle time: 0.000255s
Mon Jan 25 20:14:55 2021 | q: 27/31 | q_time: 5.992826s | E: 64 | q_time/E: 0.093638s | shuffle time: 0.000253s
Mon Jan 25 20:15:05 2021 | q: 28/31 | q_time: 10.652610s | E: 67 | q_time/E: 0.158994s | shuffle time: 0.000252s
Mon Jan 25 20:15:12 2021 | q: 29/31 | q_time: 6.394082s | E: 69 | q_time/E: 0.092668s | shuffle time: 0.000250s
Mon Jan 25 20:15:18 2021 | q: 30/31 | q_time: 6.482149s | E: 70 | q_time/E: 0.092602s | shuffle time: 0.000250s
Mon Jan 25 20:15:25 2021 | q: 31/31 | q_time: 6.643724s | E: 71 | q_time/E: 0.093574s | shuffle time: 0.000248s
