run: 80 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Sun Jan 24 22:25:49 2021 | q: 0/31 | q_time: 0.084571s | E: 1 | q_time/E: 0.084571s | shuffle time: 0.000000s
Sun Jan 24 22:25:49 2021 | q: 1/31 | q_time: 0.079832s | E: 1 | q_time/E: 0.079832s | shuffle time: 0.000214s
Sun Jan 24 22:25:49 2021 | q: 2/31 | q_time: 0.168737s | E: 2 | q_time/E: 0.084368s | shuffle time: 0.000237s
Sun Jan 24 22:25:49 2021 | q: 3/31 | q_time: 0.342570s | E: 4 | q_time/E: 0.085642s | shuffle time: 0.000232s
Sun Jan 24 22:25:50 2021 | q: 4/31 | q_time: 0.528774s | E: 6 | q_time/E: 0.088129s | shuffle time: 0.000241s
Sun Jan 24 22:25:50 2021 | q: 5/31 | q_time: 0.726869s | E: 8 | q_time/E: 0.090859s | shuffle time: 0.000246s
Sun Jan 24 22:25:51 2021 | q: 6/31 | q_time: 0.908792s | E: 10 | q_time/E: 0.090879s | shuffle time: 0.000244s
Sun Jan 24 22:25:53 2021 | q: 7/31 | q_time: 1.187509s | E: 13 | q_time/E: 0.091347s | shuffle time: 0.000244s
Sun Jan 24 22:25:54 2021 | q: 8/31 | q_time: 1.636465s | E: 16 | q_time/E: 0.102279s | shuffle time: 0.000247s
Sun Jan 24 22:25:56 2021 | q: 9/31 | q_time: 1.760282s | E: 19 | q_time/E: 0.092646s | shuffle time: 0.000249s
Sun Jan 24 22:25:58 2021 | q: 10/31 | q_time: 2.038093s | E: 22 | q_time/E: 0.092641s | shuffle time: 0.000251s
Sun Jan 24 22:26:00 2021 | q: 11/31 | q_time: 2.407658s | E: 26 | q_time/E: 0.092602s | shuffle time: 0.000251s
Sun Jan 24 22:26:03 2021 | q: 12/31 | q_time: 2.790966s | E: 30 | q_time/E: 0.093032s | shuffle time: 0.000256s
Sun Jan 24 22:26:07 2021 | q: 13/31 | q_time: 3.345630s | E: 34 | q_time/E: 0.098401s | shuffle time: 0.000255s
Sun Jan 24 22:26:10 2021 | q: 14/31 | q_time: 3.436971s | E: 37 | q_time/E: 0.092891s | shuffle time: 0.000287s
Sun Jan 24 22:26:14 2021 | q: 15/31 | q_time: 3.754736s | E: 40 | q_time/E: 0.093868s | shuffle time: 0.000252s
Sun Jan 24 22:26:18 2021 | q: 16/31 | q_time: 4.451384s | E: 44 | q_time/E: 0.101168s | shuffle time: 0.000250s
Sun Jan 24 22:26:22 2021 | q: 17/31 | q_time: 4.225890s | E: 46 | q_time/E: 0.091867s | shuffle time: 0.000252s
Sun Jan 24 22:26:27 2021 | q: 18/31 | q_time: 5.082903s | E: 49 | q_time/E: 0.103733s | shuffle time: 0.000255s
Sun Jan 24 22:26:32 2021 | q: 19/31 | q_time: 4.671614s | E: 50 | q_time/E: 0.093432s | shuffle time: 0.000255s
Sun Jan 24 22:26:39 2021 | q: 20/31 | q_time: 7.269800s | E: 52 | q_time/E: 0.139804s | shuffle time: 0.000257s
Sun Jan 24 22:26:44 2021 | q: 21/31 | q_time: 5.060721s | E: 53 | q_time/E: 0.095485s | shuffle time: 0.000256s
Sun Jan 24 22:26:50 2021 | q: 22/31 | q_time: 5.295877s | E: 55 | q_time/E: 0.096289s | shuffle time: 0.000256s
Sun Jan 24 22:26:55 2021 | q: 23/31 | q_time: 5.135380s | E: 57 | q_time/E: 0.090094s | shuffle time: 0.000255s
Sun Jan 24 22:27:01 2021 | q: 24/31 | q_time: 5.615239s | E: 60 | q_time/E: 0.093587s | shuffle time: 0.000257s
Sun Jan 24 22:27:07 2021 | q: 25/31 | q_time: 6.029725s | E: 61 | q_time/E: 0.098848s | shuffle time: 0.000255s
Sun Jan 24 22:27:12 2021 | q: 26/31 | q_time: 5.559721s | E: 62 | q_time/E: 0.089673s | shuffle time: 0.000254s
Sun Jan 24 22:27:18 2021 | q: 27/31 | q_time: 5.824801s | E: 64 | q_time/E: 0.091013s | shuffle time: 0.000253s
Sun Jan 24 22:27:32 2021 | q: 28/31 | q_time: 13.588508s | E: 67 | q_time/E: 0.202814s | shuffle time: 0.000252s
Sun Jan 24 22:27:38 2021 | q: 29/31 | q_time: 6.278842s | E: 69 | q_time/E: 0.090998s | shuffle time: 0.000252s
Sun Jan 24 22:27:44 2021 | q: 30/31 | q_time: 6.280621s | E: 70 | q_time/E: 0.089723s | shuffle time: 0.000249s
Sun Jan 24 22:27:50 2021 | q: 31/31 | q_time: 6.345000s | E: 71 | q_time/E: 0.089366s | shuffle time: 0.000247s
