run: 629 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 18:08:53 2021 | q: 0/31 | q_time: 0.082822s | E: 1 | q_time/E: 0.082822s | shuffle time: 0.000000s
Mon Jan 25 18:08:54 2021 | q: 1/31 | q_time: 0.079797s | E: 1 | q_time/E: 0.079797s | shuffle time: 0.000215s
Mon Jan 25 18:08:54 2021 | q: 2/31 | q_time: 0.168890s | E: 2 | q_time/E: 0.084445s | shuffle time: 0.000239s
Mon Jan 25 18:08:54 2021 | q: 3/31 | q_time: 0.346444s | E: 4 | q_time/E: 0.086611s | shuffle time: 0.000232s
Mon Jan 25 18:08:55 2021 | q: 4/31 | q_time: 0.534349s | E: 6 | q_time/E: 0.089058s | shuffle time: 0.000241s
Mon Jan 25 18:08:55 2021 | q: 5/31 | q_time: 0.728830s | E: 8 | q_time/E: 0.091104s | shuffle time: 0.000245s
Mon Jan 25 18:08:56 2021 | q: 6/31 | q_time: 0.918155s | E: 10 | q_time/E: 0.091815s | shuffle time: 0.000247s
Mon Jan 25 18:08:57 2021 | q: 7/31 | q_time: 1.205554s | E: 13 | q_time/E: 0.092735s | shuffle time: 0.000244s
Mon Jan 25 18:08:59 2021 | q: 8/31 | q_time: 1.566529s | E: 16 | q_time/E: 0.097908s | shuffle time: 0.000248s
Mon Jan 25 18:09:01 2021 | q: 9/31 | q_time: 1.773461s | E: 19 | q_time/E: 0.093340s | shuffle time: 0.000251s
Mon Jan 25 18:09:03 2021 | q: 10/31 | q_time: 2.061744s | E: 22 | q_time/E: 0.093716s | shuffle time: 0.000251s
Mon Jan 25 18:09:05 2021 | q: 11/31 | q_time: 2.491500s | E: 26 | q_time/E: 0.095827s | shuffle time: 0.000252s
Mon Jan 25 18:09:08 2021 | q: 12/31 | q_time: 2.765539s | E: 30 | q_time/E: 0.092185s | shuffle time: 0.000252s
Mon Jan 25 18:09:11 2021 | q: 13/31 | q_time: 3.198301s | E: 34 | q_time/E: 0.094068s | shuffle time: 0.000254s
Mon Jan 25 18:09:15 2021 | q: 14/31 | q_time: 3.424735s | E: 37 | q_time/E: 0.092560s | shuffle time: 0.000254s
Mon Jan 25 18:09:19 2021 | q: 15/31 | q_time: 3.809292s | E: 40 | q_time/E: 0.095232s | shuffle time: 0.000254s
Mon Jan 25 18:09:23 2021 | q: 16/31 | q_time: 4.279166s | E: 44 | q_time/E: 0.097254s | shuffle time: 0.000250s
Mon Jan 25 18:09:27 2021 | q: 17/31 | q_time: 4.276455s | E: 46 | q_time/E: 0.092966s | shuffle time: 0.000256s
Mon Jan 25 18:09:32 2021 | q: 18/31 | q_time: 5.228976s | E: 49 | q_time/E: 0.106714s | shuffle time: 0.000254s
Mon Jan 25 18:09:37 2021 | q: 19/31 | q_time: 4.621676s | E: 50 | q_time/E: 0.092434s | shuffle time: 0.000255s
Mon Jan 25 18:09:42 2021 | q: 20/31 | q_time: 5.125605s | E: 52 | q_time/E: 0.098569s | shuffle time: 0.000257s
Mon Jan 25 18:09:48 2021 | q: 21/31 | q_time: 5.600233s | E: 53 | q_time/E: 0.105665s | shuffle time: 0.000256s
Mon Jan 25 18:09:54 2021 | q: 22/31 | q_time: 6.061236s | E: 55 | q_time/E: 0.110204s | shuffle time: 0.000257s
Mon Jan 25 18:09:59 2021 | q: 23/31 | q_time: 5.381882s | E: 57 | q_time/E: 0.094419s | shuffle time: 0.000257s
Mon Jan 25 18:10:06 2021 | q: 24/31 | q_time: 6.778471s | E: 60 | q_time/E: 0.112975s | shuffle time: 0.000259s
Mon Jan 25 18:10:12 2021 | q: 25/31 | q_time: 5.969532s | E: 61 | q_time/E: 0.097861s | shuffle time: 0.000255s
Mon Jan 25 18:10:18 2021 | q: 26/31 | q_time: 5.620993s | E: 62 | q_time/E: 0.090661s | shuffle time: 0.000258s
Mon Jan 25 18:10:23 2021 | q: 27/31 | q_time: 5.767141s | E: 64 | q_time/E: 0.090112s | shuffle time: 0.000251s
Mon Jan 25 18:10:36 2021 | q: 28/31 | q_time: 12.442154s | E: 67 | q_time/E: 0.185704s | shuffle time: 0.000251s
Mon Jan 25 18:10:42 2021 | q: 29/31 | q_time: 5.991709s | E: 69 | q_time/E: 0.086836s | shuffle time: 0.000251s
Mon Jan 25 18:10:48 2021 | q: 30/31 | q_time: 6.769136s | E: 70 | q_time/E: 0.096702s | shuffle time: 0.000248s
Mon Jan 25 18:10:55 2021 | q: 31/31 | q_time: 6.104385s | E: 71 | q_time/E: 0.085977s | shuffle time: 0.000248s
