q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.083081 1 0.083081 639938 639937 0
1 31 0.080301 1 0.080301 639938 639937 0
2 31 0.169901 2 0.084950 1281265 957056 324208
3 31 0.346946 4 0.086736 2584383 1614060 970322
4 31 0.549026 6 0.091504 3970037 2414222 1555814
5 31 0.722844 8 0.090355 5140929 2976478 2164450
6 31 0.921553 10 0.092155 6470911 3742511 2728399
7 31 1.194167 13 0.091859 8374156 4533844 3840311
8 31 1.494774 16 0.093423 10430902 5430022 5000879
9 31 1.770038 19 0.093160 12291301 6225224 6066076
10 31 2.049119 22 0.093142 14178080 7056595 7121484
11 31 2.451418 26 0.094285 17046621 8104456 8942164
12 31 2.799595 30 0.093320 19545508 8954971 10590536
13 31 3.143625 34 0.092460 22079683 9866143 12213539
14 31 3.468303 37 0.093738 24503761 10890129 13613631
15 31 3.684890 40 0.092122 26175202 11461398 14713803
16 31 4.252108 44 0.096639 30672584 13179602 17492981
17 31 4.309740 46 0.093690 30765188 13293661 17471526
18 31 6.312057 49 0.128817 46759883 20088561 26671321
19 31 4.604910 50 0.092098 33322106 14391254 18930851
20 31 5.747848 52 0.110536 42454480 18428891 24025588
21 31 4.738277 53 0.089401 34547558 15027608 19519949
22 31 5.579721 55 0.101449 41266520 17973959 23292560
23 31 5.245659 57 0.092029 38703655 16656034 22047620
24 31 5.962253 60 0.099371 44644391 18990707 25653683
25 31 5.929665 61 0.097208 42792958 18325393 24467564
26 31 5.928761 62 0.095625 43151275 18488633 24662641
27 31 5.811167 64 0.090799 42460585 18031132 24429452
28 31 13.222752 67 0.197355 100681921 41821919 58860001
29 31 6.058472 69 0.087804 44658716 18125303 26533412
30 31 6.334654 70 0.090495 46945124 19079123 27866000
31 31 6.440139 71 0.090706 48464344 19499569 28964774
121.408
