q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.088605 1 0.088605 639938 639937 0
1 31 0.084159 1 0.084159 639938 639937 0
2 31 0.170591 2 0.085295 1280592 957399 323192
3 31 0.344485 4 0.086121 2568570 1597173 971396
4 31 0.529077 6 0.088180 3847322 2318387 1528934
5 31 0.722449 8 0.090306 5139957 2983131 2156825
6 31 0.910223 10 0.091022 6416826 3701578 2715247
7 31 1.195673 13 0.091975 8395900 4553387 3842512
8 31 1.478002 16 0.092375 10336908 5372401 4964506
9 31 1.777986 19 0.093578 12384050 6295279 6088770
10 31 2.056164 22 0.093462 14259030 7105470 7153559
11 31 2.508977 26 0.096499 17547590 8407228 9140361
12 31 2.803007 30 0.093434 19651297 9021779 10629517
13 31 3.310769 34 0.097376 23220653 10470816 12749836
14 31 3.482059 37 0.094110 24481765 10830094 13651670
15 31 3.832288 40 0.095807 27427276 12101379 15325896
16 31 4.425847 44 0.100587 32114011 13683980 18430030
17 31 4.261495 46 0.092641 30552696 13231906 17320789
18 31 5.939444 49 0.121213 43985574 18921133 25064440
19 31 4.541655 50 0.090833 32951899 14341686 18610212
20 31 7.908087 52 0.152079 59401404 26005493 33395910
21 31 5.400033 53 0.101887 39205990 17229240 21976749
22 31 6.167015 55 0.112128 46192580 20169555 26023024
23 31 5.276292 57 0.092567 39232969 16873812 22359156
24 31 6.158165 60 0.102636 46486810 19775731 26711078
25 31 5.580482 61 0.091483 40326594 17176335 23150258
26 31 5.579189 62 0.089987 40700082 17387320 23312761
27 31 5.979040 64 0.093422 44041904 18793080 25248823
28 31 13.823958 67 0.206328 105304903 43915839 61389063
29 31 6.409154 69 0.092886 47568937 19511978 28056958
30 31 6.374293 70 0.091061 47610951 19274163 28336787
31 31 6.588808 71 0.092800 49992335 20091827 29900507
125.708
