run: 477 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 12:43:07 2021 | q: 0/31 | q_time: 0.083173s | E: 1 | q_time/E: 0.083173s | shuffle time: 0.000000s
Mon Jan 25 12:43:07 2021 | q: 1/31 | q_time: 0.080253s | E: 1 | q_time/E: 0.080253s | shuffle time: 0.000215s
Mon Jan 25 12:43:07 2021 | q: 2/31 | q_time: 0.169782s | E: 2 | q_time/E: 0.084891s | shuffle time: 0.000239s
Mon Jan 25 12:43:07 2021 | q: 3/31 | q_time: 0.344680s | E: 4 | q_time/E: 0.086170s | shuffle time: 0.000233s
Mon Jan 25 12:43:08 2021 | q: 4/31 | q_time: 0.530962s | E: 6 | q_time/E: 0.088494s | shuffle time: 0.000242s
Mon Jan 25 12:43:09 2021 | q: 5/31 | q_time: 0.726094s | E: 8 | q_time/E: 0.090762s | shuffle time: 0.000248s
Mon Jan 25 12:43:10 2021 | q: 6/31 | q_time: 0.914643s | E: 10 | q_time/E: 0.091464s | shuffle time: 0.000247s
Mon Jan 25 12:43:11 2021 | q: 7/31 | q_time: 1.215539s | E: 13 | q_time/E: 0.093503s | shuffle time: 0.000243s
Mon Jan 25 12:43:12 2021 | q: 8/31 | q_time: 1.482680s | E: 16 | q_time/E: 0.092667s | shuffle time: 0.000248s
Mon Jan 25 12:43:14 2021 | q: 9/31 | q_time: 1.905170s | E: 19 | q_time/E: 0.100272s | shuffle time: 0.000250s
Mon Jan 25 12:43:16 2021 | q: 10/31 | q_time: 2.091413s | E: 22 | q_time/E: 0.095064s | shuffle time: 0.000252s
Mon Jan 25 12:43:19 2021 | q: 11/31 | q_time: 2.471668s | E: 26 | q_time/E: 0.095064s | shuffle time: 0.000252s
Mon Jan 25 12:43:22 2021 | q: 12/31 | q_time: 2.834599s | E: 30 | q_time/E: 0.094487s | shuffle time: 0.000254s
Mon Jan 25 12:43:25 2021 | q: 13/31 | q_time: 3.245648s | E: 34 | q_time/E: 0.095460s | shuffle time: 0.000254s
Mon Jan 25 12:43:28 2021 | q: 14/31 | q_time: 3.399731s | E: 37 | q_time/E: 0.091885s | shuffle time: 0.000255s
Mon Jan 25 12:43:32 2021 | q: 15/31 | q_time: 3.715785s | E: 40 | q_time/E: 0.092895s | shuffle time: 0.000253s
Mon Jan 25 12:43:36 2021 | q: 16/31 | q_time: 3.982029s | E: 44 | q_time/E: 0.090501s | shuffle time: 0.000250s
Mon Jan 25 12:43:40 2021 | q: 17/31 | q_time: 4.197231s | E: 46 | q_time/E: 0.091244s | shuffle time: 0.000253s
Mon Jan 25 12:43:46 2021 | q: 18/31 | q_time: 5.907655s | E: 49 | q_time/E: 0.120564s | shuffle time: 0.000254s
Mon Jan 25 12:43:51 2021 | q: 19/31 | q_time: 4.557944s | E: 50 | q_time/E: 0.091159s | shuffle time: 0.000257s
Mon Jan 25 12:43:56 2021 | q: 20/31 | q_time: 5.835985s | E: 52 | q_time/E: 0.112230s | shuffle time: 0.000256s
Mon Jan 25 12:44:02 2021 | q: 21/31 | q_time: 5.208465s | E: 53 | q_time/E: 0.098273s | shuffle time: 0.000256s
Mon Jan 25 12:44:07 2021 | q: 22/31 | q_time: 5.794570s | E: 55 | q_time/E: 0.105356s | shuffle time: 0.000257s
Mon Jan 25 12:44:13 2021 | q: 23/31 | q_time: 5.559878s | E: 57 | q_time/E: 0.097542s | shuffle time: 0.000257s
Mon Jan 25 12:44:20 2021 | q: 24/31 | q_time: 6.991588s | E: 60 | q_time/E: 0.116526s | shuffle time: 0.000255s
Mon Jan 25 12:44:26 2021 | q: 25/31 | q_time: 5.677738s | E: 61 | q_time/E: 0.093078s | shuffle time: 0.000256s
Mon Jan 25 12:44:31 2021 | q: 26/31 | q_time: 5.784784s | E: 62 | q_time/E: 0.093303s | shuffle time: 0.000255s
Mon Jan 25 12:44:37 2021 | q: 27/31 | q_time: 6.058534s | E: 64 | q_time/E: 0.094665s | shuffle time: 0.000253s
Mon Jan 25 12:45:02 2021 | q: 28/31 | q_time: 24.098592s | E: 67 | q_time/E: 0.359680s | shuffle time: 0.000251s
Mon Jan 25 12:45:08 2021 | q: 29/31 | q_time: 6.201502s | E: 69 | q_time/E: 0.089877s | shuffle time: 0.000272s
Mon Jan 25 12:45:14 2021 | q: 30/31 | q_time: 6.554281s | E: 70 | q_time/E: 0.093633s | shuffle time: 0.000248s
Mon Jan 25 12:45:21 2021 | q: 31/31 | q_time: 6.231056s | E: 71 | q_time/E: 0.087761s | shuffle time: 0.000252s
