run: 859 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Tue Jan 26 02:17:20 2021 | q: 0/31 | q_time: 0.101101s | E: 1 | q_time/E: 0.101101s | shuffle time: 0.000000s
Tue Jan 26 02:17:20 2021 | q: 1/31 | q_time: 0.102382s | E: 1 | q_time/E: 0.102382s | shuffle time: 0.000286s
Tue Jan 26 02:17:21 2021 | q: 2/31 | q_time: 0.218820s | E: 2 | q_time/E: 0.109410s | shuffle time: 0.000319s
Tue Jan 26 02:17:21 2021 | q: 3/31 | q_time: 0.442411s | E: 4 | q_time/E: 0.110603s | shuffle time: 0.000320s
Tue Jan 26 02:17:22 2021 | q: 4/31 | q_time: 0.627052s | E: 6 | q_time/E: 0.104509s | shuffle time: 0.000317s
Tue Jan 26 02:17:23 2021 | q: 5/31 | q_time: 0.786852s | E: 8 | q_time/E: 0.098356s | shuffle time: 0.000290s
Tue Jan 26 02:17:23 2021 | q: 6/31 | q_time: 0.922913s | E: 10 | q_time/E: 0.092291s | shuffle time: 0.000254s
Tue Jan 26 02:17:25 2021 | q: 7/31 | q_time: 1.206796s | E: 13 | q_time/E: 0.092830s | shuffle time: 0.000244s
Tue Jan 26 02:17:26 2021 | q: 8/31 | q_time: 1.470605s | E: 16 | q_time/E: 0.091913s | shuffle time: 0.000247s
Tue Jan 26 02:17:28 2021 | q: 9/31 | q_time: 1.838659s | E: 19 | q_time/E: 0.096772s | shuffle time: 0.000250s
Tue Jan 26 02:17:30 2021 | q: 10/31 | q_time: 2.053696s | E: 22 | q_time/E: 0.093350s | shuffle time: 0.000251s
Tue Jan 26 02:17:32 2021 | q: 11/31 | q_time: 2.398808s | E: 26 | q_time/E: 0.092262s | shuffle time: 0.000252s
Tue Jan 26 02:17:35 2021 | q: 12/31 | q_time: 2.820357s | E: 30 | q_time/E: 0.094012s | shuffle time: 0.000254s
Tue Jan 26 02:17:38 2021 | q: 13/31 | q_time: 3.198665s | E: 34 | q_time/E: 0.094078s | shuffle time: 0.000254s
Tue Jan 26 02:17:42 2021 | q: 14/31 | q_time: 3.538755s | E: 37 | q_time/E: 0.095642s | shuffle time: 0.000257s
Tue Jan 26 02:17:46 2021 | q: 15/31 | q_time: 3.749327s | E: 40 | q_time/E: 0.093733s | shuffle time: 0.000251s
Tue Jan 26 02:17:50 2021 | q: 16/31 | q_time: 4.662803s | E: 44 | q_time/E: 0.105973s | shuffle time: 0.000254s
Tue Jan 26 02:17:55 2021 | q: 17/31 | q_time: 4.246845s | E: 46 | q_time/E: 0.092323s | shuffle time: 0.000253s
Tue Jan 26 02:18:00 2021 | q: 18/31 | q_time: 4.945964s | E: 49 | q_time/E: 0.100938s | shuffle time: 0.000254s
Tue Jan 26 02:18:04 2021 | q: 19/31 | q_time: 4.817476s | E: 50 | q_time/E: 0.096350s | shuffle time: 0.000254s
Tue Jan 26 02:18:10 2021 | q: 20/31 | q_time: 5.324840s | E: 52 | q_time/E: 0.102401s | shuffle time: 0.000257s
Tue Jan 26 02:18:15 2021 | q: 21/31 | q_time: 5.209749s | E: 53 | q_time/E: 0.098297s | shuffle time: 0.000256s
Tue Jan 26 02:18:22 2021 | q: 22/31 | q_time: 6.720395s | E: 55 | q_time/E: 0.122189s | shuffle time: 0.000258s
Tue Jan 26 02:18:27 2021 | q: 23/31 | q_time: 5.179582s | E: 57 | q_time/E: 0.090870s | shuffle time: 0.000257s
Tue Jan 26 02:18:32 2021 | q: 24/31 | q_time: 5.407458s | E: 60 | q_time/E: 0.090124s | shuffle time: 0.000256s
Tue Jan 26 02:18:38 2021 | q: 25/31 | q_time: 5.776763s | E: 61 | q_time/E: 0.094701s | shuffle time: 0.000255s
Tue Jan 26 02:18:44 2021 | q: 26/31 | q_time: 5.649613s | E: 62 | q_time/E: 0.091123s | shuffle time: 0.000259s
Tue Jan 26 02:18:50 2021 | q: 27/31 | q_time: 5.899206s | E: 64 | q_time/E: 0.092175s | shuffle time: 0.000253s
Tue Jan 26 02:19:06 2021 | q: 28/31 | q_time: 16.247012s | E: 67 | q_time/E: 0.242493s | shuffle time: 0.000252s
Tue Jan 26 02:19:12 2021 | q: 29/31 | q_time: 6.156136s | E: 69 | q_time/E: 0.089219s | shuffle time: 0.000251s
Tue Jan 26 02:19:18 2021 | q: 30/31 | q_time: 6.317534s | E: 70 | q_time/E: 0.090250s | shuffle time: 0.000252s
Tue Jan 26 02:19:25 2021 | q: 31/31 | q_time: 6.262907s | E: 71 | q_time/E: 0.088210s | shuffle time: 0.000247s
