q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.084673 1 0.084673 639938 639937 0
1 31 0.079945 1 0.079945 639938 639937 0
2 31 0.169242 2 0.084621 1281328 957871 323456
3 31 0.345621 4 0.086405 2580202 1608429 971772
4 31 0.530953 6 0.088492 3866461 2341292 1525168
5 31 0.730315 8 0.091289 5190812 3029521 2161290
6 31 0.918054 10 0.091805 6468097 3741378 2726718
7 31 1.200390 13 0.092338 8429981 4575630 3854350
8 31 1.535636 16 0.095977 10770624 5629737 5140886
9 31 1.775984 19 0.093473 12344451 6279672 6064778
10 31 2.061811 22 0.093719 14303363 7142472 7160890
11 31 2.425342 26 0.093282 16884891 8030338 8854552
12 31 2.767105 30 0.092237 19335603 8863137 10472465
13 31 3.196630 34 0.094019 22522406 10082933 12439472
14 31 3.484558 37 0.094177 24690278 10922826 13767451
15 31 3.833323 40 0.095833 27401831 12071803 15330027
16 31 4.335082 44 0.098525 31345080 13441567 17903512
17 31 4.469404 46 0.097161 32072440 13974556 18097883
18 31 5.831710 49 0.119014 43086927 18485188 24601738
19 31 4.947031 50 0.098941 35957555 15643911 20313643
20 31 5.989398 52 0.115181 44344609 19358563 24986045
21 31 5.256752 53 0.099184 38623634 16951722 21671911
22 31 6.229129 55 0.113257 46390363 20402047 25988315
23 31 5.191343 57 0.091076 38304013 16466533 21837479
24 31 5.339123 60 0.088985 39695361 16747477 22947883
25 31 6.206915 61 0.101753 44895361 19091126 25804234
26 31 5.605017 62 0.090403 40639695 17358840 23280854
27 31 5.837500 64 0.091211 42642585 18087938 24554646
28 31 12.167711 67 0.181608 92483802 38480062 54003739
29 31 6.205971 69 0.089942 45825058 18732790 27092267
30 31 6.831896 70 0.097599 50646791 20704338 29942452
31 31 6.443295 71 0.090751 48059150 19236105 28823044
122.027
