q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.083131 1 0.083131 639938 639937 0
1 31 0.080145 1 0.080145 639938 639937 0
2 31 0.169338 2 0.084669 1280165 956745 323419
3 31 0.350272 4 0.087568 2614155 1636121 978033
4 31 0.531520 6 0.088587 3862348 2325120 1537227
5 31 0.730379 8 0.091297 5173376 3006180 2167195
6 31 0.926785 10 0.092678 6501235 3758406 2742828
7 31 1.215544 13 0.093503 8523611 4623760 3899850
8 31 1.499268 16 0.093704 10444509 5439956 5004552
9 31 1.795453 19 0.094498 12458093 6327128 6130964
10 31 2.131722 22 0.096896 14761632 7411031 7350600
11 31 2.463486 26 0.094749 17130015 8196095 8933919
12 31 2.911748 30 0.097058 20383269 9411709 10971559
13 31 3.216587 34 0.094605 22615532 10097707 12517824
14 31 3.594891 37 0.097159 25451508 11329478 14122029
15 31 3.806307 40 0.095158 27104248 11917619 15186628
16 31 4.283598 44 0.097354 30885709 13197727 17687981
17 31 4.250253 46 0.092397 30330323 13083639 17246683
18 31 6.468728 49 0.132015 47910157 20671662 27238494
19 31 4.694681 50 0.093894 33970990 14789409 19181580
20 31 6.231641 52 0.119839 46256695 20051295 26205399
21 31 5.019781 53 0.094713 36748493 16093860 20654632
22 31 7.044471 55 0.128081 52850695 23168686 29682008
23 31 5.252602 57 0.092151 38786479 16757387 22029091
24 31 5.543200 60 0.092387 41333892 17468654 23865237
25 31 6.204099 61 0.101707 44912189 19076560 25835628
26 31 5.667687 62 0.091414 41132910 17622339 23510570
27 31 18.605783 64 0.290715 42521387 17967247 24554139
28 31 15.013526 67 0.224082 104370077 43387246 60982830
29 31 6.151392 69 0.089151 45415766 18511598 26904167
30 31 6.239873 70 0.089141 46343857 18810198 27533658
31 31 6.920361 71 0.097470 52381261 21048995 31332265
139.098
