q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.084930 1 0.084930 639938 639937 0
1 31 0.080606 1 0.080606 639938 639937 0
2 31 0.170569 2 0.085284 1280689 956546 324142
3 31 0.346853 4 0.086713 2569879 1597894 971984
4 31 0.532351 6 0.088725 3853028 2315124 1537903
5 31 0.728694 8 0.091087 5153519 2990397 2163121
6 31 0.918104 10 0.091810 6432090 3694128 2737961
7 31 1.197306 13 0.092100 8368789 4522244 3846544
8 31 1.490723 16 0.093170 10362843 5401347 4961495
9 31 1.798378 19 0.094651 12462467 6345717 6116749
10 31 2.100115 22 0.095460 14502135 7247848 7254286
11 31 2.431155 26 0.093506 16860317 8033388 8826928
12 31 2.841682 30 0.094723 19806437 9137184 10669252
13 31 3.222520 34 0.094780 22592162 10084945 12507216
14 31 3.428153 37 0.092653 24146727 10694602 13452124
15 31 3.795735 40 0.094893 26972352 11891070 15081281
16 31 5.110996 44 0.116159 37279664 16104824 21174839
17 31 4.234880 46 0.092063 30176272 13019907 17156364
18 31 5.881639 49 0.120033 43309357 18608299 24701057
19 31 4.869928 50 0.097399 35331771 15366665 19965105
20 31 5.906639 52 0.113589 43633881 18945537 24688343
21 31 4.850391 53 0.091517 35403267 15436306 19966960
22 31 4.974919 55 0.090453 36454016 15758235 20695780
23 31 5.292005 57 0.092842 39037007 16839106 22197900
24 31 5.237093 60 0.087285 38834871 16208671 22626199
25 31 5.699127 61 0.093428 40940230 17420611 23519618
26 31 5.592773 62 0.090206 40533306 17210122 23323183
27 31 5.813881 64 0.090842 42417750 17986589 24431160
28 31 11.549658 67 0.172383 87499016 36580548 50918467
29 31 6.220139 69 0.090147 46249380 18904139 27345240
30 31 6.495500 70 0.092793 48606571 19720126 28886444
31 31 6.136057 71 0.086423 46334741 18402973 27931767
119.034
