q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.127470 1 0.127470 639938 639937 0
1 31 0.099405 1 0.099405 639938 639937 0
2 31 0.188711 2 0.094355 1280173 957459 322713
3 31 0.380847 4 0.095212 2562620 1590568 972051
4 31 0.574332 6 0.095722 3920435 2382749 1537685
5 31 0.733203 8 0.091650 5141228 2987443 2153784
6 31 0.910579 10 0.091058 6433303 3709635 2723667
7 31 1.216533 13 0.093579 8567507 4650686 3916820
8 31 1.519226 16 0.094952 10636195 5518238 5117956
9 31 1.781432 19 0.093760 12370797 6294733 6076063
10 31 2.045022 22 0.092956 14163509 7031886 7131622
11 31 2.462841 26 0.094725 17173564 8176953 8996610
12 31 2.828097 30 0.094270 19809380 9102968 10706411
13 31 3.211700 34 0.094462 22651344 10075420 12575923
14 31 3.438232 37 0.092925 24336236 10799496 13536739
15 31 3.789577 40 0.094739 27056362 11902826 15153535
16 31 4.190592 44 0.095241 30241415 12925329 17316085
17 31 4.461152 46 0.096982 32052036 13953876 18098159
18 31 5.336087 49 0.108900 39239335 16802824 22436510
19 31 4.531198 50 0.090624 32835401 14226570 18608830
20 31 5.849840 52 0.112497 43389185 18860272 24528912
21 31 5.056307 53 0.095402 37206372 16260472 20945899
22 31 6.312897 55 0.114780 47215480 20713543 26501936
23 31 5.498601 57 0.096467 40852855 17661128 23191726
24 31 5.901899 60 0.098365 44295915 18828118 25467796
25 31 5.741170 61 0.094118 41454240 17693163 23761076
26 31 5.860054 62 0.094517 42761031 18432701 24328329
27 31 6.284656 64 0.098198 46209122 19744931 26464190
28 31 13.657853 67 0.203849 104330990 43252949 61078040
29 31 6.132276 69 0.088874 45417472 18540565 26876906
30 31 6.466524 70 0.092379 48245740 19607648 28638091
31 31 6.464460 71 0.091049 48863894 19544412 29319481
123.053
