q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.083089 1 0.083089 639938 639937 0
1 31 0.079919 1 0.079919 639938 639937 0
2 31 0.169109 2 0.084554 1280067 956570 323496
3 31 0.345287 4 0.086322 2575906 1605975 969930
4 31 0.531029 6 0.088505 3863769 2328343 1535425
5 31 0.723315 8 0.090414 5139390 2981727 2157662
6 31 0.913633 10 0.091363 6430622 3699002 2731619
7 31 1.190856 13 0.091604 8358529 4532525 3826003
8 31 1.486779 16 0.092924 10381959 5338359 5043599
9 31 1.783356 19 0.093861 12407856 6310027 6097828
10 31 2.074200 22 0.094282 14367908 7168506 7199401
11 31 2.417316 26 0.092974 16827474 7967637 8859836
12 31 2.849602 30 0.094987 19958591 9216579 10742011
13 31 3.181011 34 0.093559 22381982 9992719 12389262
14 31 3.415958 37 0.092323 24137062 10681827 13455234
15 31 3.836675 40 0.095917 27368252 12050276 15317975
16 31 4.372464 44 0.099374 31591031 13545608 18045422
17 31 4.580256 46 0.099571 32949164 14239784 18709379
18 31 6.031906 49 0.123100 44670436 19222498 25447937
19 31 5.154899 50 0.103098 37730095 16462591 21267503
20 31 8.553996 52 0.164500 54109108 23617629 30491478
21 31 5.526733 53 0.104278 38019535 16676475 21343059
22 31 6.317150 55 0.114857 47163261 20657890 26505370
23 31 5.174755 57 0.090785 38233888 16508229 21725658
24 31 6.793622 60 0.113227 51458351 21833752 29624598
25 31 6.264867 61 0.102703 41699455 17740914 23958540
26 31 5.903769 62 0.095222 43084432 18465920 24618511
27 31 6.138615 64 0.095916 43403137 18472596 24930540
28 31 12.887339 67 0.192348 97811010 40644186 57166823
29 31 6.242047 69 0.090464 46287875 18901742 27386132
30 31 6.352999 70 0.090757 47372118 19251651 28120466
31 31 6.358609 71 0.089558 47790666 19188975 28601690
127.735
