run: 186 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 02:13:39 2021 | q: 0/31 | q_time: 0.081675s | E: 1 | q_time/E: 0.081675s | shuffle time: 0.000000s
Mon Jan 25 02:13:39 2021 | q: 1/31 | q_time: 0.080630s | E: 1 | q_time/E: 0.080630s | shuffle time: 0.000218s
Mon Jan 25 02:13:39 2021 | q: 2/31 | q_time: 0.170647s | E: 2 | q_time/E: 0.085323s | shuffle time: 0.000242s
Mon Jan 25 02:13:39 2021 | q: 3/31 | q_time: 0.350712s | E: 4 | q_time/E: 0.087678s | shuffle time: 0.000236s
Mon Jan 25 02:13:40 2021 | q: 4/31 | q_time: 0.532611s | E: 6 | q_time/E: 0.088768s | shuffle time: 0.000244s
Mon Jan 25 02:13:41 2021 | q: 5/31 | q_time: 0.740159s | E: 8 | q_time/E: 0.092520s | shuffle time: 0.000247s
Mon Jan 25 02:13:42 2021 | q: 6/31 | q_time: 0.919399s | E: 10 | q_time/E: 0.091940s | shuffle time: 0.000249s
Mon Jan 25 02:13:43 2021 | q: 7/31 | q_time: 1.203447s | E: 13 | q_time/E: 0.092573s | shuffle time: 0.000245s
Mon Jan 25 02:13:44 2021 | q: 8/31 | q_time: 1.485428s | E: 16 | q_time/E: 0.092839s | shuffle time: 0.000248s
Mon Jan 25 02:13:46 2021 | q: 9/31 | q_time: 1.770696s | E: 19 | q_time/E: 0.093195s | shuffle time: 0.000253s
Mon Jan 25 02:13:48 2021 | q: 10/31 | q_time: 2.231508s | E: 22 | q_time/E: 0.101432s | shuffle time: 0.000255s
Mon Jan 25 02:13:51 2021 | q: 11/31 | q_time: 2.424603s | E: 26 | q_time/E: 0.093254s | shuffle time: 0.000253s
Mon Jan 25 02:13:53 2021 | q: 12/31 | q_time: 2.865650s | E: 30 | q_time/E: 0.095522s | shuffle time: 0.000255s
Mon Jan 25 02:13:57 2021 | q: 13/31 | q_time: 3.183532s | E: 34 | q_time/E: 0.093633s | shuffle time: 0.000257s
Mon Jan 25 02:14:00 2021 | q: 14/31 | q_time: 3.452115s | E: 37 | q_time/E: 0.093300s | shuffle time: 0.000256s
Mon Jan 25 02:14:04 2021 | q: 15/31 | q_time: 3.727411s | E: 40 | q_time/E: 0.093185s | shuffle time: 0.000255s
Mon Jan 25 02:14:08 2021 | q: 16/31 | q_time: 4.636661s | E: 44 | q_time/E: 0.105379s | shuffle time: 0.000252s
Mon Jan 25 02:14:15 2021 | q: 17/31 | q_time: 6.642598s | E: 46 | q_time/E: 0.144404s | shuffle time: 0.000256s
Mon Jan 25 02:14:20 2021 | q: 18/31 | q_time: 5.335051s | E: 49 | q_time/E: 0.108879s | shuffle time: 0.000409s
Mon Jan 25 02:14:25 2021 | q: 19/31 | q_time: 4.569501s | E: 50 | q_time/E: 0.091390s | shuffle time: 0.000257s
Mon Jan 25 02:14:32 2021 | q: 20/31 | q_time: 6.484527s | E: 52 | q_time/E: 0.124702s | shuffle time: 0.000257s
Mon Jan 25 02:14:37 2021 | q: 21/31 | q_time: 5.177904s | E: 53 | q_time/E: 0.097696s | shuffle time: 0.000259s
Mon Jan 25 02:14:42 2021 | q: 22/31 | q_time: 5.391521s | E: 55 | q_time/E: 0.098028s | shuffle time: 0.000262s
Mon Jan 25 02:14:47 2021 | q: 23/31 | q_time: 5.201787s | E: 57 | q_time/E: 0.091259s | shuffle time: 0.000259s
Mon Jan 25 02:14:53 2021 | q: 24/31 | q_time: 5.693480s | E: 60 | q_time/E: 0.094891s | shuffle time: 0.000260s
Mon Jan 25 02:14:59 2021 | q: 25/31 | q_time: 5.783859s | E: 61 | q_time/E: 0.094817s | shuffle time: 0.000257s
Mon Jan 25 02:15:05 2021 | q: 26/31 | q_time: 5.824286s | E: 62 | q_time/E: 0.093940s | shuffle time: 0.000255s
Mon Jan 25 02:15:14 2021 | q: 27/31 | q_time: 9.403831s | E: 64 | q_time/E: 0.146935s | shuffle time: 0.000253s
Mon Jan 25 02:15:29 2021 | q: 28/31 | q_time: 15.288643s | E: 67 | q_time/E: 0.228189s | shuffle time: 0.000588s
Mon Jan 25 02:15:36 2021 | q: 29/31 | q_time: 6.747140s | E: 69 | q_time/E: 0.097785s | shuffle time: 0.000334s
Mon Jan 25 02:15:42 2021 | q: 30/31 | q_time: 6.163458s | E: 70 | q_time/E: 0.088049s | shuffle time: 0.000251s
Mon Jan 25 02:15:49 2021 | q: 31/31 | q_time: 6.634589s | E: 71 | q_time/E: 0.093445s | shuffle time: 0.000248s
