run: 665 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 19:25:23 2021 | q: 0/31 | q_time: 0.084750s | E: 1 | q_time/E: 0.084750s | shuffle time: 0.000000s
Mon Jan 25 19:25:23 2021 | q: 1/31 | q_time: 0.079895s | E: 1 | q_time/E: 0.079895s | shuffle time: 0.000214s
Mon Jan 25 19:25:23 2021 | q: 2/31 | q_time: 0.168967s | E: 2 | q_time/E: 0.084484s | shuffle time: 0.000239s
Mon Jan 25 19:25:24 2021 | q: 3/31 | q_time: 0.343466s | E: 4 | q_time/E: 0.085866s | shuffle time: 0.000232s
Mon Jan 25 19:25:24 2021 | q: 4/31 | q_time: 0.526945s | E: 6 | q_time/E: 0.087824s | shuffle time: 0.000241s
Mon Jan 25 19:25:25 2021 | q: 5/31 | q_time: 0.718944s | E: 8 | q_time/E: 0.089868s | shuffle time: 0.000247s
Mon Jan 25 19:25:26 2021 | q: 6/31 | q_time: 0.915164s | E: 10 | q_time/E: 0.091516s | shuffle time: 0.000246s
Mon Jan 25 19:25:27 2021 | q: 7/31 | q_time: 1.193833s | E: 13 | q_time/E: 0.091833s | shuffle time: 0.000245s
Mon Jan 25 19:25:29 2021 | q: 8/31 | q_time: 1.482365s | E: 16 | q_time/E: 0.092648s | shuffle time: 0.000246s
Mon Jan 25 19:25:30 2021 | q: 9/31 | q_time: 1.766358s | E: 19 | q_time/E: 0.092966s | shuffle time: 0.000253s
Mon Jan 25 19:25:32 2021 | q: 10/31 | q_time: 2.056611s | E: 22 | q_time/E: 0.093482s | shuffle time: 0.000251s
Mon Jan 25 19:25:35 2021 | q: 11/31 | q_time: 2.407322s | E: 26 | q_time/E: 0.092589s | shuffle time: 0.000251s
Mon Jan 25 19:25:38 2021 | q: 12/31 | q_time: 2.812515s | E: 30 | q_time/E: 0.093751s | shuffle time: 0.000253s
Mon Jan 25 19:25:41 2021 | q: 13/31 | q_time: 3.168597s | E: 34 | q_time/E: 0.093194s | shuffle time: 0.000254s
Mon Jan 25 19:25:44 2021 | q: 14/31 | q_time: 3.502092s | E: 37 | q_time/E: 0.094651s | shuffle time: 0.000254s
Mon Jan 25 19:25:48 2021 | q: 15/31 | q_time: 3.662110s | E: 40 | q_time/E: 0.091553s | shuffle time: 0.000254s
Mon Jan 25 19:25:52 2021 | q: 16/31 | q_time: 4.345288s | E: 44 | q_time/E: 0.098757s | shuffle time: 0.000250s
Mon Jan 25 19:25:56 2021 | q: 17/31 | q_time: 4.183319s | E: 46 | q_time/E: 0.090942s | shuffle time: 0.000253s
Mon Jan 25 19:26:03 2021 | q: 18/31 | q_time: 6.113445s | E: 49 | q_time/E: 0.124764s | shuffle time: 0.000258s
Mon Jan 25 19:26:12 2021 | q: 19/31 | q_time: 9.497906s | E: 50 | q_time/E: 0.189958s | shuffle time: 0.000255s
Mon Jan 25 19:26:18 2021 | q: 20/31 | q_time: 5.675367s | E: 52 | q_time/E: 0.109142s | shuffle time: 0.000430s
Mon Jan 25 19:26:23 2021 | q: 21/31 | q_time: 5.212211s | E: 53 | q_time/E: 0.098344s | shuffle time: 0.000259s
Mon Jan 25 19:26:30 2021 | q: 22/31 | q_time: 6.663224s | E: 55 | q_time/E: 0.121150s | shuffle time: 0.000258s
Mon Jan 25 19:26:35 2021 | q: 23/31 | q_time: 5.130759s | E: 57 | q_time/E: 0.090013s | shuffle time: 0.000257s
Mon Jan 25 19:26:40 2021 | q: 24/31 | q_time: 5.687231s | E: 60 | q_time/E: 0.094787s | shuffle time: 0.000257s
Mon Jan 25 19:26:46 2021 | q: 25/31 | q_time: 5.884300s | E: 61 | q_time/E: 0.096464s | shuffle time: 0.000256s
Mon Jan 25 19:26:52 2021 | q: 26/31 | q_time: 5.586200s | E: 62 | q_time/E: 0.090100s | shuffle time: 0.000256s
Mon Jan 25 19:26:58 2021 | q: 27/31 | q_time: 6.155602s | E: 64 | q_time/E: 0.096181s | shuffle time: 0.000254s
Mon Jan 25 19:27:12 2021 | q: 28/31 | q_time: 13.449672s | E: 67 | q_time/E: 0.200741s | shuffle time: 0.000253s
Mon Jan 25 19:27:18 2021 | q: 29/31 | q_time: 6.303629s | E: 69 | q_time/E: 0.091357s | shuffle time: 0.000252s
Mon Jan 25 19:27:24 2021 | q: 30/31 | q_time: 6.553988s | E: 70 | q_time/E: 0.093628s | shuffle time: 0.000252s
Mon Jan 25 19:27:31 2021 | q: 31/31 | q_time: 6.262393s | E: 71 | q_time/E: 0.088203s | shuffle time: 0.000250s
