run: 242 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 04:17:36 2021 | q: 0/31 | q_time: 0.083421s | E: 1 | q_time/E: 0.083421s | shuffle time: 0.000000s
Mon Jan 25 04:17:36 2021 | q: 1/31 | q_time: 0.080608s | E: 1 | q_time/E: 0.080608s | shuffle time: 0.000217s
Mon Jan 25 04:17:36 2021 | q: 2/31 | q_time: 0.170708s | E: 2 | q_time/E: 0.085354s | shuffle time: 0.000242s
Mon Jan 25 04:17:36 2021 | q: 3/31 | q_time: 0.346435s | E: 4 | q_time/E: 0.086609s | shuffle time: 0.000238s
Mon Jan 25 04:17:37 2021 | q: 4/31 | q_time: 0.534639s | E: 6 | q_time/E: 0.089106s | shuffle time: 0.000243s
Mon Jan 25 04:17:38 2021 | q: 5/31 | q_time: 0.730882s | E: 8 | q_time/E: 0.091360s | shuffle time: 0.000247s
Mon Jan 25 04:17:38 2021 | q: 6/31 | q_time: 0.937202s | E: 10 | q_time/E: 0.093720s | shuffle time: 0.000251s
Mon Jan 25 04:17:40 2021 | q: 7/31 | q_time: 1.213197s | E: 13 | q_time/E: 0.093323s | shuffle time: 0.000246s
Mon Jan 25 04:17:41 2021 | q: 8/31 | q_time: 1.582802s | E: 16 | q_time/E: 0.098925s | shuffle time: 0.000251s
Mon Jan 25 04:17:43 2021 | q: 9/31 | q_time: 1.774273s | E: 19 | q_time/E: 0.093383s | shuffle time: 0.000252s
Mon Jan 25 04:17:45 2021 | q: 10/31 | q_time: 2.074780s | E: 22 | q_time/E: 0.094308s | shuffle time: 0.000253s
Mon Jan 25 04:17:48 2021 | q: 11/31 | q_time: 2.419587s | E: 26 | q_time/E: 0.093061s | shuffle time: 0.000254s
Mon Jan 25 04:17:50 2021 | q: 12/31 | q_time: 2.875185s | E: 30 | q_time/E: 0.095839s | shuffle time: 0.000255s
Mon Jan 25 04:17:54 2021 | q: 13/31 | q_time: 3.220914s | E: 34 | q_time/E: 0.094733s | shuffle time: 0.000256s
Mon Jan 25 04:17:57 2021 | q: 14/31 | q_time: 3.479535s | E: 37 | q_time/E: 0.094041s | shuffle time: 0.000256s
Mon Jan 25 04:18:01 2021 | q: 15/31 | q_time: 3.946682s | E: 40 | q_time/E: 0.098667s | shuffle time: 0.000254s
Mon Jan 25 04:18:05 2021 | q: 16/31 | q_time: 4.384355s | E: 44 | q_time/E: 0.099644s | shuffle time: 0.000252s
Mon Jan 25 04:18:10 2021 | q: 17/31 | q_time: 4.419705s | E: 46 | q_time/E: 0.096081s | shuffle time: 0.000252s
Mon Jan 25 04:18:16 2021 | q: 18/31 | q_time: 6.182902s | E: 49 | q_time/E: 0.126182s | shuffle time: 0.000254s
Mon Jan 25 04:18:21 2021 | q: 19/31 | q_time: 5.173753s | E: 50 | q_time/E: 0.103475s | shuffle time: 0.000255s
Mon Jan 25 04:18:27 2021 | q: 20/31 | q_time: 5.868443s | E: 52 | q_time/E: 0.112855s | shuffle time: 0.000255s
Mon Jan 25 04:18:32 2021 | q: 21/31 | q_time: 4.912383s | E: 53 | q_time/E: 0.092686s | shuffle time: 0.000255s
Mon Jan 25 04:18:38 2021 | q: 22/31 | q_time: 6.341897s | E: 55 | q_time/E: 0.115307s | shuffle time: 0.000256s
Mon Jan 25 04:18:44 2021 | q: 23/31 | q_time: 5.167478s | E: 57 | q_time/E: 0.090658s | shuffle time: 0.000257s
Mon Jan 25 04:18:49 2021 | q: 24/31 | q_time: 5.490960s | E: 60 | q_time/E: 0.091516s | shuffle time: 0.000256s
Mon Jan 25 04:18:55 2021 | q: 25/31 | q_time: 5.905252s | E: 61 | q_time/E: 0.096807s | shuffle time: 0.000255s
Mon Jan 25 04:19:01 2021 | q: 26/31 | q_time: 5.641779s | E: 62 | q_time/E: 0.090996s | shuffle time: 0.000254s
Mon Jan 25 04:19:06 2021 | q: 27/31 | q_time: 5.710947s | E: 64 | q_time/E: 0.089234s | shuffle time: 0.000253s
Mon Jan 25 04:19:19 2021 | q: 28/31 | q_time: 12.697182s | E: 67 | q_time/E: 0.189510s | shuffle time: 0.000253s
Mon Jan 25 04:19:25 2021 | q: 29/31 | q_time: 6.185698s | E: 69 | q_time/E: 0.089648s | shuffle time: 0.000252s
Mon Jan 25 04:19:31 2021 | q: 30/31 | q_time: 6.341565s | E: 70 | q_time/E: 0.090594s | shuffle time: 0.000251s
Mon Jan 25 04:19:38 2021 | q: 31/31 | q_time: 6.344767s | E: 71 | q_time/E: 0.089363s | shuffle time: 0.000248s
