q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.083199 1 0.083199 639938 639937 0
1 31 0.079661 1 0.079661 639938 639937 0
2 31 0.168941 2 0.084470 1281279 958849 322429
3 31 0.343337 4 0.085834 2567997 1596558 971438
4 31 0.528266 6 0.088044 3854783 2326050 1528732
5 31 0.723157 8 0.090395 5155504 2981012 2174491
6 31 0.909152 10 0.090915 6420485 3689746 2730738
7 31 1.203405 13 0.092570 8488569 4614128 3874440
8 31 1.497175 16 0.093573 10512999 5496077 5016921
9 31 1.795122 19 0.094480 12543198 6382372 6160825
10 31 2.044407 22 0.092928 14208316 7045204 7163111
11 31 2.486378 26 0.095630 17076328 8127962 8948365
12 31 2.882496 30 0.096083 20274722 9365188 10909533
13 31 3.211842 34 0.094466 22686794 10150065 12536728
14 31 3.365216 37 0.090952 23826752 10524808 13301943
15 31 3.750783 40 0.093770 26853549 11763617 15089931
16 31 4.189836 44 0.095224 30328934 12913118 17415815
17 31 4.237792 46 0.092126 30405097 13079231 17325865
18 31 6.259935 49 0.127754 46630865 20106393 26524471
19 31 4.695619 50 0.093912 34220690 14909448 19311241
20 31 7.151128 52 0.137522 53831276 23551672 30279603
21 31 4.854579 53 0.091596 35693672 15671064 20022607
22 31 6.581279 55 0.119660 49506585 21589618 27916966
23 31 5.190909 57 0.091069 38538930 16670245 21868684
24 31 5.997865 60 0.099964 45220251 19110182 26110068
25 31 5.855108 61 0.095985 42394841 18064299 24330541
26 31 5.669704 62 0.091447 41419236 17700569 23718666
27 31 6.152789 64 0.096137 45420174 19294208 26125965
28 31 10.834705 67 0.161712 82536299 34242522 48293776
29 31 6.329630 69 0.091734 47148911 19284087 27864823
30 31 6.980546 70 0.099722 47290903 19288591 28002311
31 31 6.342367 71 0.089329 47183592 18956080 28227511
122.397
