q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.082799 1 0.082799 639938 639937 0
1 31 0.079845 1 0.079845 639938 639937 0
2 31 0.168800 2 0.084400 1280527 954258 326268
3 31 0.346969 4 0.086742 2596788 1621840 974947
4 31 0.535159 6 0.089193 3908826 2377848 1530977
5 31 0.734849 8 0.091856 5251374 3065021 2186352
6 31 0.917109 10 0.091711 6480822 3743613 2737208
7 31 1.205623 13 0.092740 8491138 4602490 3888647
8 31 1.552714 16 0.097045 10905105 5678451 5226653
9 31 1.772535 19 0.093291 12370236 6294730 6075505
10 31 2.045502 22 0.092977 14201724 7035208 7166515
11 31 2.421323 26 0.093128 16897695 8042982 8854712
12 31 2.846905 30 0.094897 19996340 9196073 10800266
13 31 3.136315 34 0.092245 22111839 9857063 12254775
14 31 3.563012 37 0.096298 25345618 11269750 14075867
15 31 3.761777 40 0.094044 26888930 11905183 14983746
16 31 4.095698 44 0.093084 29595120 12609310 16985809
17 31 4.379385 46 0.095204 31495094 13650878 17844215
18 31 5.979000 49 0.122020 44370364 19145934 25224429
19 31 4.719801 50 0.094396 34424672 14910309 19514362
20 31 5.525358 52 0.106257 40929468 17842108 23087359
21 31 5.022992 53 0.094773 37029202 16174171 20855030
22 31 5.714385 55 0.103898 42604725 18524882 24079842
23 31 5.326775 57 0.093452 39620539 17231236 22389302
24 31 6.478528 60 0.107975 49104671 20879350 28225320
25 31 17.112891 61 0.280539 42169939 17998379 24171559
26 31 6.310839 62 0.101788 43530632 18677949 24852682
27 31 5.782471 64 0.090351 42560478 17928156 24632321
28 31 9.962065 67 0.148688 75689278 31593670 44095607
29 31 6.297340 69 0.091266 46915425 19134217 27781207
30 31 6.219158 70 0.088845 46512389 18781352 27731036
31 31 6.233406 71 0.087794 47224399 18836695 28387703
130.332
