q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.083032 1 0.083032 639938 639937 0
1 31 0.080264 1 0.080264 639938 639937 0
2 31 0.169802 2 0.084901 1280670 956961 323708
3 31 0.345735 4 0.086434 2562602 1589369 973232
4 31 0.531193 6 0.088532 3854028 2323531 1530496
5 31 0.726202 8 0.090775 5138332 2990727 2147604
6 31 0.916213 10 0.091621 6422564 3697137 2725426
7 31 1.225256 13 0.094250 8556832 4656276 3900555
8 31 1.578721 16 0.098670 11023517 5744108 5279408
9 31 1.782251 19 0.093803 12311774 6247530 6064243
10 31 2.053546 22 0.093343 14164011 7036468 7127542
11 31 2.431001 26 0.093500 16819791 7962386 8857404
12 31 2.783896 30 0.092797 19367430 8829533 10537896
13 31 3.269602 34 0.096165 22939419 10277050 12662368
14 31 3.476893 37 0.093970 24477244 10830958 13646285
15 31 3.958441 40 0.098961 28186796 12403866 15782929
16 31 4.766720 44 0.108335 34538588 14833440 19705147
17 31 4.367188 46 0.094939 31145746 13475785 17669960
18 31 7.904786 49 0.161322 59064338 25432865 33631472
19 31 4.875412 50 0.097508 35341792 15428300 19913491
20 31 5.792038 52 0.111385 42682940 18528312 24154627
21 31 5.159388 53 0.097347 37793016 16468824 21324191
22 31 15.958462 55 0.290154 37041068 16152181 20888886
23 31 5.418883 57 0.095068 40116318 17418374 22697943
24 31 7.651904 60 0.127532 49969705 21335371 28634333
25 31 5.949487 61 0.097533 43090720 18416112 24674607
26 31 5.880230 62 0.094842 42924129 18448125 24476003
27 31 5.796349 64 0.090568 42470181 17957693 24512487
28 31 11.951131 67 0.178375 91019844 37878272 53141571
29 31 8.574925 69 0.124274 46407459 18959351 27448107
30 31 6.904229 70 0.098632 50430849 20541249 29889599
31 31 6.282335 71 0.088484 47425484 18945078 28480405
138.646
