run: 966 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Tue Jan 26 06:03:17 2021 | q: 0/31 | q_time: 0.083276s | E: 1 | q_time/E: 0.083276s | shuffle time: 0.000000s
Tue Jan 26 06:03:17 2021 | q: 1/31 | q_time: 0.079837s | E: 1 | q_time/E: 0.079837s | shuffle time: 0.000214s
Tue Jan 26 06:03:17 2021 | q: 2/31 | q_time: 0.168993s | E: 2 | q_time/E: 0.084497s | shuffle time: 0.000239s
Tue Jan 26 06:03:17 2021 | q: 3/31 | q_time: 0.343507s | E: 4 | q_time/E: 0.085877s | shuffle time: 0.000233s
Tue Jan 26 06:03:18 2021 | q: 4/31 | q_time: 0.527759s | E: 6 | q_time/E: 0.087960s | shuffle time: 0.000244s
Tue Jan 26 06:03:19 2021 | q: 5/31 | q_time: 0.718432s | E: 8 | q_time/E: 0.089804s | shuffle time: 0.000247s
Tue Jan 26 06:03:20 2021 | q: 6/31 | q_time: 0.911871s | E: 10 | q_time/E: 0.091187s | shuffle time: 0.000244s
Tue Jan 26 06:03:21 2021 | q: 7/31 | q_time: 1.191876s | E: 13 | q_time/E: 0.091683s | shuffle time: 0.000244s
Tue Jan 26 06:03:22 2021 | q: 8/31 | q_time: 1.708503s | E: 16 | q_time/E: 0.106781s | shuffle time: 0.000249s
Tue Jan 26 06:03:24 2021 | q: 9/31 | q_time: 1.811803s | E: 19 | q_time/E: 0.095358s | shuffle time: 0.000251s
Tue Jan 26 06:03:26 2021 | q: 10/31 | q_time: 2.037603s | E: 22 | q_time/E: 0.092618s | shuffle time: 0.000253s
Tue Jan 26 06:03:29 2021 | q: 11/31 | q_time: 2.411023s | E: 26 | q_time/E: 0.092732s | shuffle time: 0.000252s
Tue Jan 26 06:03:31 2021 | q: 12/31 | q_time: 2.760426s | E: 30 | q_time/E: 0.092014s | shuffle time: 0.000252s
Tue Jan 26 06:03:35 2021 | q: 13/31 | q_time: 3.142733s | E: 34 | q_time/E: 0.092433s | shuffle time: 0.000254s
Tue Jan 26 06:03:38 2021 | q: 14/31 | q_time: 3.454378s | E: 37 | q_time/E: 0.093362s | shuffle time: 0.000252s
Tue Jan 26 06:03:42 2021 | q: 15/31 | q_time: 3.791328s | E: 40 | q_time/E: 0.094783s | shuffle time: 0.000252s
Tue Jan 26 06:03:46 2021 | q: 16/31 | q_time: 4.443209s | E: 44 | q_time/E: 0.100982s | shuffle time: 0.000251s
Tue Jan 26 06:03:51 2021 | q: 17/31 | q_time: 4.272496s | E: 46 | q_time/E: 0.092880s | shuffle time: 0.000252s
Tue Jan 26 06:03:56 2021 | q: 18/31 | q_time: 5.225158s | E: 49 | q_time/E: 0.106636s | shuffle time: 0.000252s
Tue Jan 26 06:04:01 2021 | q: 19/31 | q_time: 4.769590s | E: 50 | q_time/E: 0.095392s | shuffle time: 0.000254s
Tue Jan 26 06:04:05 2021 | q: 20/31 | q_time: 4.891716s | E: 52 | q_time/E: 0.094071s | shuffle time: 0.000255s
Tue Jan 26 06:04:10 2021 | q: 21/31 | q_time: 4.695299s | E: 53 | q_time/E: 0.088591s | shuffle time: 0.000256s
Tue Jan 26 06:04:15 2021 | q: 22/31 | q_time: 5.322622s | E: 55 | q_time/E: 0.096775s | shuffle time: 0.000256s
Tue Jan 26 06:04:21 2021 | q: 23/31 | q_time: 5.103772s | E: 57 | q_time/E: 0.089540s | shuffle time: 0.000260s
Tue Jan 26 06:04:26 2021 | q: 24/31 | q_time: 5.723113s | E: 60 | q_time/E: 0.095385s | shuffle time: 0.000255s
Tue Jan 26 06:04:32 2021 | q: 25/31 | q_time: 5.854925s | E: 61 | q_time/E: 0.095982s | shuffle time: 0.000254s
Tue Jan 26 06:04:38 2021 | q: 26/31 | q_time: 6.060746s | E: 62 | q_time/E: 0.097754s | shuffle time: 0.000255s
Tue Jan 26 06:04:44 2021 | q: 27/31 | q_time: 5.868468s | E: 64 | q_time/E: 0.091695s | shuffle time: 0.000252s
Tue Jan 26 06:04:59 2021 | q: 28/31 | q_time: 15.254144s | E: 67 | q_time/E: 0.227674s | shuffle time: 0.000251s
Tue Jan 26 06:05:06 2021 | q: 29/31 | q_time: 6.511745s | E: 69 | q_time/E: 0.094373s | shuffle time: 0.000250s
Tue Jan 26 06:05:12 2021 | q: 30/31 | q_time: 6.522146s | E: 70 | q_time/E: 0.093174s | shuffle time: 0.000248s
Tue Jan 26 06:05:19 2021 | q: 31/31 | q_time: 6.693573s | E: 71 | q_time/E: 0.094276s | shuffle time: 0.000248s
