q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.082924 1 0.082924 639938 639937 0
1 31 0.079653 1 0.079653 639938 639937 0
2 31 0.168674 2 0.084337 1280013 956513 323499
3 31 0.342805 4 0.085701 2564916 1591246 973669
4 31 0.532730 6 0.088788 3892379 2351624 1540754
5 31 0.729178 8 0.091147 5205520 3030349 2175170
6 31 0.910808 10 0.091081 6429493 3695227 2734265
7 31 1.200531 13 0.092349 8451904 4582448 3869455
8 31 1.511959 16 0.094497 10624033 5525712 5098320
9 31 1.805000 19 0.095000 12624750 6424538 6200211
10 31 2.076175 22 0.094372 14453903 7219605 7234297
11 31 2.414892 26 0.092880 16857947 8007235 8850711
12 31 2.769824 30 0.092327 19454959 8877187 10577771
13 31 3.174891 34 0.093379 22458752 10017284 12441467
14 31 3.442042 37 0.093028 24486215 10868056 13618158
15 31 3.810135 40 0.095253 27307373 12033119 15274253
16 31 4.096122 44 0.093094 29638697 12652151 16986545
17 31 4.419455 46 0.096075 31876454 13794582 18081871
18 31 6.008436 49 0.122621 44674817 19332498 25342318
19 31 4.547199 50 0.090944 33088786 14395600 18693185
20 31 6.965816 52 0.133958 52408809 22870928 29537880
21 31 5.547232 53 0.104665 41209836 18079018 23130817
22 31 5.290840 55 0.096197 39267565 17037128 22230436
23 31 5.695586 57 0.099923 42604635 18444526 24160108
24 31 6.645038 60 0.110751 50498873 21384612 29114260
25 31 5.634211 61 0.092364 40749883 17290349 23459533
26 31 5.554030 62 0.089581 40560188 17311367 23248820
27 31 6.020859 64 0.094076 44436100 18858049 25578050
28 31 13.217893 67 0.197282 101475896 42367111 59108784
29 31 6.437401 69 0.093296 48001163 19690763 28310399
30 31 19.358847 70 0.276555 50214792 20457844 29756947
31 31 7.163511 71 0.100895 48200442 19316701 28883740
137.655
