q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.082557 1 0.082557 639938 639937 0
1 31 0.080282 1 0.080282 639938 639937 0
2 31 0.169562 2 0.084781 1280117 956297 323819
3 31 0.344916 4 0.086229 2563890 1592377 971512
4 31 0.530769 6 0.088461 3846880 2324322 1522557
5 31 0.729864 8 0.091233 5180060 3017714 2162345
6 31 0.913652 10 0.091365 6422047 3693489 2728557
7 31 1.216116 13 0.093547 8529356 4637778 3891577
8 31 1.539370 16 0.096211 10762007 5605644 5156362
9 31 1.793051 19 0.094371 12463349 6332537 6130811
10 31 2.081271 22 0.094603 14408463 7192957 7215505
11 31 2.472112 26 0.095081 17212179 8223722 8988456
12 31 2.827643 30 0.094255 19767568 9109140 10658427
13 31 3.187313 34 0.093745 22422000 10025837 12396162
14 31 3.416777 37 0.092345 24137157 10639991 13497165
15 31 3.705643 40 0.092641 26363701 11531998 14831702
16 31 4.359530 44 0.099080 31497784 13495097 18002686
17 31 4.291112 46 0.093285 30671777 13280707 17391069
18 31 5.907847 49 0.120568 43628464 18850953 24777510
19 31 5.223876 50 0.104478 38204890 16590144 21614745
20 31 6.508176 52 0.125157 48471807 21086359 27385447
21 31 5.205600 53 0.098219 38276284 16756903 21519380
22 31 5.344029 55 0.097164 39467289 17163576 22303712
23 31 5.328728 57 0.093486 39425885 17074835 22351049
24 31 5.885121 60 0.098085 44069666 18642618 25427047
25 31 5.863933 61 0.096130 42283337 18049447 24233889
26 31 5.735625 62 0.092510 41661991 17817617 23844373
27 31 5.745801 64 0.089778 41978042 17672892 24305149
28 31 12.422562 67 0.185411 94354185 39457697 54896487
29 31 6.384358 69 0.092527 47282187 19381083 27901103
30 31 6.346184 70 0.090660 47283702 19104265 28179436
31 31 6.602375 71 0.092991 49860739 20099184 29761554
122.246
