run: 159 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 01:14:27 2021 | q: 0/31 | q_time: 0.112039s | E: 1 | q_time/E: 0.112039s | shuffle time: 0.000000s
Mon Jan 25 01:14:27 2021 | q: 1/31 | q_time: 0.091985s | E: 1 | q_time/E: 0.091985s | shuffle time: 0.000256s
Mon Jan 25 01:14:27 2021 | q: 2/31 | q_time: 0.180532s | E: 2 | q_time/E: 0.090266s | shuffle time: 0.000256s
Mon Jan 25 01:14:27 2021 | q: 3/31 | q_time: 0.358156s | E: 4 | q_time/E: 0.089539s | shuffle time: 0.000246s
Mon Jan 25 01:14:28 2021 | q: 4/31 | q_time: 0.532194s | E: 6 | q_time/E: 0.088699s | shuffle time: 0.000243s
Mon Jan 25 01:14:29 2021 | q: 5/31 | q_time: 0.722044s | E: 8 | q_time/E: 0.090256s | shuffle time: 0.000244s
Mon Jan 25 01:14:29 2021 | q: 6/31 | q_time: 0.912276s | E: 10 | q_time/E: 0.091228s | shuffle time: 0.000246s
Mon Jan 25 01:14:31 2021 | q: 7/31 | q_time: 1.192269s | E: 13 | q_time/E: 0.091713s | shuffle time: 0.000246s
Mon Jan 25 01:14:32 2021 | q: 8/31 | q_time: 1.478421s | E: 16 | q_time/E: 0.092401s | shuffle time: 0.000247s
Mon Jan 25 01:14:34 2021 | q: 9/31 | q_time: 1.760097s | E: 19 | q_time/E: 0.092637s | shuffle time: 0.000248s
Mon Jan 25 01:14:36 2021 | q: 10/31 | q_time: 2.054211s | E: 22 | q_time/E: 0.093373s | shuffle time: 0.000252s
Mon Jan 25 01:14:38 2021 | q: 11/31 | q_time: 2.489590s | E: 26 | q_time/E: 0.095753s | shuffle time: 0.000252s
Mon Jan 25 01:14:41 2021 | q: 12/31 | q_time: 2.803154s | E: 30 | q_time/E: 0.093438s | shuffle time: 0.000252s
Mon Jan 25 01:14:44 2021 | q: 13/31 | q_time: 3.210646s | E: 34 | q_time/E: 0.094431s | shuffle time: 0.000254s
Mon Jan 25 01:14:48 2021 | q: 14/31 | q_time: 3.447343s | E: 37 | q_time/E: 0.093171s | shuffle time: 0.000257s
Mon Jan 25 01:14:52 2021 | q: 15/31 | q_time: 3.683890s | E: 40 | q_time/E: 0.092097s | shuffle time: 0.000255s
Mon Jan 25 01:14:56 2021 | q: 16/31 | q_time: 4.042183s | E: 44 | q_time/E: 0.091868s | shuffle time: 0.000250s
Mon Jan 25 01:15:01 2021 | q: 17/31 | q_time: 5.361258s | E: 46 | q_time/E: 0.116549s | shuffle time: 0.000253s
Mon Jan 25 01:15:09 2021 | q: 18/31 | q_time: 8.154996s | E: 49 | q_time/E: 0.166428s | shuffle time: 0.001236s
Mon Jan 25 01:15:14 2021 | q: 19/31 | q_time: 4.832557s | E: 50 | q_time/E: 0.096651s | shuffle time: 0.000309s
Mon Jan 25 01:15:20 2021 | q: 20/31 | q_time: 5.567593s | E: 52 | q_time/E: 0.107069s | shuffle time: 0.000255s
Mon Jan 25 01:15:25 2021 | q: 21/31 | q_time: 5.002018s | E: 53 | q_time/E: 0.094378s | shuffle time: 0.000255s
Mon Jan 25 01:15:31 2021 | q: 22/31 | q_time: 6.129518s | E: 55 | q_time/E: 0.111446s | shuffle time: 0.000257s
Mon Jan 25 01:15:36 2021 | q: 23/31 | q_time: 5.270244s | E: 57 | q_time/E: 0.092460s | shuffle time: 0.000257s
Mon Jan 25 01:15:41 2021 | q: 24/31 | q_time: 5.392482s | E: 60 | q_time/E: 0.089875s | shuffle time: 0.000259s
Mon Jan 25 01:15:47 2021 | q: 25/31 | q_time: 5.554625s | E: 61 | q_time/E: 0.091059s | shuffle time: 0.000254s
Mon Jan 25 01:15:58 2021 | q: 26/31 | q_time: 11.053320s | E: 62 | q_time/E: 0.178279s | shuffle time: 0.000254s
Mon Jan 25 01:16:05 2021 | q: 27/31 | q_time: 7.285289s | E: 64 | q_time/E: 0.113833s | shuffle time: 0.000607s
Mon Jan 25 01:16:17 2021 | q: 28/31 | q_time: 11.691319s | E: 67 | q_time/E: 0.174497s | shuffle time: 0.000253s
Mon Jan 25 01:16:23 2021 | q: 29/31 | q_time: 6.193079s | E: 69 | q_time/E: 0.089755s | shuffle time: 0.000251s
Mon Jan 25 01:16:30 2021 | q: 30/31 | q_time: 6.551164s | E: 70 | q_time/E: 0.093588s | shuffle time: 0.000249s
Mon Jan 25 01:16:36 2021 | q: 31/31 | q_time: 6.590754s | E: 71 | q_time/E: 0.092828s | shuffle time: 0.000247s
