q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.102129 1 0.102129 639938 639937 0
1 31 0.097115 1 0.097115 639938 639937 0
2 31 0.205121 2 0.102560 1280212 957221 322990
3 31 0.414441 4 0.103610 2568859 1588444 980414
4 31 0.628630 6 0.104772 3853158 2325992 1527165
5 31 0.834611 8 0.104326 5159432 2979416 2180015
6 31 0.962801 10 0.096280 6488539 3755240 2733298
7 31 1.211256 13 0.093174 8517256 4623339 3893916
8 31 1.588043 16 0.099253 11117376 5803869 5313506
9 31 1.762202 19 0.092747 12211865 6169070 6042794
10 31 2.052234 22 0.093283 14165683 7027323 7138359
11 31 2.415954 26 0.092921 16758668 7962184 8796483
12 31 2.817819 30 0.093927 19476061 8922691 10553369
13 31 3.168396 34 0.093188 22227473 9902944 12324528
14 31 3.418427 37 0.092390 24080590 10640787 13439802
15 31 3.675393 40 0.091885 26064844 11412729 14652114
16 31 4.683819 44 0.106450 34012734 14604646 19408087
17 31 4.251602 46 0.092426 30386994 13130066 17256927
18 31 5.394914 49 0.110100 38351369 16449332 21902036
19 31 4.826625 50 0.096532 35090289 15315473 19774815
20 31 6.634684 52 0.127590 49393680 21288884 28104795
21 31 4.840047 53 0.091322 35241503 15376314 19865188
22 31 6.005204 55 0.109186 44732026 19387250 25344775
23 31 5.403157 57 0.094792 39902673 17270993 22631679
24 31 5.830664 60 0.097178 43277885 18359980 24917904
25 31 6.081520 61 0.099697 44002008 18769403 25232604
26 31 5.690926 62 0.091789 41383445 17609424 23774020
27 31 5.687700 64 0.088870 41555389 17600334 23955054
28 31 15.425011 67 0.230224 118136922 49396989 68739932
29 31 6.515697 69 0.094430 48361016 19806477 28554538
30 31 6.369666 70 0.090995 47464025 19199125 28264899
31 31 6.551077 71 0.092269 49490034 19943955 29546078
125.547
