q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.125081 1 0.125081 639938 639937 0
1 31 0.113237 1 0.113237 639938 639937 0
2 31 0.249276 2 0.124638 1280986 955954 325031
3 31 0.493677 4 0.123419 2566565 1593067 973497
4 31 0.647911 6 0.107985 3856564 2325147 1531416
5 31 0.769596 8 0.096199 5173235 3009814 2163420
6 31 0.911103 10 0.091110 6420090 3692135 2727954
7 31 1.195861 13 0.091989 8411632 4556641 3854990
8 31 1.487575 16 0.092973 10412037 5428480 4983556
9 31 1.758759 19 0.092566 12226083 6196626 6029456
10 31 2.062083 22 0.093731 14295330 7103800 7191529
11 31 2.437823 26 0.093762 16985071 8085741 8899329
12 31 2.893861 30 0.096462 20295375 9353227 10942147
13 31 3.182263 34 0.093596 22422548 9978439 12444108
14 31 3.412838 37 0.092239 24141070 10689564 13451505
15 31 3.710335 40 0.092758 26453500 11621966 14831533
16 31 4.204857 44 0.095565 30375434 12965050 17410383
17 31 4.405246 46 0.095766 31618738 13758331 17860406
18 31 4.392428 49 0.089641 31811365 13509579 18301785
19 31 4.579910 50 0.091598 33150643 14424785 18725857
20 31 5.097588 52 0.098031 37375892 16242270 21133621
21 31 5.034152 53 0.094984 36943245 16146525 20796719
22 31 5.638638 55 0.102521 41818770 18143854 23674915
23 31 15.760741 57 0.276504 41736628 18127450 23609177
24 31 6.224069 60 0.103734 42767830 18037905 24729924
25 31 6.037989 61 0.098983 43671691 18710163 24961527
26 31 5.619919 62 0.090644 40834471 17470449 23364021
27 31 5.803743 64 0.090683 42484362 17954008 24530353
28 31 10.783334 67 0.160945 81740489 34034411 47706077
29 31 6.414916 69 0.092970 47583975 19430919 28153055
30 31 6.674740 70 0.095353 48589808 19672873 28916934
31 31 6.302162 71 0.088763 47514392 19002614 28511777
128.426
