q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.083349 1 0.083349 639938 639937 0
1 31 0.079904 1 0.079904 639938 639937 0
2 31 0.168933 2 0.084466 1280017 957671 322345
3 31 0.343090 4 0.085773 2564028 1589457 974570
4 31 0.532410 6 0.088735 3884625 2344733 1539891
5 31 0.720818 8 0.090102 5137685 2979688 2157996
6 31 0.910935 10 0.091093 6427257 3709678 2717578
7 31 1.197142 13 0.092088 8447738 4583111 3864626
8 31 1.480435 16 0.092527 10386245 5346027 5040217
9 31 1.760651 19 0.092666 12274278 6232147 6042130
10 31 2.054962 22 0.093407 14290941 7085150 7205790
11 31 2.493602 26 0.095908 17460594 8358820 9101773
12 31 2.787333 30 0.092911 19552450 8960003 10592446
13 31 3.109313 34 0.091450 21944467 9766313 12178153
14 31 3.393721 37 0.091722 24033870 10638436 13395433
15 31 3.746567 40 0.093664 26828458 11777199 15051258
16 31 4.218646 44 0.095878 30594570 13054061 17540508
17 31 4.281189 46 0.093069 30783981 13318141 17465839
18 31 5.275851 49 0.107670 38901330 16724706 22176623
19 31 4.610823 50 0.092216 33590173 14623640 18966532
20 31 6.936983 52 0.133404 52161926 22839074 29322851
21 31 11.773958 53 0.222150 40176570 17580903 22595666
22 31 5.281147 55 0.096021 37684024 16392781 21291242
23 31 5.901001 57 0.103526 44229604 19267667 24961936
24 31 6.101400 60 0.101690 46065474 19537001 26528472
25 31 5.701740 61 0.093471 41335188 17590938 23744249
26 31 5.789249 62 0.093375 42376432 18156839 24219592
27 31 5.761287 64 0.090020 42399045 18010681 24388363
28 31 11.991138 67 0.178972 91849341 38145202 53704138
29 31 6.047560 69 0.087646 44950573 18304071 26646501
30 31 6.493981 70 0.092771 48695415 19736385 28959029
31 31 6.738456 71 0.094908 51269725 20756771 30512953
127.768
