run: 93 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Sun Jan 24 22:52:18 2021 | q: 0/31 | q_time: 0.084503s | E: 1 | q_time/E: 0.084503s | shuffle time: 0.000000s
Sun Jan 24 22:52:18 2021 | q: 1/31 | q_time: 0.079871s | E: 1 | q_time/E: 0.079871s | shuffle time: 0.000214s
Sun Jan 24 22:52:19 2021 | q: 2/31 | q_time: 0.168998s | E: 2 | q_time/E: 0.084499s | shuffle time: 0.000238s
Sun Jan 24 22:52:19 2021 | q: 3/31 | q_time: 0.345071s | E: 4 | q_time/E: 0.086268s | shuffle time: 0.000233s
Sun Jan 24 22:52:19 2021 | q: 4/31 | q_time: 0.528005s | E: 6 | q_time/E: 0.088001s | shuffle time: 0.000242s
Sun Jan 24 22:52:20 2021 | q: 5/31 | q_time: 0.721766s | E: 8 | q_time/E: 0.090221s | shuffle time: 0.000245s
Sun Jan 24 22:52:21 2021 | q: 6/31 | q_time: 0.910234s | E: 10 | q_time/E: 0.091023s | shuffle time: 0.000245s
Sun Jan 24 22:52:22 2021 | q: 7/31 | q_time: 1.201048s | E: 13 | q_time/E: 0.092388s | shuffle time: 0.000244s
Sun Jan 24 22:52:24 2021 | q: 8/31 | q_time: 1.516288s | E: 16 | q_time/E: 0.094768s | shuffle time: 0.000247s
Sun Jan 24 22:52:26 2021 | q: 9/31 | q_time: 1.776033s | E: 19 | q_time/E: 0.093475s | shuffle time: 0.000249s
Sun Jan 24 22:52:28 2021 | q: 10/31 | q_time: 2.092602s | E: 22 | q_time/E: 0.095118s | shuffle time: 0.000252s
Sun Jan 24 22:52:30 2021 | q: 11/31 | q_time: 2.398870s | E: 26 | q_time/E: 0.092264s | shuffle time: 0.000254s
Sun Jan 24 22:52:33 2021 | q: 12/31 | q_time: 2.843548s | E: 30 | q_time/E: 0.094785s | shuffle time: 0.000253s
Sun Jan 24 22:52:36 2021 | q: 13/31 | q_time: 3.224560s | E: 34 | q_time/E: 0.094840s | shuffle time: 0.000254s
Sun Jan 24 22:52:39 2021 | q: 14/31 | q_time: 3.416350s | E: 37 | q_time/E: 0.092334s | shuffle time: 0.000259s
Sun Jan 24 22:52:43 2021 | q: 15/31 | q_time: 3.677022s | E: 40 | q_time/E: 0.091926s | shuffle time: 0.000251s
Sun Jan 24 22:52:48 2021 | q: 16/31 | q_time: 4.357746s | E: 44 | q_time/E: 0.099040s | shuffle time: 0.000252s
Sun Jan 24 22:52:52 2021 | q: 17/31 | q_time: 4.187799s | E: 46 | q_time/E: 0.091039s | shuffle time: 0.000253s
Sun Jan 24 22:52:57 2021 | q: 18/31 | q_time: 5.510307s | E: 49 | q_time/E: 0.112455s | shuffle time: 0.000255s
Sun Jan 24 22:53:02 2021 | q: 19/31 | q_time: 4.898175s | E: 50 | q_time/E: 0.097964s | shuffle time: 0.000254s
Sun Jan 24 22:53:08 2021 | q: 20/31 | q_time: 5.785948s | E: 52 | q_time/E: 0.111268s | shuffle time: 0.000257s
Sun Jan 24 22:53:13 2021 | q: 21/31 | q_time: 4.711978s | E: 53 | q_time/E: 0.088905s | shuffle time: 0.000255s
Sun Jan 24 22:53:20 2021 | q: 22/31 | q_time: 7.125821s | E: 55 | q_time/E: 0.129560s | shuffle time: 0.000256s
Sun Jan 24 22:53:25 2021 | q: 23/31 | q_time: 5.218626s | E: 57 | q_time/E: 0.091555s | shuffle time: 0.000257s
Sun Jan 24 22:53:30 2021 | q: 24/31 | q_time: 5.302997s | E: 60 | q_time/E: 0.088383s | shuffle time: 0.000256s
Sun Jan 24 22:53:36 2021 | q: 25/31 | q_time: 5.581797s | E: 61 | q_time/E: 0.091505s | shuffle time: 0.000254s
Sun Jan 24 22:53:42 2021 | q: 26/31 | q_time: 5.674377s | E: 62 | q_time/E: 0.091522s | shuffle time: 0.000255s
Sun Jan 24 22:53:47 2021 | q: 27/31 | q_time: 5.964848s | E: 64 | q_time/E: 0.093201s | shuffle time: 0.000253s
Sun Jan 24 22:53:58 2021 | q: 28/31 | q_time: 10.814781s | E: 67 | q_time/E: 0.161415s | shuffle time: 0.000251s
Sun Jan 24 22:54:04 2021 | q: 29/31 | q_time: 6.186699s | E: 69 | q_time/E: 0.089662s | shuffle time: 0.000250s
Sun Jan 24 22:54:11 2021 | q: 30/31 | q_time: 6.612942s | E: 70 | q_time/E: 0.094471s | shuffle time: 0.000249s
Sun Jan 24 22:54:18 2021 | q: 31/31 | q_time: 6.611170s | E: 71 | q_time/E: 0.093115s | shuffle time: 0.000247s
