run: 337 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 07:39:52 2021 | q: 0/31 | q_time: 0.083472s | E: 1 | q_time/E: 0.083472s | shuffle time: 0.000000s
Mon Jan 25 07:39:52 2021 | q: 1/31 | q_time: 0.080168s | E: 1 | q_time/E: 0.080168s | shuffle time: 0.000217s
Mon Jan 25 07:39:53 2021 | q: 2/31 | q_time: 0.169576s | E: 2 | q_time/E: 0.084788s | shuffle time: 0.000241s
Mon Jan 25 07:39:53 2021 | q: 3/31 | q_time: 0.346024s | E: 4 | q_time/E: 0.086506s | shuffle time: 0.000233s
Mon Jan 25 07:39:54 2021 | q: 4/31 | q_time: 0.530121s | E: 6 | q_time/E: 0.088353s | shuffle time: 0.000240s
Mon Jan 25 07:39:54 2021 | q: 5/31 | q_time: 0.724781s | E: 8 | q_time/E: 0.090598s | shuffle time: 0.000247s
Mon Jan 25 07:39:55 2021 | q: 6/31 | q_time: 0.915811s | E: 10 | q_time/E: 0.091581s | shuffle time: 0.000247s
Mon Jan 25 07:39:56 2021 | q: 7/31 | q_time: 1.201779s | E: 13 | q_time/E: 0.092445s | shuffle time: 0.000247s
Mon Jan 25 07:39:58 2021 | q: 8/31 | q_time: 1.502581s | E: 16 | q_time/E: 0.093911s | shuffle time: 0.000253s
Mon Jan 25 07:40:00 2021 | q: 9/31 | q_time: 1.789963s | E: 19 | q_time/E: 0.094209s | shuffle time: 0.000251s
Mon Jan 25 07:40:02 2021 | q: 10/31 | q_time: 2.089500s | E: 22 | q_time/E: 0.094977s | shuffle time: 0.000252s
Mon Jan 25 07:40:04 2021 | q: 11/31 | q_time: 2.465924s | E: 26 | q_time/E: 0.094843s | shuffle time: 0.000254s
Mon Jan 25 07:40:07 2021 | q: 12/31 | q_time: 2.838348s | E: 30 | q_time/E: 0.094612s | shuffle time: 0.000256s
Mon Jan 25 07:40:10 2021 | q: 13/31 | q_time: 3.156630s | E: 34 | q_time/E: 0.092842s | shuffle time: 0.000256s
Mon Jan 25 07:40:14 2021 | q: 14/31 | q_time: 3.468694s | E: 37 | q_time/E: 0.093748s | shuffle time: 0.000255s
Mon Jan 25 07:40:17 2021 | q: 15/31 | q_time: 3.722298s | E: 40 | q_time/E: 0.093057s | shuffle time: 0.000252s
Mon Jan 25 07:40:22 2021 | q: 16/31 | q_time: 4.253011s | E: 44 | q_time/E: 0.096659s | shuffle time: 0.000253s
Mon Jan 25 07:40:26 2021 | q: 17/31 | q_time: 4.595604s | E: 46 | q_time/E: 0.099904s | shuffle time: 0.000260s
Mon Jan 25 07:40:32 2021 | q: 18/31 | q_time: 5.650545s | E: 49 | q_time/E: 0.115317s | shuffle time: 0.000257s
Mon Jan 25 07:40:37 2021 | q: 19/31 | q_time: 4.833313s | E: 50 | q_time/E: 0.096666s | shuffle time: 0.000259s
Mon Jan 25 07:40:44 2021 | q: 20/31 | q_time: 7.000829s | E: 52 | q_time/E: 0.134631s | shuffle time: 0.000259s
Mon Jan 25 07:40:49 2021 | q: 21/31 | q_time: 5.678560s | E: 53 | q_time/E: 0.107143s | shuffle time: 0.000280s
Mon Jan 25 07:40:55 2021 | q: 22/31 | q_time: 5.681276s | E: 55 | q_time/E: 0.103296s | shuffle time: 0.000259s
Mon Jan 25 07:41:00 2021 | q: 23/31 | q_time: 5.236143s | E: 57 | q_time/E: 0.091862s | shuffle time: 0.000259s
Mon Jan 25 07:41:06 2021 | q: 24/31 | q_time: 6.158834s | E: 60 | q_time/E: 0.102647s | shuffle time: 0.000258s
Mon Jan 25 07:41:12 2021 | q: 25/31 | q_time: 5.948735s | E: 61 | q_time/E: 0.097520s | shuffle time: 0.000258s
Mon Jan 25 07:41:18 2021 | q: 26/31 | q_time: 5.667756s | E: 62 | q_time/E: 0.091415s | shuffle time: 0.000258s
Mon Jan 25 07:41:25 2021 | q: 27/31 | q_time: 7.138493s | E: 64 | q_time/E: 0.111539s | shuffle time: 0.000255s
Mon Jan 25 07:41:40 2021 | q: 28/31 | q_time: 14.405525s | E: 67 | q_time/E: 0.215008s | shuffle time: 0.000346s
Mon Jan 25 07:41:46 2021 | q: 29/31 | q_time: 6.302120s | E: 69 | q_time/E: 0.091335s | shuffle time: 0.000252s
Mon Jan 25 07:41:52 2021 | q: 30/31 | q_time: 6.174705s | E: 70 | q_time/E: 0.088210s | shuffle time: 0.000250s
Mon Jan 25 07:41:59 2021 | q: 31/31 | q_time: 6.928438s | E: 71 | q_time/E: 0.097584s | shuffle time: 0.000249s
