q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.084918 1 0.084918 639938 639937 0
1 31 0.079882 1 0.079882 639938 639937 0
2 31 0.169054 2 0.084527 1280687 956665 324021
3 31 0.344090 4 0.086023 2571492 1591968 979523
4 31 0.529586 6 0.088264 3864496 2345194 1519301
5 31 0.720333 8 0.090042 5138725 2987079 2151645
6 31 0.920351 10 0.092035 6499172 3750600 2748571
7 31 1.186276 13 0.091252 8352175 4510538 3841636
8 31 1.479568 16 0.092473 10365957 5373905 4992051
9 31 1.772044 19 0.093265 12372088 6292738 6079349
10 31 2.043428 22 0.092883 14202162 7057045 7145116
11 31 2.408610 26 0.092639 16802561 7981981 8820579
12 31 11.025593 30 0.367520 19901972 9093105 10808866
13 31 4.120496 34 0.121191 22472744 10029440 12443303
14 31 3.442578 37 0.093043 24465682 10860669 13605012
15 31 3.773161 40 0.094329 27033843 11957141 15076701
16 31 4.546122 44 0.103321 33154328 14261192 18893135
17 31 7.234151 46 0.157264 31360204 13597246 17762957
18 31 4.554028 49 0.092939 33212760 14249744 18963015
19 31 4.923337 50 0.098467 35553222 15485650 20067571
20 31 5.773597 52 0.111031 42850737 18621645 24229091
21 31 5.840659 53 0.110201 43471507 19119452 24352054
22 31 5.254563 55 0.095538 38936832 16956807 21980024
23 31 5.067121 57 0.088897 37515444 16162911 21352532
24 31 6.457409 60 0.107623 48964516 20838770 28125745
25 31 5.853990 61 0.095967 42455765 18112734 24343030
26 31 11.618382 62 0.187393 43496186 18563811 24932374
27 31 6.101766 64 0.095340 44325440 18841418 25484021
28 31 11.040956 67 0.164790 84239484 35051694 49187789
29 31 6.544221 69 0.094844 48872911 19931258 28941652
30 31 6.217127 70 0.088816 46491732 18879117 27612614
31 31 6.399757 71 0.090137 48520548 19467005 29053542
137.527
