q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.083258 1 0.083258 639938 639937 0
1 31 0.079534 1 0.079534 639938 639937 0
2 31 0.168921 2 0.084460 1280647 957983 322663
3 31 0.345771 4 0.086443 2586233 1608710 977522
4 31 0.527745 6 0.087958 3847963 2317654 1530308
5 31 0.723743 8 0.090468 5152830 3000827 2152002
6 31 0.909920 10 0.090992 6415762 3695168 2720593
7 31 1.190340 13 0.091565 8372715 4513903 3858811
8 31 1.486651 16 0.092916 10407988 5403434 5004553
9 31 1.776050 19 0.093476 12358378 6285841 6072536
10 31 2.065092 22 0.093868 14345025 7151685 7193339
11 31 2.488339 26 0.095705 17404100 8313599 9090500
12 31 2.867798 30 0.095593 20127406 9279024 10848381
13 31 3.148877 34 0.092614 22185846 9859216 12326629
14 31 3.544186 37 0.095789 24878523 11054717 13823805
15 31 3.977354 40 0.099434 26867843 11796976 15070866
16 31 4.110238 44 0.093414 29635392 12671927 16963464
17 31 4.468837 46 0.097149 32124819 13992170 18132648
18 31 4.529413 49 0.092437 32869938 14080064 18789873
19 31 5.087935 50 0.101759 33332702 14505458 18827243
20 31 6.987398 52 0.134373 52127987 22701479 29426507
21 31 4.930255 53 0.093024 36140181 15916521 20223659
22 31 5.376278 55 0.097751 39815234 17376032 22439201
23 31 5.030239 57 0.088250 37182844 16041719 21141124
24 31 5.627784 60 0.093796 42149154 17754997 24394156
25 31 5.750761 61 0.094275 41558009 17709758 23848250
26 31 5.920388 62 0.095490 43241682 18620711 24620970
27 31 6.112001 64 0.095500 45001364 18958503 26042860
28 31 10.835451 67 0.161723 82315754 34370214 47945539
29 31 6.517264 69 0.094453 48487894 19853268 28634625
30 31 6.314905 70 0.090213 47111915 19140490 27971424
31 31 6.284926 71 0.088520 47478906 18961622 28517283
119.268
