run: 767 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 23:03:56 2021 | q: 0/31 | q_time: 0.177268s | E: 1 | q_time/E: 0.177268s | shuffle time: 0.000000s
Mon Jan 25 23:03:56 2021 | q: 1/31 | q_time: 0.147790s | E: 1 | q_time/E: 0.147790s | shuffle time: 0.000444s
Mon Jan 25 23:03:56 2021 | q: 2/31 | q_time: 0.292186s | E: 2 | q_time/E: 0.146093s | shuffle time: 0.000456s
Mon Jan 25 23:03:57 2021 | q: 3/31 | q_time: 0.579279s | E: 4 | q_time/E: 0.144820s | shuffle time: 0.000397s
Mon Jan 25 23:03:58 2021 | q: 4/31 | q_time: 0.772774s | E: 6 | q_time/E: 0.128796s | shuffle time: 0.000390s
Mon Jan 25 23:03:59 2021 | q: 5/31 | q_time: 0.915948s | E: 8 | q_time/E: 0.114493s | shuffle time: 0.000339s
Mon Jan 25 23:04:00 2021 | q: 6/31 | q_time: 0.993253s | E: 10 | q_time/E: 0.099325s | shuffle time: 0.000285s
Mon Jan 25 23:04:01 2021 | q: 7/31 | q_time: 1.204020s | E: 13 | q_time/E: 0.092617s | shuffle time: 0.000250s
Mon Jan 25 23:04:02 2021 | q: 8/31 | q_time: 1.530527s | E: 16 | q_time/E: 0.095658s | shuffle time: 0.000247s
Mon Jan 25 23:04:04 2021 | q: 9/31 | q_time: 1.759940s | E: 19 | q_time/E: 0.092628s | shuffle time: 0.000249s
Mon Jan 25 23:04:06 2021 | q: 10/31 | q_time: 2.111196s | E: 22 | q_time/E: 0.095963s | shuffle time: 0.000251s
Mon Jan 25 23:04:09 2021 | q: 11/31 | q_time: 2.488705s | E: 26 | q_time/E: 0.095719s | shuffle time: 0.000253s
Mon Jan 25 23:04:12 2021 | q: 12/31 | q_time: 2.940971s | E: 30 | q_time/E: 0.098032s | shuffle time: 0.000253s
Mon Jan 25 23:04:15 2021 | q: 13/31 | q_time: 3.197250s | E: 34 | q_time/E: 0.094037s | shuffle time: 0.000253s
Mon Jan 25 23:04:18 2021 | q: 14/31 | q_time: 3.445614s | E: 37 | q_time/E: 0.093125s | shuffle time: 0.000254s
Mon Jan 25 23:04:22 2021 | q: 15/31 | q_time: 3.734647s | E: 40 | q_time/E: 0.093366s | shuffle time: 0.000252s
Mon Jan 25 23:04:26 2021 | q: 16/31 | q_time: 4.359216s | E: 44 | q_time/E: 0.099073s | shuffle time: 0.000252s
Mon Jan 25 23:04:31 2021 | q: 17/31 | q_time: 4.307417s | E: 46 | q_time/E: 0.093640s | shuffle time: 0.000254s
Mon Jan 25 23:04:36 2021 | q: 18/31 | q_time: 5.322554s | E: 49 | q_time/E: 0.108624s | shuffle time: 0.000254s
Mon Jan 25 23:04:41 2021 | q: 19/31 | q_time: 4.468346s | E: 50 | q_time/E: 0.089367s | shuffle time: 0.000255s
Mon Jan 25 23:04:47 2021 | q: 20/31 | q_time: 5.931942s | E: 52 | q_time/E: 0.114076s | shuffle time: 0.000255s
Mon Jan 25 23:04:51 2021 | q: 21/31 | q_time: 4.845740s | E: 53 | q_time/E: 0.091429s | shuffle time: 0.000257s
Mon Jan 25 23:04:57 2021 | q: 22/31 | q_time: 5.714727s | E: 55 | q_time/E: 0.103904s | shuffle time: 0.000256s
Mon Jan 25 23:05:05 2021 | q: 23/31 | q_time: 7.515037s | E: 57 | q_time/E: 0.131843s | shuffle time: 0.000256s
Mon Jan 25 23:05:11 2021 | q: 24/31 | q_time: 6.422199s | E: 60 | q_time/E: 0.107037s | shuffle time: 0.000265s
Mon Jan 25 23:05:17 2021 | q: 25/31 | q_time: 5.831206s | E: 61 | q_time/E: 0.095594s | shuffle time: 0.000256s
Mon Jan 25 23:05:22 2021 | q: 26/31 | q_time: 5.623055s | E: 62 | q_time/E: 0.090694s | shuffle time: 0.000254s
Mon Jan 25 23:05:28 2021 | q: 27/31 | q_time: 5.837817s | E: 64 | q_time/E: 0.091216s | shuffle time: 0.000253s
Mon Jan 25 23:05:40 2021 | q: 28/31 | q_time: 11.221246s | E: 67 | q_time/E: 0.167481s | shuffle time: 0.000253s
Mon Jan 25 23:05:46 2021 | q: 29/31 | q_time: 6.513117s | E: 69 | q_time/E: 0.094393s | shuffle time: 0.000250s
Mon Jan 25 23:05:52 2021 | q: 30/31 | q_time: 6.437473s | E: 70 | q_time/E: 0.091964s | shuffle time: 0.000250s
Mon Jan 25 23:05:59 2021 | q: 31/31 | q_time: 6.586054s | E: 71 | q_time/E: 0.092761s | shuffle time: 0.000248s
