q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.085282 1 0.085282 639938 639937 0
1 31 0.080818 1 0.080818 639938 639937 0
2 31 0.171582 2 0.085791 1280598 957845 322752
3 31 0.348524 4 0.087131 2565666 1591134 974531
4 31 0.536069 6 0.089345 3854940 2331548 1523391
5 31 0.732876 8 0.091609 5148391 2995047 2153343
6 31 0.924803 10 0.092480 6430860 3714265 2716594
7 31 1.204186 13 0.092630 8338748 4511386 3827361
8 31 1.525241 16 0.095328 10536564 5492872 5043691
9 31 1.796420 19 0.094548 12332249 6267424 6064824
10 31 2.076500 22 0.094386 14196019 7067036 7128982
11 31 2.427445 26 0.093363 16715001 7925718 8789282
12 31 2.858295 30 0.095277 19674145 9047317 10626827
13 31 3.224229 34 0.094830 22416370 9972729 12443640
14 31 3.592195 37 0.097086 25117663 11181604 13936058
15 31 3.779869 40 0.094497 26621567 11651113 14970453
16 31 4.390144 44 0.099776 31386296 13380910 18005385
17 31 4.612616 46 0.100274 32767037 14226716 18540320
18 31 6.634340 49 0.135395 48555147 20936379 27618767
19 31 4.784311 50 0.095686 34152603 14947158 19205444
20 31 5.689311 52 0.109410 41581417 17994802 23586614
21 31 4.941141 53 0.093229 35568112 15605709 19962402
22 31 5.263847 55 0.095706 38379756 16711491 21668264
23 31 5.379032 57 0.094369 39221229 16971258 22249970
24 31 5.701702 60 0.095028 42190291 17852168 24338122
25 31 5.878790 61 0.096374 41885311 17925011 23960299
26 31 6.216435 62 0.100265 45041957 19311974 25729982
27 31 5.895832 64 0.092122 42474786 17987389 24487396
28 31 9.772297 67 0.145855 73002483 30378579 42623903
29 31 6.147348 69 0.089092 44980395 18355673 26624721
30 31 6.339878 70 0.090570 46707474 18972086 27735387
31 31 6.739841 71 0.094927 49430388 19859654 29570733
119.751
