q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.081675 1 0.081675 639938 639937 0
1 31 0.080630 1 0.080630 639938 639937 0
2 31 0.170647 2 0.085323 1280112 956891 323220
3 31 0.350712 4 0.087678 2597628 1620028 977599
4 31 0.532611 6 0.088768 3845426 2321799 1523626
5 31 0.740159 8 0.092520 5213084 3038636 2174447
6 31 0.919399 10 0.091940 6421426 3699042 2722383
7 31 1.203447 13 0.092573 8370699 4516902 3853796
8 31 1.485428 16 0.092839 10275154 5324120 4951033
9 31 1.770696 19 0.093195 12195946 6183263 6012682
10 31 2.231508 22 0.101432 14162336 7018163 7144172
11 31 2.424603 26 0.093254 16738299 7924632 8813666
12 31 2.865650 30 0.095522 19908839 9145923 10762915
13 31 3.183532 34 0.093633 22211211 9924592 12286618
14 31 3.452115 37 0.093300 24204818 10721953 13482864
15 31 3.727411 40 0.093185 26353877 11568249 14785627
16 31 4.636661 44 0.105379 33404103 14330920 19073182
17 31 6.642598 46 0.144404 32104413 13856328 18248084
18 31 5.335051 49 0.108879 36169137 15498254 20670882
19 31 4.569501 50 0.091390 32828653 14268332 18560320
20 31 6.484527 52 0.124702 47983831 20798994 27184836
21 31 5.177904 53 0.097696 37787661 16487676 21299984
22 31 5.391521 55 0.098028 39547468 17216006 22331461
23 31 5.201787 57 0.091259 38165783 16421946 21743836
24 31 5.693480 60 0.094891 42503030 17943189 24559840
25 31 5.783859 61 0.094817 41603639 17802901 23800737
26 31 5.824286 62 0.093940 42328083 18022417 24305665
27 31 9.403831 64 0.146935 43920949 18743910 25177038
28 31 15.288643 67 0.228189 105787688 44094479 61693208
29 31 6.747140 69 0.097785 46899008 19178809 27720198
30 31 6.163458 70 0.088049 45691313 18304760 27386552
31 31 6.634589 71 0.093445 48601568 19455294 29146273
130.199
