q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.083606 1 0.083606 639938 639937 0
1 31 0.080173 1 0.080173 639938 639937 0
2 31 0.169628 2 0.084814 1280714 957400 323313
3 31 0.345525 4 0.086381 2564589 1591960 972628
4 31 0.530233 6 0.088372 3851781 2322661 1529119
5 31 0.726564 8 0.090820 5153652 3000270 2153381
6 31 0.930903 10 0.093090 6552187 3799433 2752753
7 31 1.220227 13 0.093864 8566286 4658002 3908283
8 31 1.559422 16 0.097464 10929589 5690860 5238728
9 31 1.799177 19 0.094694 12513061 6372947 6140113
10 31 2.150040 22 0.097729 14914052 7472618 7441433
11 31 2.487632 26 0.095678 17275320 8251768 9023551
12 31 2.848692 30 0.094956 19839173 9087371 10751801
13 31 3.253935 34 0.095704 22817446 10198949 12618496
14 31 3.436212 37 0.092871 24173027 10694271 13478755
15 31 4.109889 40 0.102747 29370969 12889169 16481799
16 31 4.411859 44 0.100270 31912336 13647934 18264401
17 31 4.320744 46 0.093929 30862936 13391926 17471009
18 31 5.710978 49 0.116551 42126750 18009168 24117581
19 31 4.794206 50 0.095884 34875893 15166592 19709300
20 31 7.418062 52 0.142655 55595506 24269894 31325611
21 31 4.961425 53 0.093612 36382912 15936160 20446751
22 31 5.131551 55 0.093301 37768078 16420309 21347768
23 31 5.171334 57 0.090725 38217832 16510347 21707484
24 31 6.732881 60 0.112215 50870268 21579894 29290373
25 31 5.732737 61 0.093979 41337427 17662317 23675109
26 31 6.345110 62 0.102340 46467437 19943716 26523720
27 31 5.901038 64 0.092204 43227178 18431181 24795996
28 31 12.983001 67 0.193776 99182880 41451718 57731161
29 31 6.513161 69 0.094394 48400207 19830594 28569612
30 31 6.201118 70 0.088587 46150937 18713606 27437330
31 31 6.572871 71 0.092576 49732725 19888558 29844166
124.634
