q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.083332 1 0.083332 639938 639937 0
1 31 0.080201 1 0.080201 639938 639937 0
2 31 0.169852 2 0.084926 1281338 959047 322290
3 31 0.345686 4 0.086421 2564452 1594834 969617
4 31 0.532399 6 0.088733 3857350 2329330 1528019
5 31 0.723456 8 0.090432 5130462 2979191 2151270
6 31 0.917622 10 0.091762 6446079 3720901 2725177
7 31 1.194200 13 0.091862 8368217 4527611 3840605
8 31 1.494852 16 0.093428 10429815 5422174 5007640
9 31 1.806425 19 0.095075 12550059 6383250 6166808
10 31 2.062914 22 0.093769 14270193 7098412 7171780
11 31 2.411841 26 0.092763 16743234 7936755 8806478
12 31 2.776554 30 0.092552 19366740 8855592 10511147
13 31 3.250900 34 0.095615 22878723 10252316 12626406
14 31 3.504334 37 0.094712 24777245 10999711 13777533
15 31 3.662467 40 0.091562 26032458 11400145 14632312
16 31 4.017758 44 0.091313 28856891 12332256 16524634
17 31 4.189707 46 0.091081 29905362 12879611 17025750
18 31 6.281466 49 0.128193 46503668 20071354 26432313
19 31 4.535122 50 0.090702 32785704 14249579 18536124
20 31 5.552260 52 0.106774 40946824 17817031 23129792
21 31 4.900547 53 0.092463 35825183 15604209 20220973
22 31 5.559330 55 0.101079 41078192 17793132 23285059
23 31 21.124371 57 0.370603 38211208 16528126 21683081
24 31 5.569200 60 0.092820 41585848 17540475 24045372
25 31 6.117753 61 0.100291 44212758 18943280 25269477
26 31 5.769376 62 0.093054 41911978 17966868 23945109
27 31 6.049444 64 0.094523 44282511 18891200 25391310
28 31 13.858721 67 0.206847 105685687 44166723 61518963
29 31 6.264445 69 0.090789 46285230 18961850 27323379
30 31 6.108127 70 0.087259 45281223 18283583 26997639
31 31 6.389381 71 0.089991 48063214 19296363 28766850
137.304
