q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.083974 1 0.083974 639938 639937 0
1 31 0.079736 1 0.079736 639938 639937 0
2 31 0.168977 2 0.084488 1280146 956197 323948
3 31 0.345492 4 0.086373 2574646 1600912 973733
4 31 0.531749 6 0.088625 3876081 2342903 1533177
5 31 0.747191 8 0.093399 5335698 3129482 2206215
6 31 0.924919 10 0.092492 6518248 3763673 2754574
7 31 1.195143 13 0.091934 8386541 4552411 3834129
8 31 1.486305 16 0.092894 10412744 5418359 4994384
9 31 1.812849 19 0.095413 12645507 6426474 6219032
10 31 2.099708 22 0.095441 14520409 7247925 7272483
11 31 2.505815 26 0.096377 17486991 8369380 9117610
12 31 2.778172 30 0.092606 19448416 8926969 10521446
13 31 3.153106 34 0.092738 22199093 9874800 12324292
14 31 3.459435 37 0.093498 24497506 10880403 13617102
15 31 3.791049 40 0.094776 27081740 11917142 15164597
16 31 4.104641 44 0.093287 29655798 12674123 16981674
17 31 4.367275 46 0.094941 30717102 13347456 17369645
18 31 5.664533 49 0.115603 41885840 17962601 23923238
19 31 4.475618 50 0.089512 32484106 14071521 18412584
20 31 5.138017 52 0.098808 37840335 16476011 21364323
21 31 4.745461 53 0.089537 34731430 15161417 19570012
22 31 5.566010 55 0.101200 41362125 18035914 23326210
23 31 5.482613 57 0.096186 40637586 17676337 22961248
24 31 5.836963 60 0.097283 43812477 18556071 25256405
25 31 6.121390 61 0.100351 44504429 19082854 25421574
26 31 5.952718 62 0.096012 43619294 18649826 24969467
27 31 5.853817 64 0.091466 43038322 18300788 24737533
28 31 8.177680 67 0.122055 61582909 25618068 35964840
29 31 6.312479 69 0.091485 46971492 19308187 27663304
30 31 6.359911 70 0.090856 47304047 19256633 28047413
31 31 6.308508 71 0.088852 47732157 19198336 28533820
115.632
