q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.111713 1 0.111713 639938 639937 0
1 31 0.102566 1 0.102566 639938 639937 0
2 31 0.214251 2 0.107125 1280228 955773 324454
3 31 0.416694 4 0.104174 2564631 1596538 968092
4 31 0.595270 6 0.099212 3856523 2329772 1526750
5 31 0.758998 8 0.094875 5174874 3011570 2163303
6 31 0.917065 10 0.091706 6463545 3741261 2722283
7 31 1.223421 13 0.094109 8551909 4639770 3912138
8 31 1.506170 16 0.094136 10512620 5481733 5030886
9 31 1.815353 19 0.095545 12618701 6430095 6188605
10 31 2.060059 22 0.093639 14278545 7112153 7166391
11 31 2.439160 26 0.093814 16948576 8060706 8887869
12 31 2.907014 30 0.096900 20351088 9390044 10961043
13 31 3.278751 34 0.096434 23098010 10343895 12754114
14 31 3.522276 37 0.095197 24903485 11052400 13851084
15 31 3.800990 40 0.095025 27063293 11942854 15120438
16 31 4.266902 44 0.096975 30765117 13096034 17669082
17 31 4.196099 46 0.091220 29939790 12896892 17042897
18 31 6.779886 49 0.138365 50426717 21764575 28662141
19 31 4.644439 50 0.092889 33618770 14538152 19080617
20 31 7.846063 52 0.150886 59001412 25576912 33424499
21 31 5.137346 53 0.096931 36894828 16189961 20704866
22 31 7.189649 55 0.130721 53962640 23551703 30410936
23 31 5.670076 57 0.099475 42100746 18312764 23787981
24 31 5.666666 60 0.094444 41570695 17550972 24019722
25 31 6.100046 61 0.100001 43274059 18332888 24941170
26 31 5.766896 62 0.093014 41918159 17961444 23956714
27 31 6.104447 64 0.095382 44712309 19056560 25655748
28 31 13.911505 67 0.207634 106259566 44261940 61997625
29 31 6.219512 69 0.090138 45956225 18807890 27148334
30 31 6.620076 70 0.094573 49250817 20027994 29222822
31 31 6.391038 71 0.090015 48115257 19240365 28874891
128.181
