q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.143817 1 0.143817 639938 639937 0
1 31 0.135415 1 0.135415 639938 639937 0
2 31 0.283227 2 0.141614 1280662 955949 324712
3 31 0.550310 4 0.137577 2569403 1592757 976645
4 31 0.746712 6 0.124452 3872233 2344459 1527773
5 31 0.891340 8 0.111417 5133984 2981113 2152870
6 31 0.992240 10 0.099224 6424616 3698601 2726014
7 31 1.196363 13 0.092028 8415648 4561404 3854243
8 31 1.498756 16 0.093672 10527540 5471445 5056094
9 31 1.785902 19 0.093995 12441773 6335359 6106413
10 31 2.072734 22 0.094215 14400974 7195443 7205530
11 31 2.476221 26 0.095239 17309667 8254148 9055518
12 31 2.791053 30 0.093035 19580646 9006233 10574412
13 31 3.152363 34 0.092717 22209130 9910455 12298674
14 31 3.397826 37 0.091833 24059200 10684118 13375081
15 31 3.791224 40 0.094781 27096762 11947552 15149209
16 31 4.164591 44 0.094650 30046948 12902593 17144354
17 31 4.332362 46 0.094182 31042450 13499025 17543424
18 31 5.325152 49 0.108677 39081938 16748206 22333731
19 31 4.676123 50 0.093522 33983886 14830858 19153027
20 31 5.619080 52 0.108059 41640277 18063858 23576418
21 31 5.182910 53 0.097791 38185343 16776195 21409147
22 31 5.532997 55 0.100600 41065148 17937005 23128142
23 31 5.276787 57 0.092575 39116862 16925631 22191230
24 31 6.532372 60 0.108873 49381068 20896304 28484763
25 31 6.240241 61 0.102299 45338319 19409656 25928662
26 31 5.868603 62 0.094655 42868155 18361731 24506423
27 31 5.832212 64 0.091128 42786992 18105129 24681862
28 31 12.721236 67 0.189869 97269490 40601226 56668263
29 31 6.307604 69 0.091415 46828802 19142820 27685981
30 31 6.665278 70 0.095218 49797593 20199987 29597605
31 31 6.456150 71 0.090932 48807496 19565656 29241839
122.639
