run: 171 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 01:40:42 2021 | q: 0/31 | q_time: 0.084833s | E: 1 | q_time/E: 0.084833s | shuffle time: 0.000000s
Mon Jan 25 01:40:42 2021 | q: 1/31 | q_time: 0.080097s | E: 1 | q_time/E: 0.080097s | shuffle time: 0.000214s
Mon Jan 25 01:40:43 2021 | q: 2/31 | q_time: 0.169498s | E: 2 | q_time/E: 0.084749s | shuffle time: 0.000239s
Mon Jan 25 01:40:43 2021 | q: 3/31 | q_time: 0.344079s | E: 4 | q_time/E: 0.086020s | shuffle time: 0.000233s
Mon Jan 25 01:40:43 2021 | q: 4/31 | q_time: 0.530595s | E: 6 | q_time/E: 0.088432s | shuffle time: 0.000239s
Mon Jan 25 01:40:44 2021 | q: 5/31 | q_time: 0.726054s | E: 8 | q_time/E: 0.090757s | shuffle time: 0.000246s
Mon Jan 25 01:40:45 2021 | q: 6/31 | q_time: 0.912803s | E: 10 | q_time/E: 0.091280s | shuffle time: 0.000247s
Mon Jan 25 01:40:46 2021 | q: 7/31 | q_time: 1.192348s | E: 13 | q_time/E: 0.091719s | shuffle time: 0.000245s
Mon Jan 25 01:40:48 2021 | q: 8/31 | q_time: 1.509468s | E: 16 | q_time/E: 0.094342s | shuffle time: 0.000249s
Mon Jan 25 01:40:50 2021 | q: 9/31 | q_time: 1.781573s | E: 19 | q_time/E: 0.093767s | shuffle time: 0.000254s
Mon Jan 25 01:40:52 2021 | q: 10/31 | q_time: 2.099100s | E: 22 | q_time/E: 0.095414s | shuffle time: 0.000250s
Mon Jan 25 01:40:54 2021 | q: 11/31 | q_time: 2.432792s | E: 26 | q_time/E: 0.093569s | shuffle time: 0.000253s
Mon Jan 25 01:40:57 2021 | q: 12/31 | q_time: 2.800823s | E: 30 | q_time/E: 0.093361s | shuffle time: 0.000255s
Mon Jan 25 01:41:00 2021 | q: 13/31 | q_time: 3.194975s | E: 34 | q_time/E: 0.093970s | shuffle time: 0.000257s
Mon Jan 25 01:41:04 2021 | q: 14/31 | q_time: 3.501792s | E: 37 | q_time/E: 0.094643s | shuffle time: 0.000257s
Mon Jan 25 01:41:07 2021 | q: 15/31 | q_time: 3.789311s | E: 40 | q_time/E: 0.094733s | shuffle time: 0.000256s
Mon Jan 25 01:41:19 2021 | q: 16/31 | q_time: 11.708734s | E: 44 | q_time/E: 0.266108s | shuffle time: 0.000255s
Mon Jan 25 01:41:24 2021 | q: 17/31 | q_time: 4.493668s | E: 46 | q_time/E: 0.097688s | shuffle time: 0.000259s
Mon Jan 25 01:41:29 2021 | q: 18/31 | q_time: 5.299237s | E: 49 | q_time/E: 0.108148s | shuffle time: 0.000376s
Mon Jan 25 01:41:34 2021 | q: 19/31 | q_time: 4.645706s | E: 50 | q_time/E: 0.092914s | shuffle time: 0.000259s
Mon Jan 25 01:41:38 2021 | q: 20/31 | q_time: 4.829304s | E: 52 | q_time/E: 0.092871s | shuffle time: 0.000258s
Mon Jan 25 01:41:44 2021 | q: 21/31 | q_time: 5.415988s | E: 53 | q_time/E: 0.102188s | shuffle time: 0.000261s
Mon Jan 25 01:41:50 2021 | q: 22/31 | q_time: 6.034917s | E: 55 | q_time/E: 0.109726s | shuffle time: 0.000258s
Mon Jan 25 01:41:56 2021 | q: 23/31 | q_time: 5.819178s | E: 57 | q_time/E: 0.102091s | shuffle time: 0.000264s
Mon Jan 25 01:42:06 2021 | q: 24/31 | q_time: 10.269882s | E: 60 | q_time/E: 0.171165s | shuffle time: 0.000259s
Mon Jan 25 01:42:12 2021 | q: 25/31 | q_time: 6.147123s | E: 61 | q_time/E: 0.100773s | shuffle time: 0.000260s
Mon Jan 25 01:42:18 2021 | q: 26/31 | q_time: 5.700814s | E: 62 | q_time/E: 0.091949s | shuffle time: 0.000257s
Mon Jan 25 01:42:23 2021 | q: 27/31 | q_time: 5.685317s | E: 64 | q_time/E: 0.088833s | shuffle time: 0.000253s
Mon Jan 25 01:42:39 2021 | q: 28/31 | q_time: 15.488363s | E: 67 | q_time/E: 0.231170s | shuffle time: 0.000254s
Mon Jan 25 01:42:45 2021 | q: 29/31 | q_time: 6.393075s | E: 69 | q_time/E: 0.092653s | shuffle time: 0.000252s
Mon Jan 25 01:42:52 2021 | q: 30/31 | q_time: 6.196726s | E: 70 | q_time/E: 0.088525s | shuffle time: 0.000272s
Mon Jan 25 01:42:58 2021 | q: 31/31 | q_time: 6.366190s | E: 71 | q_time/E: 0.089665s | shuffle time: 0.000249s
