run: 751 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 22:30:06 2021 | q: 0/31 | q_time: 0.083578s | E: 1 | q_time/E: 0.083578s | shuffle time: 0.000000s
Mon Jan 25 22:30:06 2021 | q: 1/31 | q_time: 0.079722s | E: 1 | q_time/E: 0.079722s | shuffle time: 0.000216s
Mon Jan 25 22:30:06 2021 | q: 2/31 | q_time: 0.168907s | E: 2 | q_time/E: 0.084454s | shuffle time: 0.000239s
Mon Jan 25 22:30:06 2021 | q: 3/31 | q_time: 0.343521s | E: 4 | q_time/E: 0.085880s | shuffle time: 0.000234s
Mon Jan 25 22:30:07 2021 | q: 4/31 | q_time: 0.531886s | E: 6 | q_time/E: 0.088648s | shuffle time: 0.000243s
Mon Jan 25 22:30:07 2021 | q: 5/31 | q_time: 0.732069s | E: 8 | q_time/E: 0.091509s | shuffle time: 0.000246s
Mon Jan 25 22:30:08 2021 | q: 6/31 | q_time: 0.938662s | E: 10 | q_time/E: 0.093866s | shuffle time: 0.000248s
Mon Jan 25 22:30:10 2021 | q: 7/31 | q_time: 1.199647s | E: 13 | q_time/E: 0.092281s | shuffle time: 0.000244s
Mon Jan 25 22:30:11 2021 | q: 8/31 | q_time: 1.589170s | E: 16 | q_time/E: 0.099323s | shuffle time: 0.000248s
Mon Jan 25 22:30:13 2021 | q: 9/31 | q_time: 1.750186s | E: 19 | q_time/E: 0.092115s | shuffle time: 0.000250s
Mon Jan 25 22:30:15 2021 | q: 10/31 | q_time: 2.049560s | E: 22 | q_time/E: 0.093162s | shuffle time: 0.000252s
Mon Jan 25 22:30:17 2021 | q: 11/31 | q_time: 2.473960s | E: 26 | q_time/E: 0.095152s | shuffle time: 0.000254s
Mon Jan 25 22:30:20 2021 | q: 12/31 | q_time: 2.835172s | E: 30 | q_time/E: 0.094506s | shuffle time: 0.000253s
Mon Jan 25 22:30:23 2021 | q: 13/31 | q_time: 3.134844s | E: 34 | q_time/E: 0.092201s | shuffle time: 0.000253s
Mon Jan 25 22:30:27 2021 | q: 14/31 | q_time: 3.531793s | E: 37 | q_time/E: 0.095454s | shuffle time: 0.000255s
Mon Jan 25 22:30:31 2021 | q: 15/31 | q_time: 4.032970s | E: 40 | q_time/E: 0.100824s | shuffle time: 0.000253s
Mon Jan 25 22:30:35 2021 | q: 16/31 | q_time: 4.208566s | E: 44 | q_time/E: 0.095649s | shuffle time: 0.000252s
Mon Jan 25 22:30:40 2021 | q: 17/31 | q_time: 4.365297s | E: 46 | q_time/E: 0.094898s | shuffle time: 0.000254s
Mon Jan 25 22:30:46 2021 | q: 18/31 | q_time: 6.432587s | E: 49 | q_time/E: 0.131277s | shuffle time: 0.000255s
Mon Jan 25 22:30:51 2021 | q: 19/31 | q_time: 4.532688s | E: 50 | q_time/E: 0.090654s | shuffle time: 0.000254s
Mon Jan 25 22:30:57 2021 | q: 20/31 | q_time: 6.314385s | E: 52 | q_time/E: 0.121430s | shuffle time: 0.000259s
Mon Jan 25 22:31:02 2021 | q: 21/31 | q_time: 5.533590s | E: 53 | q_time/E: 0.104407s | shuffle time: 0.000310s
Mon Jan 25 22:31:09 2021 | q: 22/31 | q_time: 6.277803s | E: 55 | q_time/E: 0.114142s | shuffle time: 0.000260s
Mon Jan 25 22:31:14 2021 | q: 23/31 | q_time: 5.030771s | E: 57 | q_time/E: 0.088259s | shuffle time: 0.000257s
Mon Jan 25 22:31:20 2021 | q: 24/31 | q_time: 5.973709s | E: 60 | q_time/E: 0.099562s | shuffle time: 0.000256s
Mon Jan 25 22:31:26 2021 | q: 25/31 | q_time: 6.296702s | E: 61 | q_time/E: 0.103225s | shuffle time: 0.000256s
Mon Jan 25 22:31:32 2021 | q: 26/31 | q_time: 5.914851s | E: 62 | q_time/E: 0.095401s | shuffle time: 0.000374s
Mon Jan 25 22:31:38 2021 | q: 27/31 | q_time: 5.826613s | E: 64 | q_time/E: 0.091041s | shuffle time: 0.000253s
Mon Jan 25 22:31:50 2021 | q: 28/31 | q_time: 12.792976s | E: 67 | q_time/E: 0.190940s | shuffle time: 0.000253s
Mon Jan 25 22:31:57 2021 | q: 29/31 | q_time: 6.075982s | E: 69 | q_time/E: 0.088058s | shuffle time: 0.000252s
Mon Jan 25 22:32:03 2021 | q: 30/31 | q_time: 6.220845s | E: 70 | q_time/E: 0.088869s | shuffle time: 0.000250s
Mon Jan 25 22:32:11 2021 | q: 31/31 | q_time: 7.790899s | E: 71 | q_time/E: 0.109731s | shuffle time: 0.000247s
