run: 303 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 06:27:16 2021 | q: 0/31 | q_time: 0.083553s | E: 1 | q_time/E: 0.083553s | shuffle time: 0.000000s
Mon Jan 25 06:27:16 2021 | q: 1/31 | q_time: 0.080072s | E: 1 | q_time/E: 0.080072s | shuffle time: 0.000214s
Mon Jan 25 06:27:16 2021 | q: 2/31 | q_time: 0.169194s | E: 2 | q_time/E: 0.084597s | shuffle time: 0.000240s
Mon Jan 25 06:27:17 2021 | q: 3/31 | q_time: 0.343897s | E: 4 | q_time/E: 0.085974s | shuffle time: 0.000233s
Mon Jan 25 06:27:17 2021 | q: 4/31 | q_time: 0.535430s | E: 6 | q_time/E: 0.089238s | shuffle time: 0.000241s
Mon Jan 25 06:27:18 2021 | q: 5/31 | q_time: 0.730831s | E: 8 | q_time/E: 0.091354s | shuffle time: 0.000250s
Mon Jan 25 06:27:19 2021 | q: 6/31 | q_time: 0.914752s | E: 10 | q_time/E: 0.091475s | shuffle time: 0.000247s
Mon Jan 25 06:27:20 2021 | q: 7/31 | q_time: 1.188383s | E: 13 | q_time/E: 0.091414s | shuffle time: 0.000245s
Mon Jan 25 06:27:22 2021 | q: 8/31 | q_time: 1.476172s | E: 16 | q_time/E: 0.092261s | shuffle time: 0.000246s
Mon Jan 25 06:27:23 2021 | q: 9/31 | q_time: 1.784978s | E: 19 | q_time/E: 0.093946s | shuffle time: 0.000249s
Mon Jan 25 06:27:25 2021 | q: 10/31 | q_time: 2.047148s | E: 22 | q_time/E: 0.093052s | shuffle time: 0.000251s
Mon Jan 25 06:27:28 2021 | q: 11/31 | q_time: 2.454938s | E: 26 | q_time/E: 0.094421s | shuffle time: 0.000252s
Mon Jan 25 06:27:31 2021 | q: 12/31 | q_time: 2.797514s | E: 30 | q_time/E: 0.093250s | shuffle time: 0.000252s
Mon Jan 25 06:27:34 2021 | q: 13/31 | q_time: 3.195438s | E: 34 | q_time/E: 0.093983s | shuffle time: 0.000253s
Mon Jan 25 06:27:37 2021 | q: 14/31 | q_time: 3.427014s | E: 37 | q_time/E: 0.092622s | shuffle time: 0.000254s
Mon Jan 25 06:27:41 2021 | q: 15/31 | q_time: 3.854339s | E: 40 | q_time/E: 0.096358s | shuffle time: 0.000253s
Mon Jan 25 06:27:46 2021 | q: 16/31 | q_time: 4.447175s | E: 44 | q_time/E: 0.101072s | shuffle time: 0.000253s
Mon Jan 25 06:27:50 2021 | q: 17/31 | q_time: 4.384409s | E: 46 | q_time/E: 0.095313s | shuffle time: 0.000255s
Mon Jan 25 06:27:56 2021 | q: 18/31 | q_time: 5.684381s | E: 49 | q_time/E: 0.116008s | shuffle time: 0.000255s
Mon Jan 25 06:28:00 2021 | q: 19/31 | q_time: 4.719835s | E: 50 | q_time/E: 0.094397s | shuffle time: 0.000257s
Mon Jan 25 06:28:06 2021 | q: 20/31 | q_time: 6.005307s | E: 52 | q_time/E: 0.115487s | shuffle time: 0.000256s
Mon Jan 25 06:28:11 2021 | q: 21/31 | q_time: 4.998891s | E: 53 | q_time/E: 0.094319s | shuffle time: 0.000256s
Mon Jan 25 06:28:18 2021 | q: 22/31 | q_time: 6.369566s | E: 55 | q_time/E: 0.115810s | shuffle time: 0.000256s
Mon Jan 25 06:28:23 2021 | q: 23/31 | q_time: 5.217972s | E: 57 | q_time/E: 0.091543s | shuffle time: 0.000257s
Mon Jan 25 06:28:29 2021 | q: 24/31 | q_time: 5.760267s | E: 60 | q_time/E: 0.096004s | shuffle time: 0.000256s
Mon Jan 25 06:28:35 2021 | q: 25/31 | q_time: 5.876285s | E: 61 | q_time/E: 0.096333s | shuffle time: 0.000256s
Mon Jan 25 06:28:40 2021 | q: 26/31 | q_time: 5.621014s | E: 62 | q_time/E: 0.090662s | shuffle time: 0.000254s
Mon Jan 25 06:28:59 2021 | q: 27/31 | q_time: 18.342344s | E: 64 | q_time/E: 0.286599s | shuffle time: 0.000253s
Mon Jan 25 06:29:09 2021 | q: 28/31 | q_time: 10.527542s | E: 67 | q_time/E: 0.157127s | shuffle time: 0.000316s
Mon Jan 25 06:29:15 2021 | q: 29/31 | q_time: 6.302263s | E: 69 | q_time/E: 0.091337s | shuffle time: 0.000263s
Mon Jan 25 06:29:22 2021 | q: 30/31 | q_time: 6.437665s | E: 70 | q_time/E: 0.091967s | shuffle time: 0.000250s
Mon Jan 25 06:29:29 2021 | q: 31/31 | q_time: 6.833937s | E: 71 | q_time/E: 0.096253s | shuffle time: 0.000248s
