q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.083493 1 0.083493 639938 639937 0
1 31 0.080082 1 0.080082 639938 639937 0
2 31 0.169366 2 0.084683 1280310 957633 322676
3 31 0.343946 4 0.085986 2561812 1592759 969052
4 31 0.531350 6 0.088558 3858496 2323952 1534543
5 31 0.740410 8 0.092551 5258522 3071797 2186724
6 31 0.917293 10 0.091729 6438741 3717908 2720832
7 31 1.196984 13 0.092076 8382098 4543992 3838105
8 31 1.517497 16 0.094844 10604220 5548736 5055483
9 31 1.830624 19 0.096349 12725181 6510242 6214938
10 31 2.087078 22 0.094867 14462556 7203043 7259512
11 31 2.472745 26 0.095106 17228848 8213138 9015709
12 31 2.880144 30 0.096005 20126495 9248974 10877520
13 31 3.236886 34 0.095203 22795135 10173103 12622031
14 31 3.467706 37 0.093722 24513287 10830502 13682784
15 31 3.867634 40 0.096691 27607207 12167555 15439651
16 31 4.307508 44 0.097898 31150074 13367996 17782077
17 31 4.445900 46 0.096650 31885826 13886056 17999769
18 31 6.706931 49 0.136876 49668625 21394803 28273821
19 31 5.348781 50 0.106976 38912737 16942520 21970216
20 31 8.517912 52 0.163806 64279840 28143658 36136181
21 31 5.133823 53 0.096865 37740200 16522861 21217338
22 31 6.876109 55 0.125020 51613763 22548639 29065123
23 31 5.301884 57 0.093016 39237324 16996914 22240409
24 31 7.803229 60 0.130054 42781438 18084333 24697104
25 31 6.091862 61 0.099867 43935139 18862168 25072970
26 31 5.949526 62 0.095960 42941217 18348209 24593007
27 31 6.241051 64 0.097516 45838980 19461409 26377570
28 31 9.946414 67 0.148454 74868931 31225454 43643476
29 31 6.401571 69 0.092776 47223248 19309650 27913597
30 31 6.817377 70 0.097391 50866924 20808237 30058686
31 31 6.529098 71 0.091959 48968214 19608983 29359230
127.842
