q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.083314 1 0.083314 639938 639937 0
1 31 0.080221 1 0.080221 639938 639937 0
2 31 0.170047 2 0.085024 1281837 958305 323531
3 31 0.344973 4 0.086243 2565945 1590062 975882
4 31 0.531120 6 0.088520 3853822 2328091 1525730
5 31 0.730020 8 0.091253 5177676 3014929 2162746
6 31 0.913725 10 0.091372 6423879 3695146 2728732
7 31 1.211640 13 0.093203 8488287 4613690 3874596
8 31 1.484643 16 0.092790 10339543 5335915 5003627
9 31 1.798785 19 0.094673 12498656 6357529 6141126
10 31 2.064952 22 0.093861 14281616 7095985 7185630
11 31 2.443348 26 0.093975 16990809 8094385 8896423
12 31 2.851642 30 0.095055 19962436 9181112 10781323
13 31 3.127826 34 0.091995 21941134 9763883 12177250
14 31 3.513616 37 0.094963 24850056 11019205 13830850
15 31 3.752750 40 0.093819 26692827 11757962 14934864
16 31 4.333310 44 0.098484 31276884 13474313 17802570
17 31 4.367672 46 0.094949 31250581 13475405 17775175
18 31 5.879412 49 0.119988 43331844 18642246 24689597
19 31 11.000061 50 0.220001 33165351 14425173 18740177
20 31 6.723943 52 0.129307 50116140 21913623 28202516
21 31 4.816156 53 0.090871 35155795 15391815 19763979
22 31 7.022484 55 0.127682 52205036 22752818 29452217
23 31 5.300412 57 0.092990 39277135 16913898 22363236
24 31 6.170823 60 0.102847 46464411 19750740 26713670
25 31 5.647293 61 0.092579 40698898 17350478 23348419
26 31 5.815223 62 0.093794 42351848 18211710 24140137
27 31 6.025105 64 0.094142 44218742 18737320 25481421
28 31 15.496155 67 0.231286 118898325 49598612 69299712
29 31 6.196841 69 0.089809 45841040 18701393 27139646
30 31 6.278788 70 0.089697 46732249 18911311 27820937
31 31 6.336392 71 0.089245 47760272 19188713 28571558
132.513
