run: 955 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Tue Jan 26 05:39:44 2021 | q: 0/31 | q_time: 0.083368s | E: 1 | q_time/E: 0.083368s | shuffle time: 0.000000s
Tue Jan 26 05:39:44 2021 | q: 1/31 | q_time: 0.080058s | E: 1 | q_time/E: 0.080058s | shuffle time: 0.000215s
Tue Jan 26 05:39:44 2021 | q: 2/31 | q_time: 0.169444s | E: 2 | q_time/E: 0.084722s | shuffle time: 0.000239s
Tue Jan 26 05:39:45 2021 | q: 3/31 | q_time: 0.343748s | E: 4 | q_time/E: 0.085937s | shuffle time: 0.000232s
Tue Jan 26 05:39:45 2021 | q: 4/31 | q_time: 0.613545s | E: 6 | q_time/E: 0.102258s | shuffle time: 0.000241s
Tue Jan 26 05:39:46 2021 | q: 5/31 | q_time: 0.783138s | E: 8 | q_time/E: 0.097892s | shuffle time: 0.000273s
Tue Jan 26 05:39:47 2021 | q: 6/31 | q_time: 0.933647s | E: 10 | q_time/E: 0.093365s | shuffle time: 0.000274s
Tue Jan 26 05:39:48 2021 | q: 7/31 | q_time: 1.192776s | E: 13 | q_time/E: 0.091752s | shuffle time: 0.000244s
Tue Jan 26 05:39:50 2021 | q: 8/31 | q_time: 1.476320s | E: 16 | q_time/E: 0.092270s | shuffle time: 0.000248s
Tue Jan 26 05:39:51 2021 | q: 9/31 | q_time: 1.798754s | E: 19 | q_time/E: 0.094671s | shuffle time: 0.000251s
Tue Jan 26 05:39:53 2021 | q: 10/31 | q_time: 2.061348s | E: 22 | q_time/E: 0.093698s | shuffle time: 0.000252s
Tue Jan 26 05:39:56 2021 | q: 11/31 | q_time: 2.407461s | E: 26 | q_time/E: 0.092595s | shuffle time: 0.000252s
Tue Jan 26 05:39:59 2021 | q: 12/31 | q_time: 2.786985s | E: 30 | q_time/E: 0.092899s | shuffle time: 0.000256s
Tue Jan 26 05:40:02 2021 | q: 13/31 | q_time: 3.202738s | E: 34 | q_time/E: 0.094198s | shuffle time: 0.000254s
Tue Jan 26 05:40:05 2021 | q: 14/31 | q_time: 3.537775s | E: 37 | q_time/E: 0.095616s | shuffle time: 0.000255s
Tue Jan 26 05:40:09 2021 | q: 15/31 | q_time: 3.726738s | E: 40 | q_time/E: 0.093168s | shuffle time: 0.000254s
Tue Jan 26 05:40:13 2021 | q: 16/31 | q_time: 4.147636s | E: 44 | q_time/E: 0.094264s | shuffle time: 0.000252s
Tue Jan 26 05:40:18 2021 | q: 17/31 | q_time: 4.396638s | E: 46 | q_time/E: 0.095579s | shuffle time: 0.000253s
Tue Jan 26 05:40:22 2021 | q: 18/31 | q_time: 4.870447s | E: 49 | q_time/E: 0.099397s | shuffle time: 0.000256s
Tue Jan 26 05:40:27 2021 | q: 19/31 | q_time: 4.499478s | E: 50 | q_time/E: 0.089990s | shuffle time: 0.000255s
Tue Jan 26 05:40:32 2021 | q: 20/31 | q_time: 4.713150s | E: 52 | q_time/E: 0.090637s | shuffle time: 0.000257s
Tue Jan 26 05:40:36 2021 | q: 21/31 | q_time: 4.792882s | E: 53 | q_time/E: 0.090432s | shuffle time: 0.000259s
Tue Jan 26 05:40:42 2021 | q: 22/31 | q_time: 5.115468s | E: 55 | q_time/E: 0.093009s | shuffle time: 0.000257s
Tue Jan 26 05:40:53 2021 | q: 23/31 | q_time: 11.071179s | E: 57 | q_time/E: 0.194231s | shuffle time: 0.000258s
Tue Jan 26 05:40:59 2021 | q: 24/31 | q_time: 5.865263s | E: 60 | q_time/E: 0.097754s | shuffle time: 0.000310s
Tue Jan 26 05:41:04 2021 | q: 25/31 | q_time: 5.739507s | E: 61 | q_time/E: 0.094090s | shuffle time: 0.000255s
Tue Jan 26 05:41:10 2021 | q: 26/31 | q_time: 5.537062s | E: 62 | q_time/E: 0.089307s | shuffle time: 0.000254s
Tue Jan 26 05:41:16 2021 | q: 27/31 | q_time: 5.813205s | E: 64 | q_time/E: 0.090831s | shuffle time: 0.000254s
Tue Jan 26 05:41:32 2021 | q: 28/31 | q_time: 16.001467s | E: 67 | q_time/E: 0.238828s | shuffle time: 0.000252s
Tue Jan 26 05:41:38 2021 | q: 29/31 | q_time: 6.217372s | E: 69 | q_time/E: 0.090107s | shuffle time: 0.000252s
Tue Jan 26 05:41:44 2021 | q: 30/31 | q_time: 6.400540s | E: 70 | q_time/E: 0.091436s | shuffle time: 0.000250s
Tue Jan 26 05:41:51 2021 | q: 31/31 | q_time: 6.491033s | E: 71 | q_time/E: 0.091423s | shuffle time: 0.000249s
