q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.083429 1 0.083429 639938 639937 0
1 31 0.080077 1 0.080077 639938 639937 0
2 31 0.169251 2 0.084625 1280309 957079 323229
3 31 0.343857 4 0.085964 2565256 1589741 975514
4 31 0.531976 6 0.088663 3867338 2329212 1538125
5 31 0.726122 8 0.090765 5153353 2976873 2176479
6 31 0.914858 10 0.091486 6437994 3712263 2725730
7 31 1.194136 13 0.091857 8398093 4530581 3867511
8 31 1.485508 16 0.092844 10385765 5395085 4990679
9 31 1.764108 19 0.092848 12252277 6203496 6048780
10 31 2.040792 22 0.092763 14148405 7031506 7116898
11 31 2.423102 26 0.093196 16874648 8022988 8851659
12 31 2.815030 30 0.093834 19689669 9030511 10659157
13 31 3.133663 34 0.092167 22034862 9779871 12254990
14 31 3.380923 37 0.091376 23906998 10540172 13366825
15 31 3.769421 40 0.094236 26907878 11868129 15039748
16 31 4.549676 44 0.103402 33062316 14184278 18878037
17 31 4.338708 46 0.094320 31090801 13480477 17610323
18 31 5.782390 49 0.118008 42716283 18299070 24417212
19 31 4.942616 50 0.098852 36101602 15635686 20465915
20 31 6.352091 52 0.122156 47358592 20650403 26708188
21 31 5.191758 53 0.097958 38135414 16719459 21415954
22 31 6.992674 55 0.127140 52493165 22835815 29657349
23 31 5.476784 57 0.096084 40578657 17577153 23001503
24 31 5.852541 60 0.097542 43832519 18509129 25323389
25 31 5.822533 61 0.095451 41961906 17818830 24143075
26 31 5.945362 62 0.095893 43318752 18540171 24778580
27 31 5.959827 64 0.093122 43671957 18438994 25232962
28 31 11.140743 67 0.166280 84500444 35292790 49207653
29 31 6.681018 69 0.096826 49644555 20253532 29391022
30 31 6.520997 70 0.093157 48586719 19745781 28840937
31 31 6.492411 71 0.091442 49084991 19639613 29445377
122.899
