q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.083561 1 0.083561 639938 639937 0
1 31 0.079980 1 0.079980 639938 639937 0
2 31 0.169272 2 0.084636 1281123 958884 322238
3 31 0.346451 4 0.086613 2586061 1608969 977091
4 31 0.529068 6 0.088178 3850937 2319015 1531921
5 31 0.720158 8 0.090020 5130131 2979392 2150738
6 31 0.918099 10 0.091810 6465629 3732033 2733595
7 31 1.201601 13 0.092431 8437299 4520911 3916387
8 31 1.481275 16 0.092580 10365397 5392436 4972960
9 31 1.780960 19 0.093735 12391714 6275206 6116507
10 31 2.048230 22 0.093101 14185783 7057041 7128741
11 31 2.419802 26 0.093069 16865342 8021480 8843861
12 31 2.761075 30 0.092036 19314931 8820063 10494867
13 31 3.123274 34 0.091861 21998062 9747708 12250353
14 31 3.411787 37 0.092210 24130303 10690750 13439552
15 31 3.686110 40 0.092153 26279693 11582207 14697485
16 31 4.684017 44 0.106455 34100277 14744370 19355906
17 31 4.230014 46 0.091957 30310617 13055467 17255149
18 31 5.580623 49 0.113890 41183890 17614154 23569735
19 31 4.834293 50 0.096686 35234634 15486787 19747846
20 31 6.524722 52 0.125475 48757728 21092876 27664851
21 31 4.946640 53 0.093333 36332327 15874516 20457810
22 31 5.481534 55 0.099664 40620326 17745718 22874607
23 31 5.483626 57 0.096204 39523093 17050806 22472286
24 31 5.865413 60 0.097757 43998066 18676221 25321844
25 31 5.689831 61 0.093276 41044930 17453128 23591801
26 31 5.848110 62 0.094324 42642858 18231208 24411649
27 31 5.775482 64 0.090242 42286410 17970877 24315532
28 31 11.562918 67 0.172581 87969948 36688171 51281776
29 31 6.179814 69 0.089563 45758677 18750532 27008144
30 31 8.279913 70 0.118284 48262950 19576896 28686053
31 31 11.338873 71 0.159702 50185312 20211378 29973933
127.067
