q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.083519 1 0.083519 639938 639937 0
1 31 0.080187 1 0.080187 639938 639937 0
2 31 0.169856 2 0.084928 1280028 957692 322335
3 31 0.346161 4 0.086540 2564562 1590752 973809
4 31 0.542599 6 0.090433 3928187 2379466 1548720
5 31 0.732871 8 0.091609 5190957 3020961 2169995
6 31 0.923893 10 0.092389 6468542 3731246 2737295
7 31 1.199508 13 0.092270 8377189 4519549 3857639
8 31 1.485223 16 0.092826 10319762 5330913 4988848
9 31 1.791881 19 0.094310 12397982 6287519 6110462
10 31 2.098703 22 0.095396 14485659 7239777 7245881
11 31 2.503650 26 0.096294 17369321 8299093 9070227
12 31 2.800526 30 0.093351 19494002 8845086 10648915
13 31 3.160846 34 0.092966 22111993 9835963 12276029
14 31 3.540552 37 0.095691 24931850 11072095 13859754
15 31 3.874999 40 0.096875 27542816 12127160 15415655
16 31 4.210985 44 0.095704 30215644 12913161 17302482
17 31 4.251733 46 0.092429 30213574 13107885 17105688
18 31 4.734158 49 0.096615 34252543 14726336 19526206
19 31 4.662960 50 0.093259 33637821 14652838 18984982
20 31 4.806716 52 0.092437 34861953 15055186 19806766
21 31 5.532478 53 0.104386 40647104 17849382 22797721
22 31 6.941441 55 0.126208 52009955 22696356 29313598
23 31 5.367983 57 0.094175 39767805 17210950 22556854
24 31 6.335340 60 0.105589 47759715 20221953 27537761
25 31 5.929863 61 0.097211 42878042 18314409 24563632
26 31 5.684878 62 0.091692 41376975 17686657 23690317
27 31 5.829775 64 0.091090 42707048 18057785 24649262
28 31 9.766141 67 0.145763 73821970 30638809 43183160
29 31 6.037773 69 0.087504 44650192 18133129 26517062
30 31 6.396211 70 0.091374 47677590 19346280 28331309
31 31 6.323590 71 0.089065 47693085 19151113 28541971
118.147
