q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.084978 1 0.084978 639938 639937 0
1 31 0.080169 1 0.080169 639938 639937 0
2 31 0.169983 2 0.084991 1281314 958023 323290
3 31 0.348600 4 0.087150 2587930 1610802 977127
4 31 0.533066 6 0.088844 3874273 2348837 1525435
5 31 0.724145 8 0.090518 5142149 2976576 2165572
6 31 0.922301 10 0.092230 6486387 3751673 2734713
7 31 1.214045 13 0.093388 8514791 4620814 3893976
8 31 1.505256 16 0.094078 10516203 5485300 5030902
9 31 1.779884 19 0.093678 12347253 6224000 6123252
10 31 2.098691 22 0.095395 14536243 7257232 7279010
11 31 2.467263 26 0.094895 17165567 8167281 8998285
12 31 2.779353 30 0.092645 19386345 8888717 10497627
13 31 3.227122 34 0.094915 22710667 10147521 12563145
14 31 3.488817 37 0.094292 24462105 10838297 13623807
15 31 4.080101 40 0.102003 28292760 12472521 15820238
16 31 4.058103 44 0.092230 29167522 12400858 16766663
17 31 4.408866 46 0.095845 31587124 13710221 17876902
18 31 5.023660 49 0.102524 36663085 15670014 20993070
19 31 4.646675 50 0.092934 33664175 14657909 19006265
20 31 9.957017 52 0.191481 54708821 23741163 30967657
21 31 4.821975 53 0.090981 35210112 15370112 19839999
22 31 5.400477 55 0.098190 39706416 17342564 22363851
23 31 6.225418 57 0.109218 41526225 18032865 23493359
24 31 6.042336 60 0.100706 45377876 19189755 26188120
25 31 6.472421 61 0.106105 42738725 18360417 24378307
26 31 5.707694 62 0.092060 41469611 17779000 23690610
27 31 6.233143 64 0.097393 45843485 19410787 26432697
28 31 16.650654 67 0.248517 127649297 53309920 74339376
29 31 6.145895 69 0.089071 45395681 18421575 26974105
30 31 6.224004 70 0.088914 46293450 18710135 27583314
31 31 6.564809 71 0.092462 49599566 19966980 29632585
130.087
