q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.083610 1 0.083610 639938 639937 0
1 31 0.079847 1 0.079847 639938 639937 0
2 31 0.168674 2 0.084337 1280114 957349 322764
3 31 0.342443 4 0.085611 2563300 1588963 974336
4 31 0.537083 6 0.089514 3918345 2375222 1543122
5 31 0.720361 8 0.090045 5131216 2974290 2156925
6 31 0.908447 10 0.090845 6415355 3697466 2717888
7 31 1.204215 13 0.092632 8476318 4594631 3881686
8 31 1.515850 16 0.094741 10609899 5544599 5065299
9 31 1.804793 19 0.094989 12554006 6391287 6162718
10 31 2.093345 22 0.095152 14530509 7242268 7288240
11 31 2.512879 26 0.096649 17564080 8395322 9168757
12 31 2.820836 30 0.094028 19773456 9051174 10722281
13 31 3.238144 34 0.095240 22849168 10130384 12718783
14 31 3.552576 37 0.096016 25188820 11225545 13963274
15 31 3.826400 40 0.095660 27308957 12021464 15287492
16 31 4.787491 44 0.108807 34853818 14985098 19868719
17 31 4.318789 46 0.093887 30925282 13330709 17594572
18 31 5.860404 49 0.119600 43286998 18603970 24683027
19 31 4.719867 50 0.094397 34296408 14847560 19448847
20 31 6.103207 52 0.117369 45308216 19736212 25572003
21 31 5.819366 53 0.109799 43131527 18963307 24168219
22 31 8.932143 55 0.162403 43819893 19079619 24740273
23 31 13.175269 57 0.231145 39040815 16922101 22118713
24 31 6.547920 60 0.109132 49319652 20864696 28454955
25 31 6.038333 61 0.098989 43522887 18591842 24931044
26 31 5.736212 62 0.092520 41594087 17775720 23818366
27 31 5.889530 64 0.092024 43019292 18199146 24820145
28 31 16.542060 67 0.246896 98671249 41209885 57461363
29 31 6.352721 69 0.092068 46576637 19034731 27541905
30 31 6.404134 70 0.091488 47495153 19329686 28165466
31 31 6.555964 71 0.092338 49320008 19740499 29579508
139.193
