run: 597 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 17:01:05 2021 | q: 0/31 | q_time: 0.083313s | E: 1 | q_time/E: 0.083313s | shuffle time: 0.000000s
Mon Jan 25 17:01:05 2021 | q: 1/31 | q_time: 0.080378s | E: 1 | q_time/E: 0.080378s | shuffle time: 0.000216s
Mon Jan 25 17:01:06 2021 | q: 2/31 | q_time: 0.170135s | E: 2 | q_time/E: 0.085067s | shuffle time: 0.000239s
Mon Jan 25 17:01:06 2021 | q: 3/31 | q_time: 0.347857s | E: 4 | q_time/E: 0.086964s | shuffle time: 0.000234s
Mon Jan 25 17:01:07 2021 | q: 4/31 | q_time: 0.532993s | E: 6 | q_time/E: 0.088832s | shuffle time: 0.000243s
Mon Jan 25 17:01:07 2021 | q: 5/31 | q_time: 0.728902s | E: 8 | q_time/E: 0.091113s | shuffle time: 0.000246s
Mon Jan 25 17:01:08 2021 | q: 6/31 | q_time: 0.919581s | E: 10 | q_time/E: 0.091958s | shuffle time: 0.000248s
Mon Jan 25 17:01:09 2021 | q: 7/31 | q_time: 1.217567s | E: 13 | q_time/E: 0.093659s | shuffle time: 0.000243s
Mon Jan 25 17:01:11 2021 | q: 8/31 | q_time: 1.493007s | E: 16 | q_time/E: 0.093313s | shuffle time: 0.000249s
Mon Jan 25 17:01:13 2021 | q: 9/31 | q_time: 1.819514s | E: 19 | q_time/E: 0.095764s | shuffle time: 0.000252s
Mon Jan 25 17:01:15 2021 | q: 10/31 | q_time: 2.052462s | E: 22 | q_time/E: 0.093294s | shuffle time: 0.000254s
Mon Jan 25 17:01:17 2021 | q: 11/31 | q_time: 2.423844s | E: 26 | q_time/E: 0.093225s | shuffle time: 0.000255s
Mon Jan 25 17:01:20 2021 | q: 12/31 | q_time: 2.820498s | E: 30 | q_time/E: 0.094017s | shuffle time: 0.000256s
Mon Jan 25 17:01:23 2021 | q: 13/31 | q_time: 3.211457s | E: 34 | q_time/E: 0.094455s | shuffle time: 0.000257s
Mon Jan 25 17:01:27 2021 | q: 14/31 | q_time: 3.494344s | E: 37 | q_time/E: 0.094442s | shuffle time: 0.000255s
Mon Jan 25 17:01:33 2021 | q: 15/31 | q_time: 5.831970s | E: 40 | q_time/E: 0.145799s | shuffle time: 0.000255s
Mon Jan 25 17:01:37 2021 | q: 16/31 | q_time: 4.219788s | E: 44 | q_time/E: 0.095904s | shuffle time: 0.000300s
Mon Jan 25 17:01:41 2021 | q: 17/31 | q_time: 4.357361s | E: 46 | q_time/E: 0.094725s | shuffle time: 0.000254s
Mon Jan 25 17:01:46 2021 | q: 18/31 | q_time: 5.098719s | E: 49 | q_time/E: 0.104055s | shuffle time: 0.000255s
Mon Jan 25 17:01:52 2021 | q: 19/31 | q_time: 5.328367s | E: 50 | q_time/E: 0.106567s | shuffle time: 0.000258s
Mon Jan 25 17:01:58 2021 | q: 20/31 | q_time: 6.264667s | E: 52 | q_time/E: 0.120474s | shuffle time: 0.000258s
Mon Jan 25 17:02:03 2021 | q: 21/31 | q_time: 5.254895s | E: 53 | q_time/E: 0.099149s | shuffle time: 0.000259s
Mon Jan 25 17:02:10 2021 | q: 22/31 | q_time: 6.970039s | E: 55 | q_time/E: 0.126728s | shuffle time: 0.000258s
Mon Jan 25 17:02:16 2021 | q: 23/31 | q_time: 5.570626s | E: 57 | q_time/E: 0.097730s | shuffle time: 0.000259s
Mon Jan 25 17:02:30 2021 | q: 24/31 | q_time: 14.802423s | E: 60 | q_time/E: 0.246707s | shuffle time: 0.000257s
Mon Jan 25 17:02:36 2021 | q: 25/31 | q_time: 5.945948s | E: 61 | q_time/E: 0.097475s | shuffle time: 0.000257s
Mon Jan 25 17:02:42 2021 | q: 26/31 | q_time: 5.867399s | E: 62 | q_time/E: 0.094635s | shuffle time: 0.000255s
Mon Jan 25 17:02:48 2021 | q: 27/31 | q_time: 5.769206s | E: 64 | q_time/E: 0.090144s | shuffle time: 0.000256s
Mon Jan 25 17:03:02 2021 | q: 28/31 | q_time: 13.942773s | E: 67 | q_time/E: 0.208101s | shuffle time: 0.000252s
Mon Jan 25 17:03:08 2021 | q: 29/31 | q_time: 6.296756s | E: 69 | q_time/E: 0.091257s | shuffle time: 0.000254s
Mon Jan 25 17:03:15 2021 | q: 30/31 | q_time: 6.374701s | E: 70 | q_time/E: 0.091067s | shuffle time: 0.000250s
Mon Jan 25 17:03:21 2021 | q: 31/31 | q_time: 6.618429s | E: 71 | q_time/E: 0.093217s | shuffle time: 0.000249s
