q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.085279 1 0.085279 639938 639937 0
1 31 0.080524 1 0.080524 639938 639937 0
2 31 0.170382 2 0.085191 1280045 958683 321361
3 31 0.346126 4 0.086531 2564040 1593272 970767
4 31 0.533469 6 0.088911 3851094 2325859 1525234
5 31 0.730128 8 0.091266 5140751 2978967 2161783
6 31 0.920717 10 0.092072 6423370 3701289 2722080
7 31 1.210564 13 0.093120 8456800 4589487 3867312
8 31 1.493041 16 0.093315 10349128 5348592 5000535
9 31 1.789136 19 0.094165 12346268 6272372 6073895
10 31 2.061956 22 0.093725 14182341 7070784 7111556
11 31 3.669773 26 0.141145 17279954 8254819 9025134
12 31 3.037002 30 0.101233 19399195 8842409 10556785
13 31 3.249133 34 0.095563 22755140 10181611 12573528
14 31 3.507911 37 0.094808 24682085 10952178 13729906
15 31 4.267645 40 0.106691 27092227 11898113 15194113
16 31 4.312643 44 0.098015 30988126 13277129 17710996
17 31 4.542000 46 0.098739 32430668 14084798 18345869
18 31 5.382858 49 0.109854 39256008 16860127 22395880
19 31 6.321980 50 0.126440 36298959 15900280 20398678
20 31 8.057574 52 0.154953 56756012 24703383 32052628
21 31 5.177161 53 0.097682 37854910 16574603 21280306
22 31 4.960225 55 0.090186 36414341 15748826 20665514
23 31 5.367092 57 0.094160 39748216 17157196 22591019
24 31 7.678866 60 0.127981 53481294 22788969 30692324
25 31 5.798499 61 0.095057 41802795 17887956 23914838
26 31 5.575526 62 0.089928 40475236 17206623 23268612
27 31 5.873579 64 0.091775 43002249 18200736 24801512
28 31 12.804276 67 0.191109 84875067 35210424 49664642
29 31 6.088717 69 0.088242 45012320 18302273 26710046
30 31 6.474523 70 0.092493 48237223 19643601 28593621
31 31 6.918237 71 0.097440 52392131 21140046 31252084
128.487
