run: 210 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 03:06:59 2021 | q: 0/31 | q_time: 0.083434s | E: 1 | q_time/E: 0.083434s | shuffle time: 0.000000s
Mon Jan 25 03:06:59 2021 | q: 1/31 | q_time: 0.080255s | E: 1 | q_time/E: 0.080255s | shuffle time: 0.000217s
Mon Jan 25 03:06:59 2021 | q: 2/31 | q_time: 0.170004s | E: 2 | q_time/E: 0.085002s | shuffle time: 0.000239s
Mon Jan 25 03:07:00 2021 | q: 3/31 | q_time: 0.345945s | E: 4 | q_time/E: 0.086486s | shuffle time: 0.000234s
Mon Jan 25 03:07:00 2021 | q: 4/31 | q_time: 0.534455s | E: 6 | q_time/E: 0.089076s | shuffle time: 0.000243s
Mon Jan 25 03:07:01 2021 | q: 5/31 | q_time: 0.723735s | E: 8 | q_time/E: 0.090467s | shuffle time: 0.000247s
Mon Jan 25 03:07:02 2021 | q: 6/31 | q_time: 0.935420s | E: 10 | q_time/E: 0.093542s | shuffle time: 0.000247s
Mon Jan 25 03:07:03 2021 | q: 7/31 | q_time: 1.202193s | E: 13 | q_time/E: 0.092476s | shuffle time: 0.000246s
Mon Jan 25 03:07:05 2021 | q: 8/31 | q_time: 1.486315s | E: 16 | q_time/E: 0.092895s | shuffle time: 0.000248s
Mon Jan 25 03:07:06 2021 | q: 9/31 | q_time: 1.825512s | E: 19 | q_time/E: 0.096080s | shuffle time: 0.000250s
Mon Jan 25 03:07:09 2021 | q: 10/31 | q_time: 2.098209s | E: 22 | q_time/E: 0.095373s | shuffle time: 0.000251s
Mon Jan 25 03:07:11 2021 | q: 11/31 | q_time: 2.498345s | E: 26 | q_time/E: 0.096090s | shuffle time: 0.000254s
Mon Jan 25 03:07:14 2021 | q: 12/31 | q_time: 2.804040s | E: 30 | q_time/E: 0.093468s | shuffle time: 0.000254s
Mon Jan 25 03:07:17 2021 | q: 13/31 | q_time: 3.180956s | E: 34 | q_time/E: 0.093558s | shuffle time: 0.000256s
Mon Jan 25 03:07:21 2021 | q: 14/31 | q_time: 3.572382s | E: 37 | q_time/E: 0.096551s | shuffle time: 0.000255s
Mon Jan 25 03:07:24 2021 | q: 15/31 | q_time: 3.724167s | E: 40 | q_time/E: 0.093104s | shuffle time: 0.000254s
Mon Jan 25 03:07:28 2021 | q: 16/31 | q_time: 4.074155s | E: 44 | q_time/E: 0.092594s | shuffle time: 0.000252s
Mon Jan 25 03:07:33 2021 | q: 17/31 | q_time: 4.235132s | E: 46 | q_time/E: 0.092068s | shuffle time: 0.000254s
Mon Jan 25 03:07:38 2021 | q: 18/31 | q_time: 5.572160s | E: 49 | q_time/E: 0.113718s | shuffle time: 0.000256s
Mon Jan 25 03:07:43 2021 | q: 19/31 | q_time: 4.693157s | E: 50 | q_time/E: 0.093863s | shuffle time: 0.000256s
Mon Jan 25 03:07:50 2021 | q: 20/31 | q_time: 7.148159s | E: 52 | q_time/E: 0.137465s | shuffle time: 0.000256s
Mon Jan 25 03:07:55 2021 | q: 21/31 | q_time: 5.138613s | E: 53 | q_time/E: 0.096955s | shuffle time: 0.000257s
Mon Jan 25 03:08:01 2021 | q: 22/31 | q_time: 5.380804s | E: 55 | q_time/E: 0.097833s | shuffle time: 0.000258s
Mon Jan 25 03:08:19 2021 | q: 23/31 | q_time: 18.254689s | E: 57 | q_time/E: 0.320258s | shuffle time: 0.000257s
Mon Jan 25 03:08:25 2021 | q: 24/31 | q_time: 6.247644s | E: 60 | q_time/E: 0.104127s | shuffle time: 0.000424s
Mon Jan 25 03:08:31 2021 | q: 25/31 | q_time: 6.148211s | E: 61 | q_time/E: 0.100790s | shuffle time: 0.000256s
Mon Jan 25 03:08:37 2021 | q: 26/31 | q_time: 6.228634s | E: 62 | q_time/E: 0.100462s | shuffle time: 0.000254s
Mon Jan 25 03:08:43 2021 | q: 27/31 | q_time: 5.919819s | E: 64 | q_time/E: 0.092497s | shuffle time: 0.000254s
Mon Jan 25 03:09:01 2021 | q: 28/31 | q_time: 17.254502s | E: 67 | q_time/E: 0.257530s | shuffle time: 0.000253s
Mon Jan 25 03:09:07 2021 | q: 29/31 | q_time: 6.343666s | E: 69 | q_time/E: 0.091937s | shuffle time: 0.000251s
Mon Jan 25 03:09:13 2021 | q: 30/31 | q_time: 6.191071s | E: 70 | q_time/E: 0.088444s | shuffle time: 0.000251s
Mon Jan 25 03:09:19 2021 | q: 31/31 | q_time: 6.227951s | E: 71 | q_time/E: 0.087718s | shuffle time: 0.000248s
