q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.082844 1 0.082844 639938 639937 0
1 31 0.080068 1 0.080068 639938 639937 0
2 31 0.169649 2 0.084824 1280734 955111 325622
3 31 0.344990 4 0.086247 2567215 1597400 969814
4 31 0.533764 6 0.088961 3876652 2345550 1531101
5 31 0.726767 8 0.090846 5153164 2983568 2169595
6 31 0.919722 10 0.091972 6449891 3701038 2748852
7 31 1.199922 13 0.092302 8418275 4555261 3863013
8 31 1.514178 16 0.094636 10566663 5503116 5063546
9 31 1.770119 19 0.093164 12291186 6247950 6043235
10 31 2.103686 22 0.095622 14564335 7292944 7271390
11 31 2.524511 26 0.097097 17596543 8453265 9143277
12 31 2.816395 30 0.093880 19680617 9019020 10661596
13 31 3.157498 34 0.092868 22213252 9887853 12325398
14 31 3.458656 37 0.093477 24442453 10842235 13600217
15 31 3.733112 40 0.093328 26584189 11657293 14926895
16 31 4.182195 44 0.095050 30150859 12873415 17277443
17 31 4.252526 46 0.092446 30430824 13161373 17269450
18 31 6.079663 49 0.124075 45039467 19438179 25601287
19 31 4.702735 50 0.094055 34167405 14950582 19216822
20 31 6.753378 52 0.129873 49739933 21656521 28083411
21 31 18.711018 53 0.353038 38056695 16760442 21296252
22 31 6.229765 55 0.113268 46237084 20180455 26056628
23 31 5.182348 57 0.090918 38428510 16579580 21848929
24 31 6.279661 60 0.104661 47386521 20084531 27301989
25 31 5.967857 61 0.097834 43252196 18490975 24761220
26 31 5.754789 62 0.092819 42003714 18021142 23982571
27 31 6.129851 64 0.095779 45157887 19168315 25989571
28 31 12.322319 67 0.183915 94132421 39233166 54899254
29 31 6.142815 69 0.089026 45573495 18668274 26905220
30 31 6.694253 70 0.095632 50129882 20430054 29699827
31 31 6.543149 71 0.092157 49511393 20029046 29482346
137.064
