run: 28 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Sun Jan 24 20:34:19 2021 | q: 0/31 | q_time: 0.083358s | E: 1 | q_time/E: 0.083358s | shuffle time: 0.000000s
Sun Jan 24 20:34:19 2021 | q: 1/31 | q_time: 0.080239s | E: 1 | q_time/E: 0.080239s | shuffle time: 0.000220s
Sun Jan 24 20:34:19 2021 | q: 2/31 | q_time: 0.169654s | E: 2 | q_time/E: 0.084827s | shuffle time: 0.000245s
Sun Jan 24 20:34:19 2021 | q: 3/31 | q_time: 0.344606s | E: 4 | q_time/E: 0.086151s | shuffle time: 0.000237s
Sun Jan 24 20:34:20 2021 | q: 4/31 | q_time: 0.536185s | E: 6 | q_time/E: 0.089364s | shuffle time: 0.000245s
Sun Jan 24 20:34:21 2021 | q: 5/31 | q_time: 0.725394s | E: 8 | q_time/E: 0.090674s | shuffle time: 0.000254s
Sun Jan 24 20:34:22 2021 | q: 6/31 | q_time: 0.921186s | E: 10 | q_time/E: 0.092119s | shuffle time: 0.000250s
Sun Jan 24 20:34:23 2021 | q: 7/31 | q_time: 1.206965s | E: 13 | q_time/E: 0.092843s | shuffle time: 0.000249s
Sun Jan 24 20:34:24 2021 | q: 8/31 | q_time: 1.496455s | E: 16 | q_time/E: 0.093528s | shuffle time: 0.000252s
Sun Jan 24 20:34:26 2021 | q: 9/31 | q_time: 1.768776s | E: 19 | q_time/E: 0.093093s | shuffle time: 0.000255s
Sun Jan 24 20:34:28 2021 | q: 10/31 | q_time: 2.048866s | E: 22 | q_time/E: 0.093130s | shuffle time: 0.000256s
Sun Jan 24 20:34:30 2021 | q: 11/31 | q_time: 2.439032s | E: 26 | q_time/E: 0.093809s | shuffle time: 0.000258s
Sun Jan 24 20:34:33 2021 | q: 12/31 | q_time: 2.831342s | E: 30 | q_time/E: 0.094378s | shuffle time: 0.000257s
Sun Jan 24 20:34:36 2021 | q: 13/31 | q_time: 3.132076s | E: 34 | q_time/E: 0.092120s | shuffle time: 0.000260s
Sun Jan 24 20:34:42 2021 | q: 14/31 | q_time: 5.646294s | E: 37 | q_time/E: 0.152603s | shuffle time: 0.000742s
Sun Jan 24 20:34:46 2021 | q: 15/31 | q_time: 3.698967s | E: 40 | q_time/E: 0.092474s | shuffle time: 0.000280s
Sun Jan 24 20:34:50 2021 | q: 16/31 | q_time: 4.069477s | E: 44 | q_time/E: 0.092488s | shuffle time: 0.000256s
Sun Jan 24 20:34:54 2021 | q: 17/31 | q_time: 4.623490s | E: 46 | q_time/E: 0.100511s | shuffle time: 0.000259s
Sun Jan 24 20:35:01 2021 | q: 18/31 | q_time: 6.537217s | E: 49 | q_time/E: 0.133413s | shuffle time: 0.000260s
Sun Jan 24 20:35:06 2021 | q: 19/31 | q_time: 4.586621s | E: 50 | q_time/E: 0.091732s | shuffle time: 0.000259s
Sun Jan 24 20:35:12 2021 | q: 20/31 | q_time: 6.024139s | E: 52 | q_time/E: 0.115849s | shuffle time: 0.000261s
Sun Jan 24 20:35:16 2021 | q: 21/31 | q_time: 4.729527s | E: 53 | q_time/E: 0.089236s | shuffle time: 0.000262s
Sun Jan 24 20:35:22 2021 | q: 22/31 | q_time: 5.279058s | E: 55 | q_time/E: 0.095983s | shuffle time: 0.000261s
Sun Jan 24 20:35:27 2021 | q: 23/31 | q_time: 5.046675s | E: 57 | q_time/E: 0.088538s | shuffle time: 0.000262s
Sun Jan 24 20:35:32 2021 | q: 24/31 | q_time: 5.618973s | E: 60 | q_time/E: 0.093650s | shuffle time: 0.000262s
Sun Jan 24 20:35:38 2021 | q: 25/31 | q_time: 5.904847s | E: 61 | q_time/E: 0.096801s | shuffle time: 0.000260s
Sun Jan 24 20:35:44 2021 | q: 26/31 | q_time: 5.616264s | E: 62 | q_time/E: 0.090585s | shuffle time: 0.000259s
Sun Jan 24 20:35:50 2021 | q: 27/31 | q_time: 5.703489s | E: 64 | q_time/E: 0.089117s | shuffle time: 0.000257s
Sun Jan 24 20:36:02 2021 | q: 28/31 | q_time: 12.718821s | E: 67 | q_time/E: 0.189833s | shuffle time: 0.000256s
Sun Jan 24 20:36:09 2021 | q: 29/31 | q_time: 6.353627s | E: 69 | q_time/E: 0.092082s | shuffle time: 0.000256s
Sun Jan 24 20:36:28 2021 | q: 30/31 | q_time: 19.236907s | E: 70 | q_time/E: 0.274813s | shuffle time: 0.000254s
Sun Jan 24 20:36:35 2021 | q: 31/31 | q_time: 7.043007s | E: 71 | q_time/E: 0.099197s | shuffle time: 0.000395s
