q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.083688 1 0.083688 639938 639937 0
1 31 0.079402 1 0.079402 639938 639937 0
2 31 0.169017 2 0.084509 1281408 956084 325323
3 31 0.343933 4 0.085983 2568469 1589853 978615
4 31 0.532829 6 0.088805 3887791 2358231 1529559
5 31 0.721738 8 0.090217 5147188 2992905 2154282
6 31 0.909891 10 0.090989 6426139 3700847 2725291
7 31 1.189527 13 0.091502 8388366 4521165 3867200
8 31 1.466020 16 0.091626 10283333 5329449 4953883
9 31 1.763223 19 0.092801 12310572 6233090 6077481
10 31 2.047145 22 0.093052 14237972 7043454 7194517
11 31 2.408905 26 0.092650 16843220 7978569 8864650
12 31 2.824533 30 0.094151 19861391 9117137 10744253
13 31 3.178631 34 0.093489 22488187 10033776 12454410
14 31 3.379407 37 0.091335 23972764 10604724 13368039
15 31 3.644406 40 0.091110 26040824 11479486 14561337
16 31 4.542320 44 0.103235 33127687 14230456 18897230
17 31 4.382250 46 0.095266 31563479 13658375 17905103
18 31 4.740784 49 0.096751 34670230 14894538 19775691
19 31 4.950008 50 0.099000 36290939 15643160 20647778
20 31 10.709192 52 0.205946 42857578 18642378 24215199
21 31 5.236501 53 0.098802 37384820 16324389 21060430
22 31 5.409136 55 0.098348 40227346 17516684 22710661
23 31 5.847194 57 0.102582 43846841 18943035 24903805
24 31 6.191835 60 0.103197 46853550 19863079 26990470
25 31 5.999668 61 0.098355 43621877 18644351 24977525
26 31 5.858510 62 0.094492 42922310 18466971 24455338
27 31 5.940839 64 0.092826 43801912 18550507 25251404
28 31 14.631118 67 0.218375 112600796 46879798 65720997
29 31 13.907148 69 0.201553 46712956 19125516 27587439
30 31 6.435140 70 0.091931 48259639 19618720 28640918
31 31 6.687645 71 0.094192 50897361 20463421 30433939
136.212
