run: 729 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 21:42:38 2021 | q: 0/31 | q_time: 0.083349s | E: 1 | q_time/E: 0.083349s | shuffle time: 0.000000s
Mon Jan 25 21:42:38 2021 | q: 1/31 | q_time: 0.079904s | E: 1 | q_time/E: 0.079904s | shuffle time: 0.000214s
Mon Jan 25 21:42:39 2021 | q: 2/31 | q_time: 0.168933s | E: 2 | q_time/E: 0.084466s | shuffle time: 0.000239s
Mon Jan 25 21:42:39 2021 | q: 3/31 | q_time: 0.343090s | E: 4 | q_time/E: 0.085773s | shuffle time: 0.000233s
Mon Jan 25 21:42:39 2021 | q: 4/31 | q_time: 0.532410s | E: 6 | q_time/E: 0.088735s | shuffle time: 0.000240s
Mon Jan 25 21:42:40 2021 | q: 5/31 | q_time: 0.720818s | E: 8 | q_time/E: 0.090102s | shuffle time: 0.000245s
Mon Jan 25 21:42:41 2021 | q: 6/31 | q_time: 0.910935s | E: 10 | q_time/E: 0.091093s | shuffle time: 0.000245s
Mon Jan 25 21:42:42 2021 | q: 7/31 | q_time: 1.197142s | E: 13 | q_time/E: 0.092088s | shuffle time: 0.000243s
Mon Jan 25 21:42:44 2021 | q: 8/31 | q_time: 1.480435s | E: 16 | q_time/E: 0.092527s | shuffle time: 0.000247s
Mon Jan 25 21:42:46 2021 | q: 9/31 | q_time: 1.760651s | E: 19 | q_time/E: 0.092666s | shuffle time: 0.000249s
Mon Jan 25 21:42:48 2021 | q: 10/31 | q_time: 2.054962s | E: 22 | q_time/E: 0.093407s | shuffle time: 0.000252s
Mon Jan 25 21:42:50 2021 | q: 11/31 | q_time: 2.493602s | E: 26 | q_time/E: 0.095908s | shuffle time: 0.000252s
Mon Jan 25 21:42:53 2021 | q: 12/31 | q_time: 2.787333s | E: 30 | q_time/E: 0.092911s | shuffle time: 0.000252s
Mon Jan 25 21:42:56 2021 | q: 13/31 | q_time: 3.109313s | E: 34 | q_time/E: 0.091450s | shuffle time: 0.000253s
Mon Jan 25 21:42:59 2021 | q: 14/31 | q_time: 3.393721s | E: 37 | q_time/E: 0.091722s | shuffle time: 0.000254s
Mon Jan 25 21:43:03 2021 | q: 15/31 | q_time: 3.746567s | E: 40 | q_time/E: 0.093664s | shuffle time: 0.000251s
Mon Jan 25 21:43:07 2021 | q: 16/31 | q_time: 4.218646s | E: 44 | q_time/E: 0.095878s | shuffle time: 0.000251s
Mon Jan 25 21:43:12 2021 | q: 17/31 | q_time: 4.281189s | E: 46 | q_time/E: 0.093069s | shuffle time: 0.000251s
Mon Jan 25 21:43:17 2021 | q: 18/31 | q_time: 5.275851s | E: 49 | q_time/E: 0.107670s | shuffle time: 0.000254s
Mon Jan 25 21:43:22 2021 | q: 19/31 | q_time: 4.610823s | E: 50 | q_time/E: 0.092216s | shuffle time: 0.000254s
Mon Jan 25 21:43:28 2021 | q: 20/31 | q_time: 6.936983s | E: 52 | q_time/E: 0.133404s | shuffle time: 0.000254s
Mon Jan 25 21:43:40 2021 | q: 21/31 | q_time: 11.773958s | E: 53 | q_time/E: 0.222150s | shuffle time: 0.000255s
Mon Jan 25 21:43:46 2021 | q: 22/31 | q_time: 5.281147s | E: 55 | q_time/E: 0.096021s | shuffle time: 0.000335s
Mon Jan 25 21:43:51 2021 | q: 23/31 | q_time: 5.901001s | E: 57 | q_time/E: 0.103526s | shuffle time: 0.000256s
Mon Jan 25 21:43:58 2021 | q: 24/31 | q_time: 6.101400s | E: 60 | q_time/E: 0.101690s | shuffle time: 0.000256s
Mon Jan 25 21:44:03 2021 | q: 25/31 | q_time: 5.701740s | E: 61 | q_time/E: 0.093471s | shuffle time: 0.000255s
Mon Jan 25 21:44:09 2021 | q: 26/31 | q_time: 5.789249s | E: 62 | q_time/E: 0.093375s | shuffle time: 0.000254s
Mon Jan 25 21:44:15 2021 | q: 27/31 | q_time: 5.761287s | E: 64 | q_time/E: 0.090020s | shuffle time: 0.000253s
Mon Jan 25 21:44:27 2021 | q: 28/31 | q_time: 11.991138s | E: 67 | q_time/E: 0.178972s | shuffle time: 0.000251s
Mon Jan 25 21:44:33 2021 | q: 29/31 | q_time: 6.047560s | E: 69 | q_time/E: 0.087646s | shuffle time: 0.000249s
Mon Jan 25 21:44:39 2021 | q: 30/31 | q_time: 6.493981s | E: 70 | q_time/E: 0.092771s | shuffle time: 0.000249s
Mon Jan 25 21:44:46 2021 | q: 31/31 | q_time: 6.738456s | E: 71 | q_time/E: 0.094908s | shuffle time: 0.000246s
