run: 852 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Tue Jan 26 02:02:06 2021 | q: 0/31 | q_time: 0.084864s | E: 1 | q_time/E: 0.084864s | shuffle time: 0.000000s
Tue Jan 26 02:02:06 2021 | q: 1/31 | q_time: 0.079706s | E: 1 | q_time/E: 0.079706s | shuffle time: 0.000221s
Tue Jan 26 02:02:06 2021 | q: 2/31 | q_time: 0.168632s | E: 2 | q_time/E: 0.084316s | shuffle time: 0.000243s
Tue Jan 26 02:02:06 2021 | q: 3/31 | q_time: 0.343008s | E: 4 | q_time/E: 0.085752s | shuffle time: 0.000235s
Tue Jan 26 02:02:07 2021 | q: 4/31 | q_time: 0.530212s | E: 6 | q_time/E: 0.088369s | shuffle time: 0.000243s
Tue Jan 26 02:02:08 2021 | q: 5/31 | q_time: 0.720961s | E: 8 | q_time/E: 0.090120s | shuffle time: 0.000251s
Tue Jan 26 02:02:09 2021 | q: 6/31 | q_time: 0.914371s | E: 10 | q_time/E: 0.091437s | shuffle time: 0.000249s
Tue Jan 26 02:02:10 2021 | q: 7/31 | q_time: 1.200596s | E: 13 | q_time/E: 0.092354s | shuffle time: 0.000247s
Tue Jan 26 02:02:11 2021 | q: 8/31 | q_time: 1.481919s | E: 16 | q_time/E: 0.092620s | shuffle time: 0.000251s
Tue Jan 26 02:02:13 2021 | q: 9/31 | q_time: 1.766316s | E: 19 | q_time/E: 0.092964s | shuffle time: 0.000252s
Tue Jan 26 02:02:15 2021 | q: 10/31 | q_time: 2.054001s | E: 22 | q_time/E: 0.093364s | shuffle time: 0.000253s
Tue Jan 26 02:02:18 2021 | q: 11/31 | q_time: 2.496500s | E: 26 | q_time/E: 0.096019s | shuffle time: 0.000254s
Tue Jan 26 02:02:20 2021 | q: 12/31 | q_time: 2.804757s | E: 30 | q_time/E: 0.093492s | shuffle time: 0.000256s
Tue Jan 26 02:02:24 2021 | q: 13/31 | q_time: 3.174703s | E: 34 | q_time/E: 0.093374s | shuffle time: 0.000255s
Tue Jan 26 02:02:27 2021 | q: 14/31 | q_time: 3.470427s | E: 37 | q_time/E: 0.093795s | shuffle time: 0.000256s
Tue Jan 26 02:02:31 2021 | q: 15/31 | q_time: 3.798350s | E: 40 | q_time/E: 0.094959s | shuffle time: 0.000255s
Tue Jan 26 02:02:35 2021 | q: 16/31 | q_time: 4.245495s | E: 44 | q_time/E: 0.096489s | shuffle time: 0.000253s
Tue Jan 26 02:02:50 2021 | q: 17/31 | q_time: 14.969614s | E: 46 | q_time/E: 0.325426s | shuffle time: 0.000255s
Tue Jan 26 02:03:00 2021 | q: 18/31 | q_time: 9.639690s | E: 49 | q_time/E: 0.196728s | shuffle time: 0.001446s
Tue Jan 26 02:03:04 2021 | q: 19/31 | q_time: 4.715033s | E: 50 | q_time/E: 0.094301s | shuffle time: 0.000257s
Tue Jan 26 02:03:10 2021 | q: 20/31 | q_time: 5.932628s | E: 52 | q_time/E: 0.114089s | shuffle time: 0.000259s
Tue Jan 26 02:03:15 2021 | q: 21/31 | q_time: 4.989865s | E: 53 | q_time/E: 0.094148s | shuffle time: 0.000258s
Tue Jan 26 02:03:20 2021 | q: 22/31 | q_time: 4.968828s | E: 55 | q_time/E: 0.090342s | shuffle time: 0.000259s
Tue Jan 26 02:03:26 2021 | q: 23/31 | q_time: 5.337957s | E: 57 | q_time/E: 0.093648s | shuffle time: 0.000259s
Tue Jan 26 02:03:31 2021 | q: 24/31 | q_time: 5.809625s | E: 60 | q_time/E: 0.096827s | shuffle time: 0.000258s
Tue Jan 26 02:03:37 2021 | q: 25/31 | q_time: 5.511181s | E: 61 | q_time/E: 0.090347s | shuffle time: 0.000257s
Tue Jan 26 02:03:43 2021 | q: 26/31 | q_time: 6.135589s | E: 62 | q_time/E: 0.098961s | shuffle time: 0.000257s
Tue Jan 26 02:03:49 2021 | q: 27/31 | q_time: 5.828786s | E: 64 | q_time/E: 0.091075s | shuffle time: 0.000252s
Tue Jan 26 02:04:02 2021 | q: 28/31 | q_time: 13.455111s | E: 67 | q_time/E: 0.200823s | shuffle time: 0.000253s
Tue Jan 26 02:04:08 2021 | q: 29/31 | q_time: 6.060067s | E: 69 | q_time/E: 0.087827s | shuffle time: 0.000253s
Tue Jan 26 02:04:15 2021 | q: 30/31 | q_time: 6.331223s | E: 70 | q_time/E: 0.090446s | shuffle time: 0.000251s
Tue Jan 26 02:04:35 2021 | q: 31/31 | q_time: 20.139833s | E: 71 | q_time/E: 0.283660s | shuffle time: 0.000250s
