q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.082394 1 0.082394 639938 639937 0
1 31 0.079521 1 0.079521 639938 639937 0
2 31 0.168844 2 0.084422 1280541 956259 324281
3 31 0.343143 4 0.085786 2565454 1596316 969137
4 31 0.529282 6 0.088214 3868151 2338722 1529428
5 31 0.734219 8 0.091777 5246429 3061055 2185373
6 31 0.921379 10 0.092138 6515753 3767493 2748259
7 31 1.199247 13 0.092250 8456170 4599299 3856870
8 31 1.494677 16 0.093417 10493867 5472963 5020903
9 31 1.754154 19 0.092324 12238557 6200446 6038110
10 31 2.072671 22 0.094212 14425606 7200869 7224736
11 31 2.424622 26 0.093255 16941001 8053116 8887884
12 31 2.813128 30 0.093771 19757981 9053099 10704881
13 31 3.159651 34 0.092931 22315195 9945926 12369268
14 31 3.475599 37 0.093935 24684034 10934847 13749186
15 31 3.864399 40 0.096610 27726526 12280639 15445886
16 31 4.479514 44 0.101807 32601846 13954758 18647087
17 31 4.425341 46 0.096203 31872230 13737904 18134325
18 31 6.479528 49 0.132235 48365851 20840794 27525056
19 31 4.706072 50 0.094121 34338661 14940425 19398235
20 31 5.176670 52 0.099551 38223018 16647610 21575407
21 31 5.795567 53 0.109350 43173589 18898024 24275564
22 31 5.762058 55 0.104765 43025033 18691969 24333063
23 31 5.248794 57 0.092084 39031793 16847212 22184580
24 31 6.240711 60 0.104012 47230464 19985479 27244984
25 31 5.668208 61 0.092921 41059248 17528320 23530927
26 31 5.966175 62 0.096229 43754524 18732755 25021768
27 31 5.851136 64 0.091424 43076782 18275042 24801739
28 31 11.913023 67 0.177806 91128197 38023041 53105155
29 31 6.506700 69 0.094300 48586539 19683576 28902962
30 31 6.833287 70 0.097618 51398800 20876917 30521882
31 31 6.256755 71 0.088123 47422871 18932241 28490629
122.427
