run: 455 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 11:54:08 2021 | q: 0/31 | q_time: 0.106799s | E: 1 | q_time/E: 0.106799s | shuffle time: 0.000000s
Mon Jan 25 11:54:08 2021 | q: 1/31 | q_time: 0.089261s | E: 1 | q_time/E: 0.089261s | shuffle time: 0.000265s
Mon Jan 25 11:54:09 2021 | q: 2/31 | q_time: 0.179016s | E: 2 | q_time/E: 0.089508s | shuffle time: 0.000273s
Mon Jan 25 11:54:09 2021 | q: 3/31 | q_time: 0.357725s | E: 4 | q_time/E: 0.089431s | shuffle time: 0.000248s
Mon Jan 25 11:54:09 2021 | q: 4/31 | q_time: 0.535074s | E: 6 | q_time/E: 0.089179s | shuffle time: 0.000249s
Mon Jan 25 11:54:10 2021 | q: 5/31 | q_time: 0.724823s | E: 8 | q_time/E: 0.090603s | shuffle time: 0.000249s
Mon Jan 25 11:54:11 2021 | q: 6/31 | q_time: 0.909305s | E: 10 | q_time/E: 0.090930s | shuffle time: 0.000247s
Mon Jan 25 11:54:12 2021 | q: 7/31 | q_time: 1.210251s | E: 13 | q_time/E: 0.093096s | shuffle time: 0.000245s
Mon Jan 25 11:54:14 2021 | q: 8/31 | q_time: 1.483909s | E: 16 | q_time/E: 0.092744s | shuffle time: 0.000250s
Mon Jan 25 11:54:16 2021 | q: 9/31 | q_time: 1.819925s | E: 19 | q_time/E: 0.095786s | shuffle time: 0.000252s
Mon Jan 25 11:54:18 2021 | q: 10/31 | q_time: 2.036282s | E: 22 | q_time/E: 0.092558s | shuffle time: 0.000255s
Mon Jan 25 11:54:20 2021 | q: 11/31 | q_time: 2.401214s | E: 26 | q_time/E: 0.092354s | shuffle time: 0.000257s
Mon Jan 25 11:54:23 2021 | q: 12/31 | q_time: 2.794117s | E: 30 | q_time/E: 0.093137s | shuffle time: 0.000259s
Mon Jan 25 11:54:26 2021 | q: 13/31 | q_time: 3.199922s | E: 34 | q_time/E: 0.094115s | shuffle time: 0.000257s
Mon Jan 25 11:54:29 2021 | q: 14/31 | q_time: 3.438719s | E: 37 | q_time/E: 0.092938s | shuffle time: 0.000256s
Mon Jan 25 11:54:33 2021 | q: 15/31 | q_time: 3.858081s | E: 40 | q_time/E: 0.096452s | shuffle time: 0.000255s
Mon Jan 25 11:54:38 2021 | q: 16/31 | q_time: 4.538263s | E: 44 | q_time/E: 0.103142s | shuffle time: 0.000252s
Mon Jan 25 11:54:42 2021 | q: 17/31 | q_time: 4.172039s | E: 46 | q_time/E: 0.090696s | shuffle time: 0.000253s
Mon Jan 25 11:54:48 2021 | q: 18/31 | q_time: 5.954719s | E: 49 | q_time/E: 0.121525s | shuffle time: 0.000255s
Mon Jan 25 11:54:53 2021 | q: 19/31 | q_time: 5.162881s | E: 50 | q_time/E: 0.103258s | shuffle time: 0.000258s
Mon Jan 25 11:54:59 2021 | q: 20/31 | q_time: 5.701302s | E: 52 | q_time/E: 0.109640s | shuffle time: 0.000262s
Mon Jan 25 11:55:04 2021 | q: 21/31 | q_time: 5.345320s | E: 53 | q_time/E: 0.100855s | shuffle time: 0.000257s
Mon Jan 25 11:55:09 2021 | q: 22/31 | q_time: 4.883951s | E: 55 | q_time/E: 0.088799s | shuffle time: 0.000257s
Mon Jan 25 11:55:14 2021 | q: 23/31 | q_time: 5.288863s | E: 57 | q_time/E: 0.092787s | shuffle time: 0.000256s
Mon Jan 25 11:55:20 2021 | q: 24/31 | q_time: 5.867758s | E: 60 | q_time/E: 0.097796s | shuffle time: 0.000258s
Mon Jan 25 11:55:26 2021 | q: 25/31 | q_time: 5.480934s | E: 61 | q_time/E: 0.089851s | shuffle time: 0.000256s
Mon Jan 25 11:55:31 2021 | q: 26/31 | q_time: 5.630623s | E: 62 | q_time/E: 0.090816s | shuffle time: 0.000255s
Mon Jan 25 11:55:37 2021 | q: 27/31 | q_time: 6.097168s | E: 64 | q_time/E: 0.095268s | shuffle time: 0.000254s
Mon Jan 25 11:55:50 2021 | q: 28/31 | q_time: 12.827821s | E: 67 | q_time/E: 0.191460s | shuffle time: 0.000254s
Mon Jan 25 11:55:56 2021 | q: 29/31 | q_time: 6.111586s | E: 69 | q_time/E: 0.088574s | shuffle time: 0.000252s
Mon Jan 25 11:56:03 2021 | q: 30/31 | q_time: 6.186727s | E: 70 | q_time/E: 0.088382s | shuffle time: 0.000253s
Mon Jan 25 11:56:09 2021 | q: 31/31 | q_time: 6.344907s | E: 71 | q_time/E: 0.089365s | shuffle time: 0.000249s
