q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.084045 1 0.084045 639938 639937 0
1 31 0.079778 1 0.079778 639938 639937 0
2 31 0.169017 2 0.084509 1280042 957113 322928
3 31 0.343257 4 0.085814 2562574 1593226 969347
4 31 0.535036 6 0.089173 3896997 2358228 1538768
5 31 0.726318 8 0.090790 5163524 2983324 2180199
6 31 0.931231 10 0.093123 6580395 3809816 2770578
7 31 1.187897 13 0.091377 8362410 4528785 3833624
8 31 1.481704 16 0.092606 10389200 5396129 4993070
9 31 1.794535 19 0.094449 12510485 6351179 6159305
10 31 2.049031 22 0.093138 14223621 7036310 7187310
11 31 2.486520 26 0.095635 17202556 8197936 9004619
12 31 2.764284 30 0.092143 19360056 8824481 10535574
13 31 3.191643 34 0.093872 22522989 9930298 12592690
14 31 3.448567 37 0.093205 24455505 10792223 13663281
15 31 3.766905 40 0.094173 26914005 11805174 15108830
16 31 4.283808 44 0.097359 30986944 13186953 17799990
17 31 4.323657 46 0.093993 31048343 13407089 17641253
18 31 5.520622 49 0.112666 40683817 17457353 23226463
19 31 5.109131 50 0.102183 37434151 16277514 21156636
20 31 6.431351 52 0.123680 48010269 20929588 27080680
21 31 4.935158 53 0.093116 36271547 15875676 20395870
22 31 5.227217 55 0.095040 38689492 16836459 21853032
23 31 5.179043 57 0.090860 38391178 16628885 21762292
24 31 6.640807 60 0.110680 50327798 21355252 28972545
25 31 6.040688 61 0.099028 43842554 18686081 25156472
26 31 5.938503 62 0.095782 43456837 18659624 24797212
27 31 5.899412 64 0.092178 43357701 18414947 24942753
28 31 11.207809 67 0.167281 85406617 35587814 49818802
29 31 6.399629 69 0.092748 47598519 19592018 28006500
30 31 6.134298 70 0.087633 45751638 18478597 27273040
31 31 6.310707 71 0.088883 47738048 19118001 28620046
120.622
